step,phase,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,fwd_progress_m,lat_offset_m,speed_ms,front_d_m,min_depth_m,prox_alarm,depth_top,depth_mid,depth_bot,tgt_x,tgt_y,tgt_z,collision,near_miss,armed,mode
322,OUTBOUND,32.67,58.499,-0.041,1.457,1.627,-1.078,-0.678,58.499,-0.241,1.627,3.144,3.144,0,4.835,3.954,3.143,63.795,0.083,1.391,0,0,0,OFFBOARD
323,OUTBOUND,32.77,58.703,-0.063,1.452,1.627,-1.078,-0.678,58.703,-0.263,1.627,2.96,2.944,0,4.889,3.814,2.942,63.895,0.054,1.381,0,0,0,OFFBOARD
324,OUTBOUND,32.88,58.907,-0.079,1.447,1.627,-1.078,-0.678,58.907,-0.279,1.627,2.723,2.675,0,4.621,10.0,2.681,63.995,-0.001,1.371,0,0,0,OFFBOARD
325,OUTBOUND,32.98,59.111,-0.088,1.441,1.627,-1.078,-0.678,59.111,-0.288,1.627,2.553,2.475,0,4.525,10.0,2.494,64.095,-0.099,1.367,0,0,0,OFFBOARD
326,OUTBOUND,33.08,59.315,-0.092,1.435,1.627,-1.078,-0.678,59.315,-0.292,1.627,2.387,2.276,0,4.878,10.0,2.31,64.195,-0.209,1.362,0,0,0,OFFBOARD
327,OUTBOUND,33.18,59.517,-0.091,1.429,1.627,-1.078,-0.678,59.517,-0.291,1.627,2.23,2.08,0,4.943,10.0,2.126,64.295,-0.333,1.358,0,0,0,OFFBOARD
328,OUTBOUND,33.28,59.721,-0.09,1.422,1.627,-1.078,-0.678,59.721,-0.289,1.627,2.141,1.975,1,4.944,10.0,2.005,64.395,-0.464,1.355,0,0,0,OFFBOARD
329,OUTBOUND,33.38,59.923,-0.089,1.415,1.627,-1.078,-0.678,59.923,-0.289,1.627,2.039,1.94,1,4.878,10.0,1.772,64.566,-0.586,1.362,0,0,0,OFFBOARD
330,OUTBOUND,33.49,60.127,-0.092,1.409,1.627,-1.078,-0.678,60.127,-0.292,1.627,5.173,1.972,1,4.678,10.0,1.619,64.834,-0.688,1.378,0,0,0,OFFBOARD
331,OUTBOUND,33.59,60.329,-0.102,1.403,1.627,-1.078,-0.678,60.329,-0.302,1.627,5.302,2.371,0,4.586,10.0,1.506,65.165,-0.65,1.4,0,0,0,OFFBOARD
332,OUTBOUND,33.69,60.533,-0.122,1.399,1.627,-1.078,-0.678,60.533,-0.322,1.627,5.258,2.202,0,4.912,10.0,1.507,65.468,-0.589,1.422,0,0,0,OFFBOARD
333,OUTBOUND,33.79,60.735,-0.151,1.396,1.627,-1.078,-0.678,60.735,-0.351,1.627,5.251,2.031,0,4.957,10.0,3.531,65.753,-0.512,1.444,0,0,0,OFFBOARD
334,OUTBOUND,33.89,60.939,-0.191,1.395,1.627,-1.078,-0.678,60.939,-0.391,1.627,5.284,1.858,1,4.965,10.0,3.568,65.997,-0.398,1.468,0,0,0,OFFBOARD
335,OUTBOUND,33.99,61.141,-0.237,1.396,1.627,-1.078,-0.678,61.141,-0.437,1.627,5.359,1.685,1,4.934,10.0,3.564,66.313,-0.267,1.496,0,0,0,OFFBOARD
336,OUTBOUND,34.09,61.345,-0.287,1.4,1.627,-1.078,-0.678,61.345,-0.487,1.627,5.464,1.518,1,4.732,10.0,3.561,66.675,-0.119,1.525,0,0,0,OFFBOARD
337,OUTBOUND,34.19,61.547,-0.336,1.405,1.627,-1.078,-0.678,61.547,-0.536,1.627,5.377,1.376,1,4.559,10.0,3.583,67.069,0.043,1.555,0,0,0,OFFBOARD
338,OUTBOUND,34.3,61.749,-0.378,1.413,1.627,-1.078,-0.678,61.749,-0.578,1.627,5.302,1.231,1,4.541,10.0,3.604,67.482,0.221,1.585,0,0,0,OFFBOARD
339,OUTBOUND,34.4,61.953,-0.409,1.423,1.627,-1.078,-0.678,61.953,-0.609,1.627,5.262,1.077,1,4.859,10.0,3.621,67.908,0.416,1.613,0,0,0,OFFBOARD
340,OUTBOUND,34.5,62.155,-0.425,1.436,1.627,-1.078,-0.678,62.155,-0.625,1.627,5.25,0.923,1,4.869,10.0,3.641,68.342,0.566,1.64,0,0,0,OFFBOARD
341,OUTBOUND,34.6,62.361,-0.423,1.45,1.627,-1.078,-0.678,62.361,-0.623,1.627,5.265,0.773,1,4.78,10.0,3.669,68.781,0.731,1.666,0,1,0,OFFBOARD
342,OUTBOUND,34.7,62.563,-0.401,1.466,1.627,-1.078,-0.678,62.563,-0.601,1.627,5.304,0.648,1,4.649,10.0,3.703,69.225,0.8,1.689,0,1,0,OFFBOARD
343,OUTBOUND,34.81,62.769,-0.357,1.484,1.627,-1.078,-0.678,62.769,-0.557,1.627,5.364,3.334,0,4.565,10.0,3.744,69.595,0.741,1.699,0,0,0,OFFBOARD
344,OUTBOUND,34.91,62.973,-0.294,1.503,1.627,-1.078,-0.678,62.973,-0.494,1.627,5.48,3.286,0,4.324,10.0,3.807,69.836,0.696,1.702,0,0,0,OFFBOARD
345,OUTBOUND,35.01,63.175,-0.214,1.522,1.627,-1.078,-0.678,63.175,-0.414,1.627,5.607,3.7,0,4.181,10.0,3.86,69.993,0.65,1.697,0,0,0,OFFBOARD
346,OUTBOUND,35.11,63.377,-0.121,1.54,1.627,-1.078,-0.678,63.377,-0.321,1.627,5.767,3.812,0,4.157,10.0,3.911,70.098,0.59,1.686,0,0,0,OFFBOARD
347,OUTBOUND,35.21,63.579,-0.02,1.558,1.627,-1.078,-0.678,63.579,-0.22,1.627,5.956,3.724,0,4.583,10.0,3.946,70.198,0.523,1.672,0,0,0,OFFBOARD
348,OUTBOUND,35.31,63.783,0.085,1.574,1.627,-1.078,-0.678,63.783,-0.115,1.627,6.037,3.586,0,4.597,10.0,3.982,70.298,0.438,1.657,0,0,0,OFFBOARD
349,OUTBOUND,35.41,63.985,0.187,1.588,1.627,-1.078,-0.678,63.985,-0.013,1.627,5.858,3.402,0,4.58,10.0,4.024,70.398,0.341,1.642,0,0,0,OFFBOARD
350,OUTBOUND,35.52,64.189,0.282,1.6,1.627,-1.078,-0.678,64.189,0.082,1.627,5.829,3.243,0,4.38,10.0,4.053,70.498,0.234,1.623,0,0,0,OFFBOARD
351,OUTBOUND,35.62,64.391,0.365,1.61,1.627,-1.078,-0.678,64.391,0.166,1.627,5.915,3.111,0,4.18,10.0,4.07,70.598,0.12,1.6,0,0,0,OFFBOARD
352,OUTBOUND,35.72,64.593,0.435,1.616,1.627,-1.078,-0.678,64.593,0.235,1.627,5.9,3.282,0,4.072,10.0,4.082,70.698,0.004,1.575,0,0,0,OFFBOARD
353,OUTBOUND,35.82,64.797,0.488,1.62,1.627,-1.078,-0.678,64.797,0.289,1.627,5.891,3.148,0,4.268,10.0,4.089,70.798,-0.12,1.548,0,0,0,OFFBOARD
354,OUTBOUND,35.92,64.999,0.524,1.621,1.627,-1.078,-0.678,64.999,0.324,1.627,5.886,2.992,0,4.415,10.0,4.092,70.898,-0.253,1.522,0,0,0,OFFBOARD
355,OUTBOUND,36.02,65.203,0.542,1.62,1.627,-1.078,-0.678,65.203,0.342,1.627,5.879,2.835,0,4.414,10.0,4.089,70.998,-0.395,1.498,0,0,0,OFFBOARD
356,OUTBOUND,36.12,65.405,0.541,1.615,1.627,-1.078,-0.678,65.405,0.341,1.627,5.693,2.684,0,4.428,10.0,4.08,71.098,-0.544,1.475,0,0,0,OFFBOARD
357,OUTBOUND,36.23,65.607,0.523,1.609,1.627,-1.078,-0.678,65.607,0.323,1.627,5.53,2.533,0,4.237,10.0,4.066,71.198,-0.697,1.453,0,0,0,OFFBOARD
358,OUTBOUND,36.33,65.811,0.486,1.599,1.627,-1.078,-0.678,65.811,0.286,1.627,5.829,2.392,0,4.059,10.0,4.047,71.298,-0.83,1.428,0,0,0,OFFBOARD
359,OUTBOUND,36.43,66.013,0.432,1.588,1.627,-1.078,-0.678,66.013,0.232,1.627,5.802,2.309,0,4.402,10.0,4.024,71.398,-0.97,1.404,0,0,0,OFFBOARD
360,OUTBOUND,36.53,66.215,0.361,1.576,1.627,-1.078,-0.678,66.215,0.162,1.627,5.773,3.441,0,4.582,10.0,3.996,71.498,-1.074,1.381,0,0,0,OFFBOARD
361,OUTBOUND,36.63,66.417,0.275,1.561,1.627,-1.078,-0.678,66.417,0.075,1.627,5.742,3.437,0,4.652,10.0,3.966,71.598,-1.172,1.364,0,0,0,OFFBOARD
362,OUTBOUND,36.73,66.619,0.173,1.546,1.627,-1.078,-0.678,66.619,-0.026,1.627,5.714,3.356,0,4.491,6.845,3.932,71.698,-1.271,1.35,0,0,0,OFFBOARD
363,OUTBOUND,36.83,66.823,0.057,1.529,1.627,-1.078,-0.678,66.823,-0.142,1.627,5.692,3.834,0,4.332,6.228,3.898,71.798,-1.318,1.337,0,0,0,OFFBOARD
364,OUTBOUND,36.93,67.025,-0.069,1.511,1.627,-1.078,-0.678,67.025,-0.269,1.627,5.645,4.049,0,4.5,5.554,3.86,71.898,-1.324,1.324,0,0,0,OFFBOARD
365,OUTBOUND,37.04,67.229,-0.205,1.494,1.627,-1.078,-0.678,67.229,-0.405,1.627,5.325,3.893,0,4.748,5.005,3.818,71.998,-1.318,1.311,0,0,0,OFFBOARD
366,OUTBOUND,37.14,67.431,-0.346,1.476,1.627,-1.078,-0.678,67.431,-0.546,1.627,4.803,3.691,0,4.723,4.803,3.771,72.098,-1.299,1.299,0,0,0,OFFBOARD
367,OUTBOUND,37.24,67.633,-0.489,1.459,1.627,-1.078,-0.678,67.633,-0.689,1.627,4.605,3.493,0,4.582,4.605,3.721,72.198,-1.291,1.289,0,0,0,OFFBOARD
368,OUTBOUND,37.34,67.837,-0.632,1.441,1.627,-1.078,-0.678,67.837,-0.832,1.627,4.339,3.227,0,4.456,4.339,3.677,72.298,-1.286,1.283,0,0,0,OFFBOARD
369,OUTBOUND,37.44,68.039,-0.768,1.424,1.627,-1.078,-0.678,68.039,-0.968,1.627,4.139,3.027,0,4.283,4.139,3.642,72.398,-1.284,1.278,0,0,0,OFFBOARD
370,OUTBOUND,37.54,68.243,-0.897,1.408,1.627,-1.078,-0.678,68.243,-1.097,1.627,3.939,2.827,0,4.083,3.939,3.602,72.498,-1.282,1.276,0,0,0,OFFBOARD
371,OUTBOUND,37.64,68.445,-1.014,1.393,1.627,-1.078,-0.678,68.445,-1.214,1.627,3.739,2.627,0,3.937,3.739,3.563,72.598,-1.274,1.277,0,0,0,OFFBOARD
372,OUTBOUND,37.75,68.649,-1.119,1.378,1.627,-1.078,-0.678,68.649,-1.319,1.627,3.539,2.427,0,3.831,3.539,3.527,72.698,-1.258,1.28,0,0,0,OFFBOARD
373,OUTBOUND,37.85,68.851,-1.21,1.365,1.627,-1.078,-0.678,68.851,-1.41,1.627,3.339,2.227,0,4.097,3.339,3.339,72.798,-1.232,1.284,0,0,0,OFFBOARD
374,OUTBOUND,37.95,69.055,-1.287,1.354,1.627,-1.078,-0.678,69.055,-1.487,1.627,3.139,2.107,0,4.051,3.139,3.139,72.898,-1.197,1.289,0,0,0,OFFBOARD
375,OUTBOUND,38.05,69.257,-1.35,1.343,1.627,-1.078,-0.678,69.257,-1.55,1.627,2.937,2.018,0,4.011,2.937,2.937,72.998,-1.163,1.296,0,0,0,OFFBOARD
376,OUTBOUND,38.15,69.459,-1.4,1.334,1.627,-1.078,-0.678,69.459,-1.6,1.627,2.739,2.218,0,3.942,2.739,2.739,73.098,-1.141,1.303,0,0,0,OFFBOARD
377,OUTBOUND,38.25,69.663,-1.438,1.327,1.627,-1.078,-0.678,69.663,-1.638,1.627,2.539,2.166,0,3.833,2.539,2.539,73.198,-1.116,1.311,0,0,0,OFFBOARD
378,OUTBOUND,38.35,69.865,-1.464,1.321,1.627,-1.078,-0.678,69.865,-1.664,1.627,2.339,2.145,0,3.447,2.339,2.339,73.298,-1.084,1.319,0,0,0,OFFBOARD
379,OUTBOUND,38.45,70.067,-1.479,1.317,1.627,-1.078,-0.678,70.067,-1.679,1.627,2.139,2.139,0,2.139,2.139,2.139,73.451,-1.024,1.328,0,0,0,OFFBOARD
380,OUTBOUND,38.56,70.269,-1.484,1.314,1.627,-1.078,-0.678,70.269,-1.684,1.627,2.069,2.069,0,2.069,2.069,2.069,73.687,-0.963,1.337,0,0,0,OFFBOARD
381,OUTBOUND,38.66,70.471,-1.479,1.312,1.627,-1.078,-0.678,70.471,-1.679,1.627,1.739,1.739,1,1.739,1.739,1.739,73.988,-0.93,1.346,0,0,0,OFFBOARD
382,OUTBOUND,38.76,70.675,-1.465,1.312,1.627,-1.078,-0.678,70.675,-1.665,1.627,1.539,1.539,1,1.539,1.539,1.539,74.341,-0.848,1.362,0,0,0,OFFBOARD
383,OUTBOUND,38.86,70.877,-1.443,1.313,1.627,-1.078,-0.678,70.877,-1.642,1.627,1.337,1.337,1,1.337,1.337,1.337,74.727,-0.702,1.383,0,0,0,OFFBOARD
384,OUTBOUND,38.96,71.079,-1.412,1.316,1.627,-1.078,-0.678,71.079,-1.612,1.627,1.139,1.139,1,1.139,1.139,1.139,75.135,-0.525,1.41,0,0,0,OFFBOARD
385,OUTBOUND,39.06,71.281,-1.373,1.32,1.627,-1.078,-0.678,71.281,-1.573,1.627,0.939,0.939,1,0.939,0.939,0.939,75.556,-0.254,1.442,0,0,0,OFFBOARD
386,OUTBOUND,39.16,71.483,-1.326,1.326,1.627,-1.078,-0.678,71.483,-1.526,1.627,0.739,0.739,1,0.739,0.739,0.739,75.987,0.049,1.477,0,1,0,OFFBOARD
387,OUTBOUND,39.26,71.687,-1.269,1.334,1.627,-1.078,-0.678,71.687,-1.469,1.627,0.539,0.539,1,0.539,0.539,0.539,76.422,0.267,1.514,0,1,0,OFFBOARD
388,OUTBOUND,39.37,71.889,-1.201,1.344,1.627,-1.078,-0.678,71.889,-1.401,1.627,0.339,0.339,1,0.339,0.339,0.339,76.862,0.502,1.55,1,0,0,OFFBOARD
389,OUTBOUND,39.47,71.996,-1.132,1.349,1.627,-1.078,-0.678,71.996,-1.332,1.627,0.171,0.171,1,0.171,0.171,0.171,77.305,0.852,1.587,1,0,0,OFFBOARD
390,OUTBOUND,39.57,72.02,-1.063,1.352,1.627,-1.078,-0.678,72.02,-1.263,1.627,0.145,0.145,1,0.145,0.145,0.146,77.305,1.202,1.625,1,0,0,OFFBOARD
391,OUTBOUND,39.67,72.047,-0.986,1.365,1.627,-1.078,-0.678,72.047,-1.186,1.627,0.131,0.131,1,0.13,0.133,0.137,77.305,1.489,1.662,1,0,0,OFFBOARD
392,OUTBOUND,39.77,72.077,-0.914,1.385,1.627,-1.078,-0.678,72.077,-1.114,1.627,0.197,0.138,1,0.196,0.192,0.189,77.75,1.644,1.696,1,0,0,OFFBOARD
393,OUTBOUND,39.88,72.118,-0.856,1.407,1.627,-1.078,-0.678,72.118,-1.056,1.627,0.221,0.163,1,0.214,0.217,0.22,78.197,1.771,1.725,1,0,0,OFFBOARD
394,OUTBOUND,39.98,72.177,-0.821,1.427,1.627,-1.078,-0.678,72.177,-1.021,1.627,0.219,0.172,1,0.211,0.22,0.23,78.645,1.88,1.748,1,0,0,OFFBOARD
395,OUTBOUND,40.08,72.248,-0.805,1.443,1.627,-1.078,-0.678,72.248,-1.005,1.627,0.202,0.168,1,0.193,0.208,0.226,79.094,1.977,1.767,1,0,0,OFFBOARD
396,OUTBOUND,40.18,72.319,-0.812,1.453,1.627,-1.078,-0.678,72.319,-1.012,1.627,0.174,0.156,1,0.166,0.184,0.206,79.543,2.065,1.785,1,0,0,OFFBOARD
397,OUTBOUND,40.28,72.387,-0.838,1.457,1.627,-1.078,-0.678,72.387,-1.038,1.627,0.141,0.137,1,0.134,0.151,0.174,79.543,2.145,1.801,1,0,0,OFFBOARD
398,OUTBOUND,40.38,72.442,-0.83,1.465,1.627,-1.078,-0.678,72.442,-1.03,1.627,0.142,0.136,1,0.134,0.154,0.181,79.543,2.221,1.816,1,0,0,OFFBOARD
399,OUTBOUND,40.48,72.486,-0.823,1.476,1.627,-1.078,-0.678,72.486,-1.023,1.627,0.154,0.141,1,0.145,0.168,0.2,79.993,2.294,1.828,1,0,0,OFFBOARD
400,OUTBOUND,40.59,72.524,-0.825,1.49,1.627,-1.078,-0.678,72.524,-1.025,1.627,0.159,0.142,1,0.148,0.173,0.21,80.442,2.365,1.838,1,0,0,OFFBOARD
401,OUTBOUND,40.69,72.559,-0.833,1.508,1.627,-1.078,-0.678,72.559,-1.033,1.627,0.16,0.139,1,0.147,0.178,0.225,80.892,2.432,1.845,1,0,0,OFFBOARD
402,OUTBOUND,40.79,72.596,-0.849,1.53,1.627,-1.078,-0.678,72.596,-1.049,1.627,0.155,0.133,1,0.141,0.177,0.239,81.342,2.493,1.847,1,0,0,OFFBOARD
403,OUTBOUND,40.89,72.635,-0.877,1.557,1.627,-1.078,-0.678,72.635,-1.077,1.627,0.146,0.122,1,0.129,0.173,0.266,81.342,2.5,1.842,1,0,0,OFFBOARD
404,OUTBOUND,40.99,72.676,-0.929,1.591,1.627,-1.078,-0.678,72.676,-1.129,1.627,0.121,0.098,1,0.102,0.156,0.346,81.342,2.499,1.826,1,0,0,OFFBOARD
405,OUTBOUND,41.09,72.705,-0.956,1.631,1.627,-1.078,-0.678,72.705,-1.156,1.627,0.143,0.113,1,0.107,0.249,2.16,81.342,2.465,1.799,1,0,0,OFFBOARD
406,OUTBOUND,41.19,72.702,-0.967,1.661,1.627,-1.078,-0.678,72.702,-1.167,1.627,0.222,0.194,1,0.137,2.588,2.534,81.792,2.437,1.764,1,0,0,OFFBOARD
407,OUTBOUND,41.3,72.674,-0.963,1.643,1.627,-1.078,-0.678,72.674,-1.163,1.627,0.095,0.091,1,0.068,0.158,2.865,81.792,2.405,1.729,1,0,0,OFFBOARD
408,OUTBOUND,41.4,72.672,-0.953,1.619,1.627,-1.078,-0.678,72.672,-1.153,1.627,0.068,0.063,1,0.053,0.096,2.941,81.792,2.39,1.695,1,0,0,OFFBOARD
409,OUTBOUND,41.5,72.686,-0.953,1.616,1.627,-1.078,-0.678,72.686,-1.153,1.627,0.082,0.073,1,0.065,0.121,3.164,81.792,2.394,1.661,1,0,0,OFFBOARD
410,OUTBOUND,41.6,72.709,-0.963,1.627,1.627,-1.078,-0.678,72.709,-1.163,1.627,0.123,0.107,1,0.089,0.222,3.445,81.792,2.415,1.625,1,0,0,OFFBOARD
411,OUTBOUND,41.7,72.713,-0.969,1.643,1.627,-1.078,-0.678,72.713,-1.169,1.627,0.188,0.177,1,0.116,4.086,4.012,82.242,2.453,1.585,1,0,0,OFFBOARD
412,OUTBOUND,41.8,72.7,-0.964,1.625,1.627,-1.078,-0.678,72.7,-1.164,1.627,0.101,0.1,1,0.07,0.177,4.511,82.242,2.459,1.547,1,0,0,OFFBOARD
413,OUTBOUND,41.9,72.709,-0.963,1.618,1.627,-1.078,-0.678,72.709,-1.163,1.627,0.105,0.097,1,0.076,0.182,4.799,82.242,2.483,1.511,1,0,0,OFFBOARD
414,OUTBOUND,42.0,72.722,-0.966,1.623,1.627,-1.078,-0.678,72.722,-1.166,1.627,0.172,0.156,1,0.111,5.639,5.429,82.692,2.5,1.473,1,0,0,OFFBOARD
415,OUTBOUND,42.11,72.717,-0.969,1.628,1.627,-1.078,-0.678,72.716,-1.169,1.627,0.121,0.118,1,0.081,0.237,6.778,82.692,2.5,1.434,1,0,0,OFFBOARD
416,OUTBOUND,42.21,72.723,-0.968,1.623,1.627,-1.078,-0.678,72.723,-1.168,1.627,0.148,0.141,1,0.096,0.331,10.0,82.692,2.5,1.396,1,0,0,OFFBOARD
417,OUTBOUND,42.31,72.724,-0.968,1.621,1.627,-1.078,-0.678,72.724,-1.168,1.627,0.13,0.123,1,0.087,0.264,6.596,82.692,2.5,1.366,1,0,0,OFFBOARD
418,OUTBOUND,42.41,72.729,-0.969,1.622,1.627,-1.078,-0.678,72.729,-1.169,1.627,0.131,0.127,1,0.086,0.273,5.325,82.692,2.5,1.334,1,0,0,OFFBOARD
419,OUTBOUND,42.51,72.732,-0.969,1.622,1.627,-1.078,-0.678,72.732,-1.169,1.627,0.134,0.13,1,0.087,0.281,5.058,82.692,2.5,1.3,1,0,0,OFFBOARD
420,OUTBOUND,42.62,72.737,-0.969,1.62,1.627,-1.078,-0.678,72.737,-1.169,1.627,0.132,0.128,1,0.086,0.275,4.151,82.692,2.5,1.265,1,0,0,OFFBOARD
421,OUTBOUND,42.72,72.74,-0.97,1.619,1.627,-1.078,-0.678,72.74,-1.17,1.627,0.131,0.128,1,0.086,0.274,3.91,82.692,2.5,1.229,1,0,0,OFFBOARD
422,OUTBOUND,42.82,72.74,-0.97,1.619,1.627,-1.078,-0.678,72.74,-1.17,1.627,0.131,0.128,1,0.086,0.273,3.879,82.692,2.5,1.193,1,0,0,OFFBOARD
423,OUTBOUND,42.92,72.74,-0.97,1.619,1.627,-1.078,-0.678,72.74,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.866,82.692,2.5,1.156,1,0,0,OFFBOARD
424,OUTBOUND,43.02,72.741,-0.97,1.618,1.627,-1.078,-0.678,72.741,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.856,82.692,2.5,1.119,1,0,0,OFFBOARD
425,OUTBOUND,43.12,72.741,-0.97,1.618,1.627,-1.078,-0.678,72.741,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.841,82.692,2.5,1.082,1,0,0,OFFBOARD
426,OUTBOUND,43.22,72.741,-0.97,1.618,1.627,-1.078,-0.678,72.741,-1.17,1.627,0.131,0.128,1,0.086,0.273,3.83,82.692,2.5,1.045,1,0,0,OFFBOARD
427,OUTBOUND,43.33,72.741,-0.97,1.617,1.627,-1.078,-0.678,72.741,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.819,82.692,2.5,1.008,1,0,0,OFFBOARD
428,OUTBOUND,43.43,72.741,-0.97,1.617,1.627,-1.078,-0.678,72.741,-1.17,1.627,0.131,0.128,1,0.085,0.272,3.808,82.692,2.5,0.971,1,0,0,OFFBOARD
429,OUTBOUND,43.53,72.741,-0.97,1.616,1.627,-1.078,-0.678,72.741,-1.17,1.627,0.131,0.128,1,0.085,0.272,3.799,82.692,2.5,0.934,1,0,0,OFFBOARD
430,OUTBOUND,43.63,72.741,-0.97,1.616,1.627,-1.078,-0.678,72.741,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.788,82.692,2.5,0.896,1,0,0,OFFBOARD
431,OUTBOUND,43.73,72.742,-0.97,1.616,1.627,-1.078,-0.678,72.742,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.778,82.692,2.5,0.859,1,0,0,OFFBOARD
432,OUTBOUND,43.83,72.742,-0.97,1.615,1.627,-1.078,-0.678,72.742,-1.17,1.627,0.131,0.128,1,0.085,0.272,3.766,82.692,2.5,0.822,1,0,0,OFFBOARD
433,OUTBOUND,43.93,72.742,-0.97,1.615,1.627,-1.078,-0.678,72.742,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.756,82.692,2.5,0.785,1,0,0,OFFBOARD
434,OUTBOUND,44.04,72.742,-0.97,1.614,1.627,-1.078,-0.678,72.742,-1.17,1.627,0.131,0.128,1,0.085,0.272,3.744,82.692,2.5,0.749,1,0,0,OFFBOARD
435,OUTBOUND,44.14,72.742,-0.97,1.614,1.627,-1.078,-0.678,72.742,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.732,82.692,2.5,0.712,1,0,0,OFFBOARD
436,OUTBOUND,44.24,72.742,-0.97,1.614,1.627,-1.078,-0.678,72.742,-1.17,1.627,0.131,0.128,1,0.086,0.273,3.722,82.692,2.5,0.675,1,0,0,OFFBOARD
437,OUTBOUND,44.34,72.743,-0.97,1.613,1.627,-1.078,-0.678,72.743,-1.17,1.627,0.131,0.128,1,0.085,0.272,3.706,82.692,2.5,0.638,1,0,0,OFFBOARD
438,OUTBOUND,44.44,72.743,-0.97,1.613,1.627,-1.078,-0.678,72.743,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.695,82.692,2.5,0.602,1,0,0,OFFBOARD
439,OUTBOUND,44.54,72.743,-0.97,1.612,1.627,-1.078,-0.678,72.743,-1.17,1.627,0.131,0.128,1,0.086,0.273,3.688,82.692,2.5,0.6,1,0,0,OFFBOARD
440,OUTBOUND,44.64,72.743,-0.97,1.612,1.627,-1.078,-0.678,72.743,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.674,82.692,2.5,0.6,1,0,0,OFFBOARD
441,OUTBOUND,44.75,72.743,-0.97,1.612,1.627,-1.078,-0.678,72.743,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.664,82.692,2.5,0.6,1,0,0,OFFBOARD
442,OUTBOUND,44.85,72.743,-0.97,1.611,1.627,-1.078,-0.678,72.743,-1.17,1.627,0.131,0.128,1,0.086,0.273,3.656,82.692,2.5,0.6,1,0,0,OFFBOARD
443,OUTBOUND,44.95,72.743,-0.97,1.611,1.627,-1.078,-0.678,72.743,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.644,82.692,2.5,0.6,1,0,0,OFFBOARD
444,OUTBOUND,45.05,72.744,-0.97,1.61,1.627,-1.078,-0.678,72.744,-1.17,1.627,0.131,0.128,1,0.086,0.273,3.633,82.692,2.5,0.6,1,0,0,OFFBOARD
445,OUTBOUND,45.15,72.744,-0.97,1.61,1.627,-1.078,-0.678,72.744,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.623,82.692,2.5,0.6,1,0,0,OFFBOARD
446,OUTBOUND,45.25,72.744,-0.97,1.609,1.627,-1.078,-0.678,72.744,-1.17,1.627,0.131,0.128,1,0.085,0.272,3.615,82.692,2.5,0.6,1,0,0,OFFBOARD
447,OUTBOUND,45.35,72.744,-0.97,1.609,1.627,-1.078,-0.678,72.744,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.602,82.692,2.5,0.6,1,0,0,OFFBOARD
448,OUTBOUND,45.45,72.744,-0.97,1.609,1.627,-1.078,-0.678,72.744,-1.17,1.627,0.131,0.128,1,0.085,0.272,3.591,82.692,2.5,0.6,1,0,0,OFFBOARD
449,OUTBOUND,45.56,72.744,-0.97,1.608,1.627,-1.078,-0.678,72.744,-1.17,1.627,0.131,0.128,1,0.086,0.273,3.575,82.692,2.5,0.6,1,0,0,OFFBOARD
450,OUTBOUND,45.66,72.744,-0.97,1.608,1.627,-1.078,-0.678,72.744,-1.17,1.627,0.131,0.128,1,0.085,0.272,3.56,82.692,2.5,0.6,1,0,0,OFFBOARD
451,OUTBOUND,45.76,72.745,-0.97,1.607,1.627,-1.078,-0.678,72.744,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.549,82.692,2.5,0.6,1,0,0,OFFBOARD
452,OUTBOUND,45.86,72.745,-0.97,1.607,1.627,-1.078,-0.678,72.745,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.525,82.692,2.5,0.6,1,0,0,OFFBOARD
453,OUTBOUND,45.96,72.745,-0.97,1.607,1.627,-1.078,-0.678,72.745,-1.17,1.627,0.131,0.128,1,0.085,0.272,3.499,82.692,2.5,0.6,1,0,0,OFFBOARD
454,OUTBOUND,46.06,72.745,-0.97,1.606,1.627,-1.078,-0.678,72.745,-1.17,1.627,0.131,0.128,1,0.086,0.273,3.458,82.692,2.5,0.6,1,0,0,OFFBOARD
455,OUTBOUND,46.16,72.745,-0.97,1.606,1.627,-1.078,-0.678,72.745,-1.17,1.627,0.131,0.128,1,0.086,0.273,3.409,82.692,2.5,0.6,1,0,0,OFFBOARD
456,OUTBOUND,46.27,72.745,-0.97,1.605,1.627,-1.078,-0.678,72.745,-1.17,1.627,0.131,0.128,1,0.085,0.273,3.368,82.692,2.5,0.6,1,0,0,OFFBOARD
