step,phase,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,fwd_progress_m,lat_offset_m,speed_ms,front_d_m,min_depth_m,prox_alarm,depth_top,depth_mid,depth_bot,tgt_x,tgt_y,tgt_z,collision,near_miss,armed,mode
269,OUTBOUND,27.29,51.394,-1.483,1.543,-38.682,0.401,-0.678,51.394,-1.083,38.682,0.966,0.966,1,3.473,0.966,0.966,73.101,0.691,1.668,0,0,0,OFFBOARD
270,OUTBOUND,27.39,51.596,-1.396,1.552,-38.682,0.401,-0.678,51.596,-0.996,38.682,0.766,0.766,1,3.273,1.189,0.766,73.201,1.037,1.68,0,1,0,OFFBOARD
271,OUTBOUND,27.49,51.8,-1.282,1.562,-38.682,0.401,-0.678,51.8,-0.882,38.682,0.582,0.582,1,3.255,1.604,0.564,73.301,1.387,1.69,0,1,0,OFFBOARD
272,OUTBOUND,27.59,52.002,-1.149,1.573,-38.682,0.401,-0.678,52.002,-0.749,38.682,0.756,0.709,1,3.792,5.177,0.559,73.401,1.737,1.699,0,1,0,OFFBOARD
273,OUTBOUND,27.69,52.204,-1.002,1.584,-38.682,0.401,-0.678,52.204,-0.602,38.682,4.151,0.757,1,3.929,5.047,1.115,73.501,2.087,1.706,0,1,0,OFFBOARD
274,OUTBOUND,27.79,52.406,-0.846,1.595,-38.682,0.401,-0.678,52.406,-0.446,38.682,4.747,0.828,1,3.727,4.852,4.038,73.601,2.404,1.711,0,0,0,OFFBOARD
275,OUTBOUND,27.89,52.61,-0.682,1.607,-38.682,0.401,-0.678,52.61,-0.281,38.682,4.566,2.989,0,3.755,4.66,4.06,73.701,2.5,1.715,0,0,0,OFFBOARD
276,OUTBOUND,28.0,52.813,-0.515,1.618,-38.682,0.401,-0.678,52.813,-0.115,38.682,4.349,3.171,0,4.307,4.47,4.086,73.801,2.5,1.718,0,0,0,OFFBOARD
277,OUTBOUND,28.1,53.017,-0.343,1.629,-38.682,0.401,-0.678,53.017,0.057,38.682,4.127,3.127,0,4.218,4.281,4.093,73.901,2.5,1.718,0,0,0,OFFBOARD
278,OUTBOUND,28.2,53.219,-0.169,1.639,-38.682,0.401,-0.678,53.219,0.231,38.682,3.991,3.623,0,4.119,4.097,4.01,74.001,2.5,1.717,0,0,0,OFFBOARD
279,OUTBOUND,28.3,53.419,0.007,1.649,-38.682,0.401,-0.678,53.419,0.407,38.682,5.319,3.731,0,3.985,10.0,3.863,74.101,2.5,1.715,0,0,0,OFFBOARD
280,OUTBOUND,28.4,53.619,0.187,1.657,-38.682,0.401,-0.678,53.619,0.587,38.682,6.059,3.555,0,3.848,10.0,4.174,74.221,2.5,1.711,0,0,0,OFFBOARD
281,OUTBOUND,28.5,53.827,0.378,1.666,-38.682,0.401,-0.678,53.827,0.778,38.682,5.942,3.302,0,3.735,10.0,4.208,74.454,2.5,1.706,0,0,0,OFFBOARD
282,OUTBOUND,28.61,54.029,0.567,1.672,-38.682,0.401,-0.678,54.029,0.967,38.682,5.879,3.2,0,3.721,10.0,4.218,74.763,2.5,1.7,0,0,0,OFFBOARD
283,OUTBOUND,28.71,54.233,0.761,1.678,-38.682,0.401,-0.678,54.233,1.161,38.682,5.59,2.919,0,3.933,10.0,4.236,75.121,2.5,1.694,0,0,0,OFFBOARD
284,OUTBOUND,28.81,54.437,0.957,1.683,-38.682,0.401,-0.678,54.437,1.358,38.682,5.076,2.638,0,3.797,10.0,4.247,75.512,2.5,1.681,0,0,0,OFFBOARD
285,OUTBOUND,28.91,54.639,1.154,1.686,-38.682,0.401,-0.678,54.639,1.554,38.682,4.112,2.341,0,3.466,6.387,4.255,75.923,2.479,1.665,0,0,0,OFFBOARD
286,OUTBOUND,29.01,54.843,1.352,1.688,-38.682,0.401,-0.678,54.843,1.752,38.682,3.775,2.049,0,2.732,6.006,4.26,76.348,2.426,1.652,0,0,0,OFFBOARD
287,OUTBOUND,29.11,55.045,1.547,1.689,-38.682,0.401,-0.678,55.045,1.947,38.682,3.575,1.746,1,2.427,4.831,4.244,76.781,2.34,1.637,0,0,0,OFFBOARD
288,OUTBOUND,29.21,55.247,1.736,1.688,-38.682,0.401,-0.678,55.247,2.136,38.682,3.375,1.45,1,2.118,3.555,4.034,77.064,2.173,1.654,0,0,0,OFFBOARD
289,OUTBOUND,29.32,55.451,1.917,1.686,-38.682,0.401,-0.678,55.451,2.317,38.682,3.009,1.188,1,1.918,3.175,3.175,77.249,1.935,1.66,0,0,0,OFFBOARD
290,OUTBOUND,29.42,55.655,2.083,1.684,-38.682,0.401,-0.678,55.655,2.483,38.682,1.85,0.955,1,1.716,2.83,2.88,77.37,1.628,1.658,0,0,0,OFFBOARD
291,OUTBOUND,29.52,55.857,2.227,1.682,-38.682,0.401,-0.678,55.857,2.627,38.682,1.516,0.763,1,1.516,1.516,1.529,77.47,1.278,1.651,0,1,0,OFFBOARD
292,OUTBOUND,29.62,55.939,2.26,1.656,-38.682,0.401,-0.678,55.939,2.66,38.682,1.401,0.658,1,1.41,1.406,1.399,77.57,0.928,1.635,0,1,0,OFFBOARD
293,OUTBOUND,29.72,55.96,2.213,1.627,-38.682,0.401,-0.678,55.96,2.613,38.682,1.39,0.65,1,1.272,1.394,1.346,77.67,0.578,1.615,0,1,0,OFFBOARD
294,OUTBOUND,29.82,55.986,2.126,1.606,-38.682,0.401,-0.678,55.986,2.527,38.682,1.356,0.69,1,1.267,1.331,1.271,77.77,0.228,1.597,0,1,0,OFFBOARD
295,OUTBOUND,29.92,56.027,2.009,1.591,-38.682,0.401,-0.678,56.027,2.409,38.682,1.34,0.775,1,1.301,1.388,1.407,77.87,-0.098,1.591,0,1,0,OFFBOARD
296,OUTBOUND,30.02,56.095,1.871,1.58,-38.682,0.401,-0.678,56.094,2.271,38.682,1.336,0.886,1,1.283,1.414,1.529,77.97,-0.386,1.598,0,0,0,OFFBOARD
297,OUTBOUND,30.13,56.196,1.724,1.573,-38.682,0.401,-0.678,56.196,2.124,38.682,1.629,1.087,1,1.377,1.563,1.618,78.07,-0.637,1.595,0,0,0,OFFBOARD
298,OUTBOUND,30.23,56.331,1.581,1.568,-38.682,0.401,-0.678,56.331,1.981,38.682,2.062,1.25,1,1.996,2.165,1.968,78.17,-0.872,1.596,0,0,0,OFFBOARD
299,OUTBOUND,30.33,56.499,1.449,1.565,-38.682,0.401,-0.678,56.499,1.849,38.682,2.304,1.208,1,2.173,2.408,2.227,78.27,-1.099,1.601,0,0,0,OFFBOARD
300,OUTBOUND,30.43,56.695,1.327,1.564,-38.682,0.401,-0.678,56.695,1.727,38.682,2.765,1.634,1,2.097,2.683,2.54,78.37,-1.307,1.606,0,0,0,OFFBOARD
301,OUTBOUND,30.53,56.909,1.217,1.565,-38.682,0.401,-0.678,56.909,1.617,38.682,3.075,1.707,1,2.64,3.216,2.883,78.47,-1.5,1.613,0,0,0,OFFBOARD
302,OUTBOUND,30.63,57.133,1.112,1.567,-38.682,0.401,-0.678,57.133,1.512,38.682,2.972,1.751,1,2.836,3.733,3.377,78.57,-1.695,1.621,0,0,0,OFFBOARD
303,OUTBOUND,30.73,57.362,1.008,1.569,-38.682,0.401,-0.678,57.362,1.408,38.682,3.722,2.073,0,2.698,3.924,3.917,78.67,-1.861,1.627,0,0,0,OFFBOARD
304,OUTBOUND,30.84,57.588,0.901,1.573,-38.682,0.401,-0.678,57.588,1.301,38.682,3.679,2.335,0,3.298,4.828,3.909,78.855,-1.988,1.624,0,0,0,OFFBOARD
305,OUTBOUND,30.94,57.816,0.782,1.577,-38.682,0.401,-0.678,57.816,1.182,38.682,3.801,2.255,0,3.385,5.848,3.746,79.132,-2.068,1.623,0,0,0,OFFBOARD
306,OUTBOUND,31.04,58.037,0.653,1.581,-38.682,0.401,-0.678,58.037,1.053,38.682,3.578,2.747,0,3.368,6.883,3.556,79.43,-2.1,1.624,0,0,0,OFFBOARD
307,OUTBOUND,31.14,58.253,0.51,1.585,-38.682,0.401,-0.678,58.253,0.91,38.682,3.322,2.857,0,3.945,10.0,3.3,79.647,-2.094,1.627,0,0,0,OFFBOARD
308,OUTBOUND,31.24,58.462,0.356,1.589,-38.682,0.401,-0.678,58.462,0.756,38.682,3.175,3.175,0,3.842,10.0,3.095,79.91,-2.061,1.629,0,0,0,OFFBOARD
309,OUTBOUND,31.34,58.67,0.189,1.593,-38.682,0.401,-0.678,58.67,0.589,38.682,2.938,2.938,0,3.888,10.0,2.883,80.239,-2.037,1.629,0,0,0,OFFBOARD
310,OUTBOUND,31.45,58.875,0.015,1.597,-38.682,0.401,-0.678,58.874,0.415,38.682,2.994,2.716,0,4.249,10.0,2.721,80.61,-2.041,1.63,0,0,0,OFFBOARD
311,OUTBOUND,31.55,59.079,-0.162,1.601,-38.682,0.401,-0.678,59.079,0.239,38.682,5.684,2.453,0,4.246,10.0,4.169,81.009,-2.04,1.631,0,0,0,OFFBOARD
312,OUTBOUND,31.65,59.282,-0.326,1.605,-38.682,0.401,-0.678,59.282,0.074,38.682,5.458,2.211,0,4.184,6.933,4.208,81.426,-2.049,1.626,0,0,0,OFFBOARD
313,OUTBOUND,31.75,59.488,-0.47,1.608,-38.682,0.401,-0.678,59.488,-0.07,38.682,5.361,2.097,0,4.093,6.507,4.241,81.854,-2.001,1.616,0,0,0,OFFBOARD
314,OUTBOUND,31.85,59.692,-0.581,1.611,-38.682,0.401,-0.678,59.692,-0.181,38.682,5.181,2.119,0,3.921,6.217,4.267,82.29,-1.935,1.609,0,0,0,OFFBOARD
315,OUTBOUND,31.95,59.901,-0.655,1.613,-38.682,0.401,-0.678,59.901,-0.254,38.682,4.99,2.53,0,3.726,6.16,4.259,82.73,-1.803,1.6,0,0,0,OFFBOARD
316,OUTBOUND,32.05,60.109,-0.689,1.614,-38.682,0.401,-0.678,60.109,-0.289,38.682,4.785,2.379,0,3.629,6.078,4.216,83.019,-1.657,1.595,0,0,0,OFFBOARD
317,OUTBOUND,32.16,60.318,-0.69,1.614,-38.682,0.401,-0.678,60.318,-0.29,38.682,4.733,2.699,0,4.123,5.907,4.164,83.207,-1.522,1.592,0,0,0,OFFBOARD
318,OUTBOUND,32.26,60.53,-0.664,1.614,-38.682,0.401,-0.678,60.53,-0.264,38.682,5.461,2.776,0,4.101,6.883,4.129,83.336,-1.385,1.591,0,0,0,OFFBOARD
319,OUTBOUND,32.36,60.741,-0.623,1.613,-38.682,0.401,-0.678,60.741,-0.223,38.682,5.37,2.874,0,4.092,6.855,4.115,83.436,-1.255,1.591,0,0,0,OFFBOARD
320,OUTBOUND,32.46,60.952,-0.574,1.612,-38.682,0.401,-0.678,60.952,-0.174,38.682,5.168,2.735,0,3.903,10.0,4.098,83.536,-1.123,1.592,0,0,0,OFFBOARD
321,OUTBOUND,32.56,61.164,-0.525,1.61,-38.682,0.401,-0.678,61.164,-0.125,38.682,5.574,3.237,0,3.788,10.0,4.124,83.636,-1.012,1.594,0,0,0,OFFBOARD
322,OUTBOUND,32.66,61.374,-0.486,1.609,-38.682,0.401,-0.678,61.374,-0.086,38.682,5.74,3.359,0,4.131,10.0,4.153,83.77,-0.916,1.597,0,0,0,OFFBOARD
323,OUTBOUND,32.76,61.583,-0.46,1.607,-38.682,0.401,-0.678,61.583,-0.059,38.682,5.735,3.252,0,4.189,10.0,4.177,83.985,-0.834,1.6,0,0,0,OFFBOARD
324,OUTBOUND,32.87,61.793,-0.45,1.606,-38.682,0.401,-0.678,61.793,-0.05,38.682,5.57,3.2,0,4.213,10.0,4.195,84.281,-0.75,1.604,0,0,0,OFFBOARD
325,OUTBOUND,32.97,62.0,-0.457,1.605,-38.682,0.401,-0.678,62.0,-0.057,38.682,5.398,3.531,0,4.101,10.0,4.199,84.629,-0.67,1.608,0,0,0,OFFBOARD
326,OUTBOUND,33.07,62.208,-0.482,1.604,-38.682,0.401,-0.678,62.208,-0.082,38.682,5.441,3.532,0,3.926,10.0,4.187,85.009,-0.587,1.612,0,0,0,OFFBOARD
327,OUTBOUND,33.17,62.413,-0.522,1.604,-38.682,0.401,-0.678,62.413,-0.122,38.682,5.866,3.489,0,4.218,10.0,4.151,85.404,-0.506,1.616,0,0,0,OFFBOARD
328,OUTBOUND,33.27,62.62,-0.575,1.604,-38.682,0.401,-0.678,62.62,-0.175,38.682,5.894,3.359,0,4.297,10.0,4.118,85.787,-0.42,1.62,0,0,0,OFFBOARD
329,OUTBOUND,33.37,62.828,-0.637,1.604,-38.682,0.401,-0.678,62.828,-0.237,38.682,5.704,3.161,0,4.273,10.0,4.08,86.182,-0.325,1.624,0,0,0,OFFBOARD
330,OUTBOUND,33.48,63.033,-0.703,1.605,-38.682,0.401,-0.678,63.033,-0.303,38.682,5.514,2.964,0,4.136,10.0,4.053,86.575,-0.219,1.629,0,0,0,OFFBOARD
331,OUTBOUND,33.58,63.237,-0.771,1.606,-38.682,0.401,-0.678,63.237,-0.37,38.682,5.4,2.766,0,4.038,10.0,4.045,86.9,-0.097,1.633,0,0,0,OFFBOARD
332,OUTBOUND,33.68,63.444,-0.835,1.608,-38.682,0.401,-0.678,63.444,-0.435,38.682,5.283,2.622,0,3.85,10.0,4.057,87.203,0.034,1.636,0,0,0,OFFBOARD
333,OUTBOUND,33.78,63.649,-0.892,1.61,-38.682,0.401,-0.678,63.649,-0.492,38.682,5.767,2.51,0,3.707,10.0,4.071,87.496,0.173,1.64,0,0,0,OFFBOARD
334,OUTBOUND,33.88,63.853,-0.937,1.612,-38.682,0.401,-0.678,63.853,-0.537,38.682,5.693,2.417,0,3.673,10.0,4.085,87.81,0.318,1.643,0,0,0,OFFBOARD
335,OUTBOUND,33.98,64.06,-0.966,1.614,-38.682,0.401,-0.678,64.06,-0.566,38.682,5.627,2.618,0,4.1,10.0,4.099,88.156,0.46,1.646,0,0,0,OFFBOARD
336,OUTBOUND,34.08,64.263,-0.975,1.617,-38.682,0.401,-0.678,64.263,-0.574,38.682,5.568,2.593,0,4.143,6.861,4.11,88.527,0.607,1.648,0,0,0,OFFBOARD
337,OUTBOUND,34.18,64.464,-0.96,1.62,-38.682,0.401,-0.678,64.464,-0.56,38.682,5.373,2.596,0,4.117,6.747,4.118,88.844,0.759,1.65,0,0,0,OFFBOARD
338,OUTBOUND,34.29,64.669,-0.92,1.622,-38.682,0.401,-0.678,64.669,-0.52,38.682,5.173,2.654,0,3.916,10.0,4.122,89.182,0.903,1.652,0,0,0,OFFBOARD
339,OUTBOUND,34.39,64.871,-0.853,1.625,-38.682,0.401,-0.678,64.871,-0.453,38.682,5.039,2.462,0,3.719,10.0,4.12,89.531,1.051,1.653,0,0,0,OFFBOARD
340,OUTBOUND,34.49,65.075,-0.759,1.628,-38.682,0.401,-0.678,65.075,-0.359,38.682,5.678,2.752,0,4.202,10.0,4.116,89.879,1.183,1.654,0,0,0,OFFBOARD
341,OUTBOUND,34.59,65.276,-0.642,1.631,-38.682,0.401,-0.678,65.276,-0.242,38.682,5.826,2.957,0,4.32,6.941,4.114,90.257,1.311,1.654,0,0,0,OFFBOARD
342,OUTBOUND,34.69,65.478,-0.505,1.633,-38.682,0.401,-0.678,65.478,-0.105,38.682,5.629,3.124,0,4.354,6.745,4.114,90.503,1.427,1.654,0,0,0,OFFBOARD
343,OUTBOUND,34.79,65.68,-0.352,1.636,-38.682,0.401,-0.678,65.68,0.048,38.682,5.562,3.004,0,4.167,6.546,4.116,90.663,1.542,1.654,0,0,0,OFFBOARD
344,OUTBOUND,34.89,65.873,-0.197,1.638,-38.682,0.401,-0.678,65.873,0.203,38.682,6.074,3.538,0,4.098,6.349,4.116,90.767,1.634,1.653,0,0,0,OFFBOARD
345,OUTBOUND,34.99,66.082,-0.023,1.64,-38.682,0.401,-0.678,66.082,0.377,38.682,6.06,3.78,0,4.464,6.148,4.113,90.867,1.709,1.652,0,0,0,OFFBOARD
346,OUTBOUND,35.1,66.285,0.151,1.642,-38.682,0.401,-0.678,66.285,0.551,38.682,5.924,3.572,0,4.501,6.032,4.119,90.967,1.78,1.651,0,0,0,OFFBOARD
347,OUTBOUND,35.2,66.489,0.327,1.644,-38.682,0.401,-0.678,66.489,0.727,38.682,5.864,3.344,0,4.44,6.915,4.13,91.067,1.834,1.649,0,0,0,OFFBOARD
348,OUTBOUND,35.3,66.695,0.507,1.645,-38.682,0.401,-0.678,66.695,0.907,38.682,5.667,3.146,0,4.371,10.0,4.144,91.167,1.871,1.647,0,0,0,OFFBOARD
349,OUTBOUND,35.4,66.899,0.687,1.646,-38.682,0.401,-0.678,66.899,1.087,38.682,5.465,2.947,0,4.207,6.716,4.158,91.298,1.902,1.645,0,0,0,OFFBOARD
350,OUTBOUND,35.5,67.105,0.87,1.647,-38.682,0.401,-0.678,67.105,1.27,38.682,5.267,2.75,0,4.01,6.26,4.17,91.417,1.917,1.643,0,0,0,OFFBOARD
351,OUTBOUND,35.6,67.309,1.051,1.647,-38.682,0.401,-0.678,67.309,1.451,38.682,5.067,2.551,0,3.811,6.081,4.179,91.632,1.894,1.64,0,0,0,OFFBOARD
352,OUTBOUND,35.71,67.515,1.231,1.647,-38.682,0.401,-0.678,67.515,1.632,38.682,4.867,2.308,0,3.6,5.889,4.189,91.93,1.811,1.624,0,0,0,OFFBOARD
353,OUTBOUND,35.81,67.714,1.401,1.647,-38.682,0.401,-0.678,67.714,1.801,38.682,4.428,1.946,1,3.285,5.51,4.193,92.281,1.666,1.601,0,0,0,OFFBOARD
354,OUTBOUND,35.91,67.925,1.569,1.646,-38.682,0.401,-0.678,67.925,1.969,38.682,3.373,1.723,1,3.082,4.4,4.089,92.51,1.468,1.579,0,0,0,OFFBOARD
355,OUTBOUND,36.01,68.13,1.716,1.643,-38.682,0.401,-0.678,68.13,2.116,38.682,3.054,1.529,1,2.886,4.198,3.832,92.661,1.232,1.554,0,0,0,OFFBOARD
356,OUTBOUND,36.11,68.333,1.841,1.639,-38.682,0.401,-0.678,68.333,2.241,38.682,2.776,1.372,1,2.742,3.83,3.173,92.761,0.963,1.549,0,0,0,OFFBOARD
357,OUTBOUND,36.21,68.535,1.939,1.634,-38.682,0.401,-0.678,68.535,2.339,38.682,2.555,1.241,1,2.541,2.631,2.54,92.861,0.668,1.549,0,0,0,OFFBOARD
358,OUTBOUND,36.31,68.738,2.006,1.628,-38.682,0.401,-0.678,68.738,2.406,38.682,2.389,1.084,1,2.34,2.348,2.34,92.961,0.348,1.556,0,0,0,OFFBOARD
359,OUTBOUND,36.42,68.94,2.038,1.621,-38.682,0.401,-0.678,68.94,2.438,38.682,2.293,0.883,1,2.139,2.215,2.14,93.061,0.009,1.566,0,0,0,OFFBOARD
360,OUTBOUND,36.52,69.145,2.031,1.615,-38.682,0.401,-0.678,69.145,2.431,38.682,3.047,0.826,1,1.939,2.957,2.007,93.161,-0.311,1.576,0,0,0,OFFBOARD
361,OUTBOUND,36.62,69.348,1.985,1.609,-38.682,0.401,-0.678,69.347,2.385,38.682,2.994,1.169,1,1.969,2.995,2.774,93.261,-0.615,1.587,0,0,0,OFFBOARD
362,OUTBOUND,36.72,69.55,1.904,1.604,-38.682,0.401,-0.678,69.55,2.304,38.682,2.793,1.271,1,2.675,2.795,2.795,93.361,-0.918,1.598,0,0,0,OFFBOARD
363,OUTBOUND,36.82,69.753,1.794,1.6,-38.682,0.401,-0.678,69.753,2.194,38.682,3.546,1.337,1,2.592,3.633,3.398,93.461,-1.207,1.61,0,0,0,OFFBOARD
364,OUTBOUND,36.92,69.958,1.66,1.597,-38.682,0.401,-0.678,69.958,2.06,38.682,3.397,1.301,1,2.395,3.464,3.399,93.561,-1.481,1.596,0,0,0,OFFBOARD
365,OUTBOUND,37.02,70.161,1.512,1.595,-38.682,0.401,-0.678,70.161,1.912,38.682,3.181,1.752,1,3.157,3.239,3.185,93.661,-1.714,1.58,0,0,0,OFFBOARD
366,OUTBOUND,37.12,70.363,1.354,1.594,-38.682,0.401,-0.678,70.363,1.754,38.682,2.972,1.989,1,3.244,3.011,2.969,93.761,-1.938,1.565,0,0,0,OFFBOARD
367,OUTBOUND,37.23,70.566,1.19,1.592,-38.682,0.401,-0.678,70.566,1.591,38.682,4.302,1.964,1,3.079,5.558,2.85,93.861,-2.14,1.553,0,0,0,OFFBOARD
368,OUTBOUND,37.33,70.769,1.024,1.59,-38.682,0.401,-0.678,70.769,1.424,38.682,5.109,2.472,0,3.782,6.614,4.036,93.961,-2.305,1.545,0,0,0,OFFBOARD
369,OUTBOUND,37.43,70.974,0.852,1.587,-38.682,0.401,-0.678,70.974,1.253,38.682,5.157,2.329,0,3.901,10.0,4.031,94.122,-2.423,1.539,0,0,0,OFFBOARD
370,OUTBOUND,37.53,71.176,0.68,1.584,-38.682,0.401,-0.678,71.176,1.08,38.682,5.19,2.105,0,3.784,10.0,4.025,94.383,-2.488,1.531,0,0,0,OFFBOARD
371,OUTBOUND,37.63,71.379,0.504,1.58,-38.682,0.401,-0.678,71.379,0.904,38.682,5.852,3.27,0,4.432,10.0,4.018,94.679,-2.491,1.528,0,0,0,OFFBOARD
372,OUTBOUND,37.73,71.581,0.324,1.576,-38.682,0.401,-0.678,71.581,0.724,38.682,5.812,3.297,0,4.532,10.0,4.008,95.01,-2.47,1.528,0,0,0,OFFBOARD
373,OUTBOUND,37.83,71.785,0.138,1.572,-38.682,0.401,-0.678,71.785,0.538,38.682,5.795,3.715,0,4.355,10.0,3.997,95.352,-2.426,1.531,0,0,0,OFFBOARD
374,OUTBOUND,37.94,71.989,-0.052,1.567,-38.682,0.401,-0.678,71.989,0.348,38.682,5.808,3.987,0,4.231,10.0,3.984,95.618,-2.373,1.536,0,0,0,OFFBOARD
375,OUTBOUND,38.04,72.191,-0.244,1.563,-38.682,0.401,-0.678,72.191,0.156,38.682,5.909,3.787,0,4.405,10.0,3.972,95.869,-2.305,1.544,0,0,0,OFFBOARD
376,OUTBOUND,38.14,72.393,-0.438,1.56,-38.682,0.401,-0.678,72.393,-0.038,38.682,5.863,1.288,1,4.5,6.894,3.961,96.036,-2.132,1.552,0,0,0,OFFBOARD
377,OUTBOUND,38.24,72.595,-0.635,1.557,-38.682,0.401,-0.678,72.595,-0.235,38.682,5.757,0.945,1,4.359,6.748,3.952,96.146,-1.926,1.562,0,0,0,OFFBOARD
378,OUTBOUND,38.34,72.797,-0.833,1.555,-38.682,0.401,-0.678,72.797,-0.433,38.682,5.628,0.489,1,4.19,6.547,3.943,96.246,-1.58,1.572,0,1,0,OFFBOARD
379,OUTBOUND,38.44,72.836,-0.843,1.537,-38.682,0.401,-0.678,72.836,-0.443,38.682,4.583,0.408,1,3.47,6.049,3.939,96.346,-1.23,1.586,0,1,0,OFFBOARD
380,OUTBOUND,38.55,72.858,-0.825,1.524,-38.682,0.401,-0.678,72.858,-0.425,38.682,4.625,0.392,1,4.149,5.525,0.772,96.446,-0.88,1.601,0,1,0,OFFBOARD
381,OUTBOUND,38.65,72.887,-0.797,1.517,-38.682,0.401,-0.678,72.887,-0.397,38.682,0.801,0.397,1,4.363,0.789,0.711,96.546,-0.53,1.618,0,1,0,OFFBOARD
382,OUTBOUND,38.75,72.938,-0.753,1.514,-38.682,0.401,-0.678,72.938,-0.353,38.682,0.806,0.427,1,4.434,4.11,0.719,96.646,-0.196,1.635,0,1,0,OFFBOARD
383,OUTBOUND,38.85,73.018,-0.69,1.516,-38.682,0.401,-0.678,73.018,-0.29,38.682,2.821,0.486,1,4.588,3.837,0.814,96.746,0.066,1.652,0,1,0,OFFBOARD
384,OUTBOUND,38.95,73.135,-0.605,1.52,-38.682,0.401,-0.678,73.135,-0.205,38.682,2.796,0.58,1,5.04,3.789,2.31,96.846,0.175,1.669,0,1,0,OFFBOARD
385,OUTBOUND,39.05,73.287,-0.504,1.527,-38.682,0.401,-0.678,73.287,-0.104,38.682,2.962,2.602,0,5.151,4.11,2.413,96.946,0.17,1.685,0,0,0,OFFBOARD
386,OUTBOUND,39.15,73.47,-0.387,1.537,-38.682,0.401,-0.678,73.47,0.013,38.682,3.33,2.861,0,5.055,4.841,2.634,97.046,0.199,1.699,0,0,0,OFFBOARD
387,OUTBOUND,39.26,73.674,-0.263,1.548,-38.682,0.401,-0.678,73.674,0.137,38.682,3.932,2.913,0,4.893,5.92,2.967,97.146,0.267,1.711,0,0,0,OFFBOARD
388,OUTBOUND,39.36,73.893,-0.134,1.561,-38.682,0.401,-0.678,73.893,0.266,38.682,4.789,3.247,0,4.715,6.15,3.396,97.246,0.359,1.722,0,0,0,OFFBOARD
389,OUTBOUND,39.46,74.116,-0.003,1.574,-38.682,0.401,-0.678,74.115,0.397,38.682,5.656,3.437,0,4.472,6.01,3.862,97.346,0.45,1.731,0,0,0,OFFBOARD
390,OUTBOUND,39.56,74.339,0.129,1.588,-38.682,0.401,-0.678,74.339,0.529,38.682,5.671,3.297,0,4.271,6.18,4.28,97.446,0.538,1.738,0,0,0,OFFBOARD
391,OUTBOUND,39.66,74.559,0.263,1.602,-38.682,0.401,-0.678,74.559,0.664,38.682,5.468,3.769,0,4.112,10.0,4.548,97.546,0.602,1.742,0,0,0,OFFBOARD
392,OUTBOUND,39.76,74.777,0.403,1.617,-38.682,0.401,-0.678,74.777,0.803,38.682,5.194,3.515,0,3.929,10.0,4.631,97.697,0.65,1.745,0,0,0,OFFBOARD
393,OUTBOUND,39.86,74.988,0.547,1.63,-38.682,0.401,-0.678,74.988,0.947,38.682,4.979,3.181,0,3.725,10.0,4.571,97.949,0.684,1.745,0,0,0,OFFBOARD
394,OUTBOUND,39.97,75.196,0.692,1.643,-38.682,0.401,-0.678,75.196,1.092,38.682,4.765,2.89,0,3.511,10.0,4.459,98.27,0.701,1.743,0,0,0,OFFBOARD
395,OUTBOUND,40.07,75.404,0.833,1.656,-38.682,0.401,-0.678,75.404,1.233,38.682,4.556,2.618,0,3.378,6.947,4.365,98.635,0.699,1.74,0,0,0,OFFBOARD
396,OUTBOUND,40.17,75.608,0.955,1.667,-38.682,0.401,-0.678,75.608,1.355,38.682,4.351,2.43,0,3.701,5.536,4.282,98.967,0.682,1.728,0,0,0,OFFBOARD
397,OUTBOUND,40.27,75.814,1.047,1.677,-38.682,0.401,-0.678,75.814,1.447,38.682,4.69,2.331,0,3.757,5.328,4.185,99.34,0.625,1.704,0,0,0,OFFBOARD
398,OUTBOUND,40.37,76.024,1.097,1.685,-38.682,0.401,-0.678,76.024,1.497,38.682,4.826,2.241,0,3.83,5.119,3.996,99.741,0.534,1.673,0,0,0,OFFBOARD
399,OUTBOUND,40.47,76.234,1.097,1.691,-38.682,0.401,-0.678,76.234,1.497,38.682,4.821,2.204,0,3.693,4.917,3.866,100.0,0.431,1.637,0,0,0,OFFBOARD
400,OUTBOUND,40.57,76.446,1.05,1.695,-38.682,0.401,-0.678,76.446,1.45,38.682,4.586,2.215,0,3.43,4.664,4.091,100.0,0.32,1.598,0,0,0,OFFBOARD
401,OUTBOUND,40.68,76.664,0.96,1.695,-38.682,0.401,-0.678,76.664,1.36,38.682,4.455,2.081,0,3.3,5.543,4.23,100.0,0.211,1.557,0,0,0,OFFBOARD
402,OUTBOUND,40.78,76.885,0.839,1.692,-38.682,0.401,-0.678,76.885,1.239,38.682,4.293,2.467,0,3.741,5.566,4.331,100.0,0.149,1.513,0,0,0,OFFBOARD
403,OUTBOUND,40.88,77.098,0.704,1.686,-38.682,0.401,-0.678,77.098,1.104,38.682,5.149,2.686,0,3.843,6.318,4.336,100.0,0.077,1.469,0,0,0,OFFBOARD
404,OUTBOUND,40.98,77.324,0.549,1.675,-38.682,0.401,-0.678,77.324,0.949,38.682,5.002,2.622,0,3.741,6.119,4.318,100.0,0.008,1.426,0,0,0,OFFBOARD
