step,phase,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,fwd_progress_m,lat_offset_m,speed_ms,front_d_m,min_depth_m,prox_alarm,depth_top,depth_mid,depth_bot,tgt_x,tgt_y,tgt_z,collision,near_miss,armed,mode
349,OUTBOUND,35.4,67.641,-0.968,1.653,1.583,0.639,-0.677,67.641,-1.118,1.583,4.559,2.259,0,3.549,4.589,4.532,100.0,-0.372,1.632,0,0,0,OFFBOARD
350,OUTBOUND,35.51,67.893,-0.891,1.652,1.583,0.639,-0.677,67.893,-1.041,1.583,4.256,2.878,0,3.48,4.298,4.217,100.0,-0.292,1.626,0,0,0,OFFBOARD
351,OUTBOUND,35.61,68.142,-0.804,1.65,1.583,0.639,-0.677,68.142,-0.954,1.583,4.666,2.917,0,3.846,10.0,4.788,100.0,-0.217,1.612,0,0,0,OFFBOARD
352,OUTBOUND,35.71,68.382,-0.722,1.648,1.583,0.639,-0.677,68.382,-0.871,1.583,4.49,3.268,0,3.781,6.911,5.122,100.0,-0.167,1.602,0,0,0,OFFBOARD
353,OUTBOUND,35.81,68.619,-0.66,1.646,1.583,0.639,-0.677,68.619,-0.81,1.583,4.931,3.049,0,3.669,6.362,4.854,100.0,-0.111,1.594,0,0,0,OFFBOARD
354,OUTBOUND,35.91,68.858,-0.633,1.642,1.583,0.639,-0.677,68.858,-0.783,1.583,4.746,2.871,0,3.519,6.087,4.596,100.0,-0.054,1.589,0,0,0,OFFBOARD
355,OUTBOUND,36.01,69.093,-0.647,1.639,1.583,0.639,-0.677,69.093,-0.797,1.583,4.787,2.761,0,3.332,6.164,4.366,100.0,0.03,1.585,0,0,0,OFFBOARD
356,OUTBOUND,36.11,69.346,-0.705,1.634,1.583,0.639,-0.677,69.346,-0.854,1.583,5.232,2.549,0,3.435,6.082,4.647,100.0,0.139,1.583,0,0,0,OFFBOARD
357,OUTBOUND,36.22,69.594,-0.794,1.63,1.583,0.639,-0.677,69.594,-0.943,1.583,5.511,2.343,0,4.091,6.99,4.382,100.0,0.276,1.582,0,0,0,OFFBOARD
358,OUTBOUND,36.32,69.843,-0.904,1.626,1.583,0.639,-0.677,69.843,-1.054,1.583,5.937,2.133,0,4.116,10.0,4.203,100.0,0.453,1.582,0,0,0,OFFBOARD
359,OUTBOUND,36.42,70.099,-1.028,1.621,1.583,0.639,-0.677,70.099,-1.178,1.583,5.958,1.926,1,4.46,10.0,4.114,100.0,0.688,1.583,0,0,0,OFFBOARD
360,OUTBOUND,36.52,70.355,-1.158,1.617,1.583,0.639,-0.677,70.355,-1.308,1.583,1.817,1.715,1,4.344,1.813,1.808,100.0,0.929,1.585,0,0,0,OFFBOARD
361,OUTBOUND,36.62,70.609,-1.285,1.613,1.583,0.639,-0.677,70.609,-1.435,1.583,1.57,1.507,1,3.982,1.57,1.561,100.0,1.202,1.587,0,0,0,OFFBOARD
362,OUTBOUND,36.72,70.86,-1.411,1.609,1.583,0.639,-0.677,70.86,-1.561,1.583,1.325,1.297,1,2.994,1.33,1.317,100.0,1.471,1.591,0,0,0,OFFBOARD
363,OUTBOUND,36.82,71.109,-1.534,1.606,1.583,0.639,-0.677,71.109,-1.684,1.583,1.085,1.076,1,2.618,1.094,1.077,100.0,1.633,1.595,0,0,0,OFFBOARD
364,OUTBOUND,36.93,71.351,-1.644,1.603,1.583,0.639,-0.677,71.351,-1.794,1.583,0.852,0.852,1,2.379,0.86,0.844,100.0,1.556,1.599,0,0,0,OFFBOARD
365,OUTBOUND,37.03,71.588,-1.73,1.601,1.583,0.639,-0.677,71.588,-1.88,1.583,0.619,0.611,1,2.22,0.625,0.614,100.0,1.41,1.603,0,1,0,OFFBOARD
366,OUTBOUND,37.13,71.816,-1.777,1.6,1.583,0.639,-0.677,71.816,-1.927,1.583,0.395,0.386,1,0.404,0.398,0.392,100.0,1.315,1.608,0,1,0,OFFBOARD
367,OUTBOUND,37.23,71.976,-1.789,1.598,1.583,0.639,-0.677,71.976,-1.939,1.583,0.187,0.182,1,0.19,0.188,0.186,100.0,1.316,1.613,1,0,0,OFFBOARD
368,OUTBOUND,37.33,71.981,-1.779,1.599,1.583,0.639,-0.677,71.981,-1.929,1.583,0.18,0.18,1,0.182,0.181,0.179,100.0,1.342,1.618,1,0,0,OFFBOARD
369,OUTBOUND,37.43,71.975,-1.737,1.608,1.583,0.639,-0.677,71.975,-1.887,1.583,0.177,0.174,1,0.176,0.178,0.18,100.0,1.385,1.621,1,0,0,OFFBOARD
370,OUTBOUND,37.53,71.974,-1.66,1.616,1.583,0.639,-0.677,71.974,-1.81,1.583,0.167,0.164,1,0.164,0.171,0.179,100.0,1.439,1.623,1,0,0,OFFBOARD
371,OUTBOUND,37.63,71.98,-1.566,1.629,1.583,0.639,-0.677,71.98,-1.716,1.583,0.156,0.154,1,0.151,0.162,0.174,100.0,1.501,1.623,1,0,0,OFFBOARD
372,OUTBOUND,37.73,71.978,-1.482,1.645,1.583,0.639,-0.677,71.977,-1.632,1.583,0.15,0.148,1,0.144,0.157,0.173,100.0,1.567,1.62,1,0,0,OFFBOARD
373,OUTBOUND,37.84,71.972,-1.417,1.662,1.583,0.639,-0.677,71.972,-1.567,1.583,0.152,0.145,1,0.145,0.161,0.183,100.0,1.631,1.615,1,0,0,OFFBOARD
374,OUTBOUND,37.94,71.969,-1.371,1.679,1.583,0.639,-0.677,71.969,-1.521,1.583,0.157,0.145,1,0.149,0.169,0.197,100.0,1.688,1.606,1,0,0,OFFBOARD
375,OUTBOUND,38.04,71.971,-1.334,1.697,1.583,0.639,-0.677,71.971,-1.484,1.583,0.163,0.145,1,0.153,0.178,0.214,100.0,1.73,1.594,1,0,0,OFFBOARD
376,OUTBOUND,38.14,71.978,-1.302,1.715,1.583,0.639,-0.677,71.978,-1.452,1.583,0.168,0.144,1,0.155,0.185,0.232,100.0,1.746,1.575,1,0,0,OFFBOARD
377,OUTBOUND,38.24,71.99,-1.276,1.734,1.583,0.639,-0.677,71.99,-1.426,1.583,0.17,0.142,1,0.154,0.191,0.253,100.0,1.76,1.549,1,0,0,OFFBOARD
378,OUTBOUND,38.34,72.007,-1.255,1.757,1.583,0.639,-0.677,72.007,-1.405,1.583,0.169,0.138,1,0.152,0.196,0.279,100.0,1.768,1.516,1,0,0,OFFBOARD
379,OUTBOUND,38.45,72.033,-1.241,1.784,1.583,0.639,-0.677,72.033,-1.391,1.583,0.161,0.127,1,0.139,0.197,0.341,100.0,1.78,1.474,1,0,0,OFFBOARD
380,OUTBOUND,38.55,72.073,-1.237,1.816,1.583,0.639,-0.677,72.073,-1.387,1.583,0.14,0.108,1,0.116,0.187,0.495,100.0,1.799,1.423,1,0,0,OFFBOARD
381,OUTBOUND,38.65,72.1,-1.241,1.855,1.583,0.639,-0.677,72.1,-1.391,1.583,0.146,0.112,1,0.11,0.246,1.701,100.0,1.819,1.367,1,0,0,OFFBOARD
382,OUTBOUND,38.75,72.12,-1.259,1.886,1.583,0.639,-0.677,72.12,-1.409,1.583,0.192,0.166,1,0.121,0.563,1.736,100.0,1.828,1.31,1,0,0,OFFBOARD
383,OUTBOUND,38.85,72.125,-1.285,1.874,1.583,0.639,-0.677,72.125,-1.435,1.583,0.119,0.107,1,0.078,0.279,1.704,100.0,1.855,1.252,1,0,0,OFFBOARD
384,OUTBOUND,38.95,72.113,-1.3,1.835,1.583,0.639,-0.677,72.113,-1.45,1.583,0.066,0.061,1,0.051,0.1,1.778,100.0,1.859,1.193,1,0,0,OFFBOARD
385,OUTBOUND,39.05,72.105,-1.295,1.812,1.583,0.639,-0.677,72.105,-1.445,1.583,0.053,0.053,1,0.051,0.072,0.255,100.0,1.84,1.14,1,0,0,OFFBOARD
386,OUTBOUND,39.15,72.105,-1.303,1.8,1.583,0.639,-0.677,72.104,-1.453,1.583,0.053,0.053,1,0.051,0.061,0.162,100.0,1.845,1.088,1,0,0,OFFBOARD
387,OUTBOUND,39.26,72.104,-1.321,1.793,1.583,0.639,-0.677,72.104,-1.47,1.583,0.053,0.053,1,2.017,0.052,0.097,100.0,1.87,1.038,1,0,0,OFFBOARD
388,OUTBOUND,39.36,72.104,-1.323,1.793,1.583,0.639,-0.677,72.104,-1.473,1.583,0.053,0.053,1,2.069,0.052,0.084,100.0,1.873,0.99,1,0,0,OFFBOARD
389,OUTBOUND,39.46,72.104,-1.329,1.793,1.583,0.639,-0.677,72.104,-1.479,1.583,0.053,0.053,1,2.057,0.052,0.087,100.0,1.856,0.945,1,0,0,OFFBOARD
390,OUTBOUND,39.56,72.104,-1.334,1.796,1.583,0.639,-0.677,72.104,-1.484,1.583,0.053,0.053,1,2.058,0.051,0.091,100.0,1.828,0.902,1,0,0,OFFBOARD
391,OUTBOUND,39.66,72.105,-1.332,1.798,1.583,0.639,-0.677,72.105,-1.482,1.583,0.053,0.053,1,2.049,0.052,0.09,100.0,1.793,0.86,1,0,0,OFFBOARD
392,OUTBOUND,39.76,72.105,-1.332,1.798,1.583,0.639,-0.677,72.105,-1.482,1.583,0.053,0.053,1,2.042,0.052,0.092,100.0,1.752,0.817,1,0,0,OFFBOARD
393,OUTBOUND,39.86,72.105,-1.329,1.797,1.583,0.639,-0.677,72.105,-1.479,1.583,0.053,0.053,1,2.04,0.052,0.091,100.0,1.708,0.775,1,0,0,OFFBOARD
394,OUTBOUND,39.97,72.105,-1.327,1.795,1.583,0.639,-0.677,72.105,-1.477,1.583,0.053,0.053,1,2.042,0.052,0.09,100.0,1.667,0.734,1,0,0,OFFBOARD
395,OUTBOUND,40.07,72.105,-1.326,1.794,1.583,0.639,-0.677,72.104,-1.476,1.583,0.053,0.053,1,2.052,0.052,0.087,100.0,1.623,0.692,1,0,0,OFFBOARD
396,OUTBOUND,40.17,72.104,-1.326,1.792,1.583,0.639,-0.677,72.104,-1.476,1.583,0.053,0.053,1,2.072,0.052,0.083,100.0,1.577,0.652,1,0,0,OFFBOARD
397,OUTBOUND,40.27,72.104,-1.326,1.792,1.583,0.639,-0.677,72.104,-1.476,1.583,0.053,0.053,1,2.071,0.052,0.083,100.0,1.528,0.612,1,0,0,OFFBOARD
398,OUTBOUND,40.37,72.104,-1.326,1.792,1.583,0.639,-0.677,72.104,-1.476,1.583,0.053,0.053,1,2.071,0.052,0.083,100.0,1.475,0.6,1,0,0,OFFBOARD
399,OUTBOUND,40.47,72.104,-1.326,1.791,1.583,0.639,-0.677,72.104,-1.476,1.583,0.053,0.053,1,2.071,0.052,0.083,100.0,1.418,0.6,1,0,0,OFFBOARD
400,OUTBOUND,40.57,72.104,-1.326,1.791,1.583,0.639,-0.677,72.104,-1.476,1.583,0.053,0.053,1,2.071,0.052,0.083,100.0,1.361,0.6,1,0,0,OFFBOARD
401,OUTBOUND,40.67,72.104,-1.326,1.791,1.583,0.639,-0.677,72.104,-1.476,1.583,0.053,0.053,1,2.07,0.052,0.083,100.0,1.308,0.6,1,0,0,OFFBOARD
402,OUTBOUND,40.78,72.104,-1.326,1.791,1.583,0.639,-0.677,72.104,-1.476,1.583,0.053,0.053,1,2.07,0.052,0.083,100.0,1.258,0.6,1,0,0,OFFBOARD
403,OUTBOUND,40.88,72.104,-1.326,1.791,1.583,0.639,-0.677,72.104,-1.476,1.583,0.053,0.053,1,2.07,0.052,0.083,100.0,1.205,0.6,1,0,0,OFFBOARD
404,OUTBOUND,40.98,72.104,-1.326,1.791,1.583,0.639,-0.677,72.104,-1.475,1.583,0.053,0.053,1,2.07,0.052,0.083,100.0,1.15,0.6,1,0,0,OFFBOARD
405,OUTBOUND,41.08,72.104,-1.325,1.791,1.583,0.639,-0.677,72.104,-1.475,1.583,0.053,0.053,1,2.07,0.052,0.083,100.0,1.094,0.6,1,0,0,OFFBOARD
406,OUTBOUND,41.18,72.104,-1.325,1.79,1.583,0.639,-0.677,72.104,-1.475,1.583,0.053,0.053,1,2.069,0.052,0.083,100.0,1.038,0.6,1,0,0,OFFBOARD
407,OUTBOUND,41.29,72.104,-1.325,1.79,1.583,0.639,-0.677,72.104,-1.475,1.583,0.053,0.053,1,2.069,0.052,0.083,100.0,0.979,0.6,1,0,0,OFFBOARD
408,OUTBOUND,41.39,72.104,-1.325,1.79,1.583,0.639,-0.677,72.104,-1.475,1.583,0.053,0.053,1,2.069,0.052,0.083,100.0,0.919,0.6,1,0,0,OFFBOARD
409,OUTBOUND,41.49,72.104,-1.325,1.79,1.583,0.639,-0.677,72.104,-1.475,1.583,0.053,0.053,1,2.069,0.052,0.083,100.0,0.86,0.6,1,0,0,OFFBOARD
410,OUTBOUND,41.59,72.104,-1.325,1.79,1.583,0.639,-0.677,72.104,-1.475,1.583,0.053,0.053,1,2.069,0.052,0.083,100.0,0.803,0.6,1,0,0,OFFBOARD
411,OUTBOUND,41.69,72.104,-1.325,1.79,1.583,0.639,-0.677,72.104,-1.475,1.583,0.053,0.053,1,2.068,0.052,0.083,100.0,0.744,0.6,1,0,0,OFFBOARD
412,OUTBOUND,41.79,72.104,-1.325,1.79,1.583,0.639,-0.677,72.104,-1.475,1.583,0.053,0.053,1,2.068,0.052,0.083,100.0,0.683,0.6,1,0,0,OFFBOARD
413,OUTBOUND,41.89,72.104,-1.325,1.789,1.583,0.639,-0.677,72.104,-1.475,1.583,0.053,0.053,1,2.068,0.052,0.083,100.0,0.625,0.6,1,0,0,OFFBOARD
414,OUTBOUND,42.0,72.104,-1.325,1.789,1.583,0.639,-0.677,72.104,-1.475,1.583,0.053,0.053,1,2.068,0.052,0.083,100.0,0.57,0.6,1,0,0,OFFBOARD
415,OUTBOUND,42.1,72.104,-1.324,1.789,1.583,0.639,-0.677,72.104,-1.474,1.583,0.053,0.053,1,2.068,0.052,0.083,100.0,0.516,0.6,1,0,0,OFFBOARD
416,OUTBOUND,42.2,72.104,-1.324,1.789,1.583,0.639,-0.677,72.104,-1.474,1.583,0.053,0.053,1,2.067,0.052,0.083,100.0,0.46,0.6,1,0,0,OFFBOARD
417,OUTBOUND,42.3,72.104,-1.324,1.789,1.583,0.639,-0.677,72.104,-1.474,1.583,0.053,0.053,1,2.067,0.052,0.083,100.0,0.404,0.6,1,0,0,OFFBOARD
418,OUTBOUND,42.4,72.104,-1.324,1.789,1.583,0.639,-0.677,72.104,-1.474,1.583,0.053,0.053,1,2.067,0.052,0.083,100.0,0.345,0.6,1,0,0,OFFBOARD
419,OUTBOUND,42.5,72.104,-1.324,1.788,1.583,0.639,-0.677,72.104,-1.474,1.583,0.053,0.053,1,2.067,0.052,0.083,100.0,0.285,0.6,1,0,0,OFFBOARD
420,OUTBOUND,42.6,72.104,-1.324,1.788,1.583,0.639,-0.677,72.104,-1.474,1.583,0.053,0.053,1,2.067,0.052,0.083,100.0,0.226,0.6,1,0,0,OFFBOARD
421,OUTBOUND,42.7,72.104,-1.324,1.788,1.583,0.639,-0.677,72.104,-1.474,1.583,0.053,0.053,1,2.067,0.052,0.083,100.0,0.166,0.6,1,0,0,OFFBOARD
422,OUTBOUND,42.81,72.104,-1.324,1.788,1.583,0.639,-0.677,72.104,-1.474,1.583,0.053,0.053,1,2.066,0.052,0.083,100.0,0.106,0.6,1,0,0,OFFBOARD
423,OUTBOUND,42.91,72.104,-1.324,1.788,1.583,0.639,-0.677,72.104,-1.474,1.583,0.053,0.053,1,2.066,0.052,0.083,100.0,0.048,0.6,1,0,0,OFFBOARD
424,OUTBOUND,43.01,72.104,-1.324,1.788,1.583,0.639,-0.677,72.104,-1.474,1.583,0.053,0.053,1,2.066,0.052,0.083,100.0,-0.009,0.6,1,0,0,OFFBOARD
425,OUTBOUND,43.11,72.104,-1.324,1.788,1.583,0.639,-0.677,72.104,-1.473,1.583,0.053,0.053,1,2.066,0.052,0.083,100.0,-0.069,0.6,1,0,0,OFFBOARD
426,OUTBOUND,43.21,72.104,-1.323,1.787,1.583,0.639,-0.677,72.104,-1.473,1.583,0.053,0.053,1,2.066,0.052,0.083,100.0,-0.127,0.6,1,0,0,OFFBOARD
427,OUTBOUND,43.31,72.104,-1.323,1.787,1.583,0.639,-0.677,72.104,-1.473,1.583,0.053,0.053,1,2.065,0.052,0.083,100.0,-0.188,0.6,1,0,0,OFFBOARD
428,OUTBOUND,43.42,72.104,-1.323,1.787,1.583,0.639,-0.677,72.104,-1.473,1.583,0.053,0.053,1,2.065,0.052,0.083,100.0,-0.245,0.6,1,0,0,OFFBOARD
429,OUTBOUND,43.52,72.104,-1.323,1.787,1.583,0.639,-0.677,72.104,-1.473,1.583,0.053,0.053,1,2.065,0.052,0.083,100.0,-0.303,0.6,1,0,0,OFFBOARD
430,OUTBOUND,43.62,72.104,-1.323,1.787,1.583,0.639,-0.677,72.104,-1.473,1.583,0.053,0.053,1,2.065,0.052,0.083,100.0,-0.361,0.6,1,0,0,OFFBOARD
431,OUTBOUND,43.72,72.104,-1.323,1.787,1.583,0.639,-0.677,72.104,-1.473,1.583,0.053,0.053,1,2.065,0.052,0.083,100.0,-0.42,0.6,1,0,0,OFFBOARD
432,OUTBOUND,43.82,72.104,-1.323,1.786,1.583,0.639,-0.677,72.104,-1.473,1.583,0.053,0.053,1,2.064,0.052,0.083,100.0,-0.481,0.6,1,0,0,OFFBOARD
433,OUTBOUND,43.92,72.104,-1.323,1.786,1.583,0.639,-0.677,72.104,-1.473,1.583,0.053,0.053,1,2.064,0.052,0.083,100.0,-0.543,0.6,1,0,0,OFFBOARD
434,OUTBOUND,44.03,72.104,-1.323,1.786,1.583,0.639,-0.677,72.104,-1.473,1.583,0.053,0.053,1,2.064,0.052,0.083,100.0,-0.603,0.6,1,0,0,OFFBOARD
435,OUTBOUND,44.13,72.104,-1.323,1.786,1.583,0.639,-0.677,72.104,-1.472,1.583,0.053,0.053,1,2.064,0.052,0.083,100.0,-0.664,0.6,1,0,0,OFFBOARD
436,OUTBOUND,44.23,72.104,-1.322,1.786,1.583,0.639,-0.677,72.104,-1.472,1.583,0.053,0.053,1,2.064,0.052,0.083,100.0,-0.726,0.6,1,0,0,OFFBOARD
437,OUTBOUND,44.33,72.104,-1.322,1.786,1.583,0.639,-0.677,72.104,-1.472,1.583,0.053,0.053,1,2.063,0.052,0.083,100.0,-0.788,0.6,1,0,0,OFFBOARD
438,OUTBOUND,44.43,72.104,-1.322,1.786,1.583,0.639,-0.677,72.104,-1.472,1.583,0.053,0.053,1,2.063,0.052,0.083,100.0,-0.85,0.6,1,0,0,OFFBOARD
439,OUTBOUND,44.53,72.104,-1.322,1.785,1.583,0.639,-0.677,72.104,-1.472,1.583,0.053,0.053,1,2.063,0.052,0.083,100.0,-0.912,0.6,1,0,0,OFFBOARD
440,OUTBOUND,44.63,72.104,-1.322,1.785,1.583,0.639,-0.677,72.104,-1.472,1.583,0.053,0.053,1,2.063,0.052,0.083,100.0,-0.972,0.6,1,0,0,OFFBOARD
441,OUTBOUND,44.74,72.104,-1.322,1.785,1.583,0.639,-0.677,72.104,-1.472,1.583,0.053,0.053,1,2.063,0.052,0.083,100.0,-1.032,0.6,1,0,0,OFFBOARD
442,OUTBOUND,44.84,72.104,-1.322,1.785,1.583,0.639,-0.677,72.104,-1.472,1.583,0.053,0.053,1,2.063,0.052,0.083,100.0,-1.09,0.6,1,0,0,OFFBOARD
443,OUTBOUND,44.94,72.104,-1.322,1.785,1.583,0.639,-0.677,72.104,-1.472,1.583,0.053,0.053,1,2.062,0.052,0.083,100.0,-1.15,0.6,1,0,0,OFFBOARD
444,OUTBOUND,45.04,72.104,-1.322,1.785,1.583,0.639,-0.677,72.104,-1.472,1.583,0.053,0.053,1,2.062,0.052,0.083,100.0,-1.21,0.6,1,0,0,OFFBOARD
445,OUTBOUND,45.14,72.104,-1.322,1.785,1.583,0.639,-0.677,72.104,-1.472,1.583,0.053,0.053,1,2.062,0.052,0.083,100.0,-1.271,0.6,1,0,0,OFFBOARD
446,OUTBOUND,45.24,72.104,-1.321,1.784,1.583,0.639,-0.677,72.104,-1.471,1.583,0.053,0.053,1,2.062,0.052,0.083,100.0,-1.332,0.6,1,0,0,OFFBOARD
447,OUTBOUND,45.34,72.104,-1.321,1.784,1.583,0.639,-0.677,72.104,-1.471,1.583,0.053,0.053,1,2.062,0.052,0.083,100.0,-1.394,0.6,1,0,0,OFFBOARD
448,OUTBOUND,45.45,72.104,-1.321,1.784,1.583,0.639,-0.677,72.104,-1.471,1.583,0.053,0.053,1,2.061,0.052,0.083,100.0,-1.456,0.6,1,0,0,OFFBOARD
449,OUTBOUND,45.55,72.104,-1.321,1.784,1.583,0.639,-0.677,72.104,-1.471,1.583,0.053,0.053,1,2.061,0.052,0.083,100.0,-1.52,0.6,1,0,0,OFFBOARD
450,OUTBOUND,45.65,72.104,-1.321,1.784,1.583,0.639,-0.677,72.104,-1.471,1.583,0.053,0.053,1,2.061,0.052,0.083,100.0,-1.582,0.6,1,0,0,OFFBOARD
451,OUTBOUND,45.75,72.104,-1.321,1.784,1.583,0.639,-0.677,72.104,-1.471,1.583,0.053,0.053,1,2.061,0.052,0.083,100.0,-1.643,0.6,1,0,0,OFFBOARD
452,OUTBOUND,45.85,72.104,-1.321,1.783,1.583,0.639,-0.677,72.104,-1.471,1.583,0.053,0.053,1,2.061,0.052,0.083,100.0,-1.705,0.6,1,0,0,OFFBOARD
453,OUTBOUND,45.95,72.104,-1.321,1.783,1.583,0.639,-0.677,72.104,-1.471,1.583,0.053,0.053,1,2.06,0.052,0.083,100.0,-1.767,0.6,1,0,0,OFFBOARD
454,OUTBOUND,46.05,72.104,-1.321,1.783,1.583,0.639,-0.677,72.104,-1.471,1.583,0.053,0.053,1,2.06,0.052,0.083,100.0,-1.83,0.6,1,0,0,OFFBOARD
455,OUTBOUND,46.16,72.104,-1.321,1.783,1.583,0.639,-0.677,72.104,-1.471,1.583,0.053,0.053,1,2.06,0.052,0.083,100.0,-1.894,0.6,1,0,0,OFFBOARD
456,OUTBOUND,46.26,72.104,-1.321,1.783,1.583,0.639,-0.677,72.104,-1.47,1.583,0.053,0.053,1,2.06,0.052,0.083,100.0,-1.954,0.6,1,0,0,OFFBOARD
457,OUTBOUND,46.36,72.104,-1.32,1.783,1.583,0.639,-0.677,72.104,-1.47,1.583,0.053,0.053,1,2.06,0.052,0.083,100.0,-2.014,0.6,1,0,0,OFFBOARD
458,OUTBOUND,46.46,72.104,-1.32,1.783,1.583,0.639,-0.677,72.104,-1.47,1.583,0.053,0.053,1,2.06,0.052,0.083,100.0,-2.074,0.6,1,0,0,OFFBOARD
459,OUTBOUND,46.56,72.104,-1.32,1.782,1.583,0.639,-0.677,72.104,-1.47,1.583,0.053,0.053,1,2.059,0.052,0.083,100.0,-2.135,0.6,1,0,0,OFFBOARD
460,OUTBOUND,46.66,72.104,-1.32,1.782,1.583,0.639,-0.677,72.104,-1.47,1.583,0.053,0.053,1,2.059,0.052,0.083,100.0,-2.196,0.6,1,0,0,OFFBOARD
461,OUTBOUND,46.76,72.104,-1.32,1.782,1.583,0.639,-0.677,72.104,-1.47,1.583,0.053,0.053,1,2.059,0.052,0.083,100.0,-2.259,0.6,1,0,0,OFFBOARD
462,OUTBOUND,46.87,72.104,-1.32,1.782,1.583,0.639,-0.677,72.104,-1.47,1.583,0.053,0.053,1,2.059,0.052,0.083,100.0,-2.321,0.6,1,0,0,OFFBOARD
463,OUTBOUND,46.97,72.104,-1.32,1.782,1.583,0.639,-0.677,72.104,-1.47,1.583,0.053,0.053,1,2.059,0.052,0.083,100.0,-2.385,0.6,1,0,0,OFFBOARD
464,OUTBOUND,47.07,72.104,-1.32,1.782,1.583,0.639,-0.677,72.104,-1.47,1.583,0.053,0.053,1,2.058,0.052,0.083,100.0,-2.449,0.6,1,0,0,OFFBOARD
465,OUTBOUND,47.17,72.104,-1.32,1.781,1.583,0.639,-0.677,72.104,-1.47,1.583,0.053,0.053,1,2.058,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
466,OUTBOUND,47.27,72.104,-1.32,1.781,1.583,0.639,-0.677,72.104,-1.469,1.583,0.053,0.053,1,2.058,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
467,OUTBOUND,47.37,72.104,-1.319,1.781,1.583,0.639,-0.677,72.104,-1.469,1.583,0.053,0.053,1,2.058,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
468,OUTBOUND,47.47,72.104,-1.319,1.781,1.583,0.639,-0.677,72.104,-1.469,1.583,0.053,0.053,1,2.058,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
469,OUTBOUND,47.58,72.104,-1.319,1.781,1.583,0.639,-0.677,72.104,-1.469,1.583,0.053,0.053,1,2.058,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
470,OUTBOUND,47.68,72.104,-1.319,1.781,1.583,0.639,-0.677,72.104,-1.469,1.583,0.053,0.053,1,2.057,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
471,OUTBOUND,47.78,72.104,-1.319,1.781,1.583,0.639,-0.677,72.104,-1.469,1.583,0.053,0.053,1,2.057,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
472,OUTBOUND,47.88,72.104,-1.319,1.78,1.583,0.639,-0.677,72.104,-1.469,1.583,0.053,0.053,1,2.057,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
473,OUTBOUND,47.98,72.104,-1.319,1.78,1.583,0.639,-0.677,72.104,-1.469,1.583,0.053,0.053,1,2.057,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
474,OUTBOUND,48.08,72.104,-1.319,1.78,1.583,0.639,-0.677,72.104,-1.469,1.583,0.053,0.053,1,2.057,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
475,OUTBOUND,48.18,72.104,-1.319,1.78,1.583,0.639,-0.677,72.104,-1.469,1.583,0.053,0.053,1,2.056,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
476,OUTBOUND,48.29,72.104,-1.319,1.78,1.583,0.639,-0.677,72.104,-1.468,1.583,0.053,0.053,1,2.056,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
477,OUTBOUND,48.39,72.104,-1.318,1.78,1.583,0.639,-0.677,72.104,-1.468,1.583,0.053,0.053,1,2.056,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
478,OUTBOUND,48.49,72.104,-1.318,1.78,1.583,0.639,-0.677,72.104,-1.468,1.583,0.053,0.053,1,2.056,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
479,OUTBOUND,48.59,72.104,-1.318,1.779,1.583,0.639,-0.677,72.104,-1.468,1.583,0.053,0.053,1,2.056,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
480,OUTBOUND,48.69,72.104,-1.318,1.779,1.583,0.639,-0.677,72.104,-1.468,1.583,0.053,0.053,1,2.055,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
481,OUTBOUND,48.79,72.104,-1.318,1.779,1.583,0.639,-0.677,72.104,-1.468,1.583,0.053,0.053,1,2.055,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
482,OUTBOUND,48.9,72.104,-1.318,1.779,1.583,0.639,-0.677,72.104,-1.468,1.583,0.053,0.053,1,2.055,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
483,OUTBOUND,49.0,72.104,-1.318,1.779,1.583,0.639,-0.677,72.104,-1.468,1.583,0.053,0.053,1,2.055,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
484,OUTBOUND,49.1,72.104,-1.318,1.779,1.583,0.639,-0.677,72.104,-1.468,1.583,0.053,0.053,1,2.055,0.052,0.083,100.0,-2.5,0.6,1,0,0,OFFBOARD
