step,phase,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,fwd_progress_m,lat_offset_m,speed_ms,front_d_m,min_depth_m,prox_alarm,depth_top,depth_mid,depth_bot,tgt_x,tgt_y,tgt_z,collision,near_miss,armed,mode
308,OUTBOUND,31.27,45.98,-1.207,1.375,-47.567,-1.518,-0.372,45.98,-0.957,47.567,5.078,2.411,0,3.822,6.346,3.464,46.852,-0.588,1.307,0,0,0,OFFBOARD
309,OUTBOUND,31.37,46.076,-1.138,1.361,-47.567,-1.518,-0.372,46.076,-0.888,47.567,4.983,2.475,0,3.727,6.254,3.429,46.952,-0.591,1.338,0,0,0,OFFBOARD
310,OUTBOUND,31.47,46.172,-1.067,1.35,-47.567,-1.518,-0.372,46.172,-0.817,47.567,4.908,2.389,0,3.797,6.16,3.404,47.052,-0.595,1.374,0,0,0,OFFBOARD
311,OUTBOUND,31.57,46.27,-0.995,1.343,-47.567,-1.518,-0.372,46.27,-0.745,47.567,4.936,2.5,0,4.347,6.066,3.388,47.152,-0.61,1.413,0,0,0,OFFBOARD
312,OUTBOUND,31.67,46.368,-0.925,1.339,-47.567,-1.518,-0.372,46.368,-0.675,47.567,4.974,2.944,0,4.464,5.969,3.381,47.252,-0.64,1.454,0,0,0,OFFBOARD
313,OUTBOUND,31.78,46.466,-0.858,1.339,-47.567,-1.518,-0.372,46.466,-0.608,47.567,5.037,3.04,0,4.569,5.872,3.384,47.352,-0.672,1.496,0,0,0,OFFBOARD
314,OUTBOUND,31.88,46.566,-0.795,1.342,-47.567,-1.518,-0.372,46.566,-0.545,47.567,5.058,3.13,0,4.503,5.774,3.398,47.452,-0.709,1.538,0,0,0,OFFBOARD
315,OUTBOUND,31.98,46.665,-0.739,1.35,-47.567,-1.518,-0.372,46.665,-0.489,47.567,5.068,3.154,0,4.407,5.676,3.42,47.552,-0.753,1.579,0,0,0,OFFBOARD
316,OUTBOUND,32.08,46.765,-0.689,1.362,-47.567,-1.518,-0.372,46.765,-0.439,47.567,5.1,3.057,0,4.31,5.578,3.451,47.652,-0.796,1.619,0,0,0,OFFBOARD
317,OUTBOUND,32.18,46.865,-0.649,1.377,-47.567,-1.518,-0.372,46.865,-0.399,47.567,5.145,3.012,0,4.253,5.478,3.489,47.752,-0.838,1.657,0,0,0,OFFBOARD
318,OUTBOUND,32.28,46.966,-0.616,1.396,-47.567,-1.518,-0.372,46.966,-0.366,47.567,5.205,3.05,0,4.257,5.38,3.534,47.852,-0.883,1.692,0,0,0,OFFBOARD
319,OUTBOUND,32.38,47.066,-0.593,1.417,-47.567,-1.518,-0.372,47.066,-0.343,47.567,5.272,3.334,0,4.245,5.281,3.585,47.952,-0.935,1.724,0,0,0,OFFBOARD
320,OUTBOUND,32.49,47.166,-0.58,1.44,-47.567,-1.518,-0.372,47.166,-0.33,47.567,5.181,3.35,0,4.536,5.181,3.643,48.052,-0.986,1.752,0,0,0,OFFBOARD
321,OUTBOUND,32.59,47.267,-0.575,1.466,-47.567,-1.518,-0.372,47.267,-0.325,47.567,5.082,3.356,0,4.513,5.082,3.704,48.152,-1.035,1.777,0,0,0,OFFBOARD
322,OUTBOUND,32.69,47.367,-0.579,1.492,-47.567,-1.518,-0.372,47.367,-0.329,47.567,4.948,3.325,0,4.454,4.948,3.792,48.252,-1.082,1.797,0,0,0,OFFBOARD
323,OUTBOUND,32.79,47.471,-0.592,1.521,-47.567,-1.518,-0.372,47.471,-0.342,47.567,4.848,3.274,0,4.393,4.848,3.861,48.352,-1.125,1.812,0,0,0,OFFBOARD
324,OUTBOUND,32.89,47.573,-0.614,1.549,-47.567,-1.518,-0.372,47.573,-0.364,47.567,4.748,3.212,0,4.32,4.748,3.93,48.452,-1.162,1.819,0,0,0,OFFBOARD
325,OUTBOUND,32.99,47.674,-0.642,1.576,-47.567,-1.518,-0.372,47.674,-0.392,47.567,4.647,3.141,0,4.24,4.648,3.999,48.552,-1.194,1.82,0,0,0,OFFBOARD
326,OUTBOUND,33.1,47.776,-0.678,1.603,-47.567,-1.518,-0.372,47.776,-0.428,47.567,4.549,3.065,0,4.16,4.549,4.063,48.652,-1.22,1.811,0,0,0,OFFBOARD
327,OUTBOUND,33.2,47.876,-0.719,1.629,-47.567,-1.518,-0.372,47.876,-0.469,47.567,4.448,2.982,0,4.08,4.449,4.123,48.752,-1.238,1.796,0,0,0,OFFBOARD
328,OUTBOUND,33.3,47.976,-0.764,1.652,-47.567,-1.518,-0.372,47.976,-0.514,47.567,4.349,2.898,0,4.009,4.35,4.177,48.852,-1.249,1.774,0,0,0,OFFBOARD
329,OUTBOUND,33.4,48.077,-0.813,1.672,-47.567,-1.518,-0.372,48.077,-0.563,47.567,4.316,2.869,0,3.985,4.317,4.194,48.952,-1.26,1.744,0,0,0,OFFBOARD
330,OUTBOUND,33.5,48.177,-0.865,1.689,-47.567,-1.518,-0.372,48.177,-0.615,47.567,4.151,2.722,0,3.871,4.152,4.151,49.052,-1.258,1.708,0,0,0,OFFBOARD
331,OUTBOUND,33.6,48.278,-0.918,1.702,-47.567,-1.518,-0.372,48.278,-0.668,47.567,4.051,2.638,0,3.799,4.052,4.051,49.152,-1.249,1.667,0,0,0,OFFBOARD
332,OUTBOUND,33.7,48.378,-0.971,1.711,-47.567,-1.518,-0.372,48.378,-0.721,47.567,3.953,2.561,0,3.728,3.954,3.953,49.252,-1.233,1.623,0,0,0,OFFBOARD
333,OUTBOUND,33.8,48.478,-1.023,1.715,-47.567,-1.518,-0.372,48.478,-0.773,47.567,3.854,2.489,0,3.66,3.855,3.854,49.352,-1.209,1.577,0,0,0,OFFBOARD
334,OUTBOUND,33.91,48.579,-1.072,1.715,-47.567,-1.518,-0.372,48.579,-0.822,47.567,3.755,2.425,0,3.593,3.756,3.755,49.452,-1.174,1.53,0,0,0,OFFBOARD
335,OUTBOUND,34.01,48.679,-1.118,1.71,-47.567,-1.518,-0.372,48.679,-0.868,47.567,3.657,2.367,0,3.535,3.657,3.656,49.552,-1.129,1.484,0,0,0,OFFBOARD
336,OUTBOUND,34.11,48.779,-1.159,1.701,-47.567,-1.518,-0.372,48.779,-0.909,47.567,3.557,2.295,0,3.491,3.557,3.557,49.652,-1.08,1.441,0,0,0,OFFBOARD
337,OUTBOUND,34.21,48.878,-1.195,1.688,-47.567,-1.518,-0.372,48.878,-0.945,47.567,3.458,2.197,0,3.453,3.458,3.458,49.752,-1.027,1.401,0,0,0,OFFBOARD
338,OUTBOUND,34.31,48.979,-1.224,1.67,-47.567,-1.518,-0.372,48.979,-0.974,47.567,3.36,2.099,0,3.355,3.361,3.36,49.852,-0.972,1.364,0,0,0,OFFBOARD
339,OUTBOUND,34.41,49.079,-1.245,1.649,-47.567,-1.518,-0.372,49.079,-0.995,47.567,3.262,2.0,0,3.257,3.262,3.262,49.952,-0.899,1.33,0,0,0,OFFBOARD
340,OUTBOUND,34.51,49.179,-1.259,1.626,-47.567,-1.518,-0.372,49.179,-1.009,47.567,3.163,1.903,1,3.158,3.163,3.163,50.052,-0.816,1.299,0,0,0,OFFBOARD
341,OUTBOUND,34.62,49.279,-1.264,1.6,-47.567,-1.518,-0.372,49.279,-1.014,47.567,3.064,1.913,1,3.065,3.064,3.064,50.152,-0.716,1.275,0,0,0,OFFBOARD
342,OUTBOUND,34.72,49.38,-1.26,1.572,-47.567,-1.518,-0.372,49.38,-1.01,47.567,2.965,1.937,1,3.124,2.965,2.965,50.252,-0.615,1.254,0,0,0,OFFBOARD
343,OUTBOUND,34.82,49.48,-1.247,1.544,-47.567,-1.518,-0.372,49.48,-0.997,47.567,2.867,2.197,0,3.636,2.867,2.867,50.352,-0.532,1.236,0,0,0,OFFBOARD
344,OUTBOUND,34.92,49.581,-1.223,1.514,-47.567,-1.518,-0.372,49.581,-0.973,47.567,2.736,2.266,0,3.809,2.736,2.736,50.452,-0.445,1.226,0,0,0,OFFBOARD
345,OUTBOUND,35.02,49.681,-1.19,1.485,-47.567,-1.518,-0.372,49.681,-0.94,47.567,2.637,2.351,0,3.889,2.638,2.637,50.552,-0.363,1.225,0,0,0,OFFBOARD
346,OUTBOUND,35.12,49.781,-1.147,1.457,-47.567,-1.518,-0.372,49.781,-0.897,47.567,2.539,2.449,0,3.79,2.539,2.539,50.652,-0.289,1.233,0,0,0,OFFBOARD
347,OUTBOUND,35.23,49.88,-1.095,1.431,-47.567,-1.518,-0.372,49.88,-0.844,47.567,2.441,2.435,0,3.692,2.441,2.44,50.752,-0.213,1.251,0,0,0,OFFBOARD
348,OUTBOUND,35.33,49.98,-1.032,1.406,-47.567,-1.518,-0.372,49.98,-0.782,47.567,2.342,2.342,0,3.791,2.342,2.342,50.852,-0.134,1.275,0,0,0,OFFBOARD
349,OUTBOUND,35.43,50.08,-0.963,1.384,-47.567,-1.518,-0.372,50.08,-0.713,47.567,2.244,2.244,0,4.445,2.244,2.244,50.952,-0.049,1.305,0,0,0,OFFBOARD
350,OUTBOUND,35.53,50.179,-0.886,1.366,-47.567,-1.518,-0.372,50.179,-0.636,47.567,2.181,2.146,0,4.584,2.148,2.146,51.052,0.044,1.339,0,0,0,OFFBOARD
351,OUTBOUND,35.63,50.279,-0.803,1.352,-47.567,-1.518,-0.372,50.279,-0.553,47.567,2.628,2.047,0,4.554,2.551,2.205,51.152,0.14,1.377,0,0,0,OFFBOARD
352,OUTBOUND,35.73,50.379,-0.716,1.342,-47.567,-1.518,-0.372,50.379,-0.466,47.567,3.104,1.949,1,4.455,2.99,2.62,51.252,0.24,1.418,0,0,0,OFFBOARD
353,OUTBOUND,35.83,50.478,-0.625,1.337,-47.567,-1.518,-0.372,50.478,-0.375,47.567,5.174,1.851,1,4.409,10.0,3.266,51.352,0.368,1.448,0,0,0,OFFBOARD
354,OUTBOUND,35.94,50.579,-0.531,1.336,-47.567,-1.518,-0.372,50.578,-0.281,47.567,5.177,1.752,1,4.832,10.0,3.414,51.452,0.488,1.472,0,0,0,OFFBOARD
355,OUTBOUND,36.04,50.679,-0.434,1.338,-47.567,-1.518,-0.372,50.679,-0.184,47.567,5.187,1.653,1,4.98,10.0,3.419,51.552,0.593,1.489,0,0,0,OFFBOARD
356,OUTBOUND,36.14,50.778,-0.335,1.344,-47.567,-1.518,-0.372,50.778,-0.085,47.567,5.205,1.661,1,5.048,10.0,3.433,51.652,0.662,1.502,0,0,0,OFFBOARD
357,OUTBOUND,36.24,50.878,-0.234,1.353,-47.567,-1.518,-0.372,50.878,0.016,47.567,5.232,1.835,1,5.088,10.0,3.452,51.752,0.711,1.511,0,0,0,OFFBOARD
358,OUTBOUND,36.34,50.977,-0.13,1.364,-47.567,-1.518,-0.372,50.977,0.12,47.567,5.275,2.016,0,5.112,10.0,3.477,51.852,0.707,1.516,0,0,0,OFFBOARD
359,OUTBOUND,36.44,51.078,-0.022,1.376,-47.567,-1.518,-0.372,51.078,0.228,47.567,5.335,2.204,0,5.022,10.0,3.503,51.952,0.686,1.529,0,0,0,OFFBOARD
360,OUTBOUND,36.54,51.176,0.084,1.388,-47.567,-1.518,-0.372,51.176,0.334,47.567,5.406,3.83,0,4.924,10.0,3.529,52.052,0.603,1.548,0,0,0,OFFBOARD
361,OUTBOUND,36.64,51.276,0.191,1.402,-47.567,-1.518,-0.372,51.276,0.441,47.567,5.417,3.656,0,4.824,10.0,3.565,52.152,0.513,1.569,0,0,0,OFFBOARD
362,OUTBOUND,36.75,51.377,0.296,1.416,-47.567,-1.518,-0.372,51.377,0.546,47.567,5.396,3.486,0,4.726,10.0,3.601,52.252,0.417,1.591,0,0,0,OFFBOARD
363,OUTBOUND,36.85,51.476,0.394,1.431,-47.567,-1.518,-0.372,51.476,0.644,47.567,5.373,3.371,0,4.627,10.0,3.639,52.352,0.316,1.612,0,0,0,OFFBOARD
364,OUTBOUND,36.95,51.576,0.482,1.446,-47.567,-1.518,-0.372,51.576,0.732,47.567,5.359,3.272,0,4.528,10.0,3.671,52.452,0.212,1.631,0,0,0,OFFBOARD
365,OUTBOUND,37.05,51.677,0.557,1.463,-47.567,-1.518,-0.372,51.677,0.807,47.567,5.361,3.174,0,4.43,10.0,3.703,52.552,0.104,1.647,0,0,0,OFFBOARD
366,OUTBOUND,37.15,51.776,0.616,1.479,-47.567,-1.518,-0.372,51.776,0.866,47.567,5.381,3.076,0,4.332,10.0,3.737,52.652,-0.008,1.661,0,0,0,OFFBOARD
367,OUTBOUND,37.25,51.877,0.656,1.496,-47.567,-1.518,-0.372,51.877,0.906,47.567,5.418,2.977,0,4.233,10.0,3.774,52.752,-0.124,1.672,0,0,0,OFFBOARD
368,OUTBOUND,37.36,51.977,0.676,1.513,-47.567,-1.518,-0.372,51.977,0.926,47.567,5.47,2.878,0,4.148,10.0,3.814,52.852,-0.244,1.682,0,0,0,OFFBOARD
369,OUTBOUND,37.46,52.076,0.676,1.53,-47.567,-1.518,-0.372,52.076,0.926,47.567,5.554,2.777,0,4.087,10.0,3.869,52.952,-0.369,1.688,0,0,0,OFFBOARD
370,OUTBOUND,37.56,52.175,0.658,1.546,-47.567,-1.518,-0.372,52.175,0.908,47.567,5.602,2.778,0,4.066,10.0,3.897,53.052,-0.494,1.69,0,0,0,OFFBOARD
371,OUTBOUND,37.66,52.277,0.62,1.563,-47.567,-1.518,-0.372,52.277,0.87,47.567,5.7,3.109,0,4.391,10.0,3.952,53.152,-0.61,1.689,0,0,0,OFFBOARD
372,OUTBOUND,37.76,52.378,0.564,1.578,-47.567,-1.518,-0.372,52.378,0.814,47.567,5.774,3.185,0,4.436,10.0,3.991,53.252,-0.725,1.685,0,0,0,OFFBOARD
373,OUTBOUND,37.86,52.478,0.493,1.592,-47.567,-1.518,-0.372,52.478,0.744,47.567,5.846,3.271,0,4.444,10.0,4.027,53.352,-0.839,1.678,0,0,0,OFFBOARD
374,OUTBOUND,37.96,52.578,0.409,1.604,-47.567,-1.518,-0.372,52.578,0.659,47.567,5.917,3.379,0,4.461,10.0,4.06,53.452,-0.948,1.667,0,0,0,OFFBOARD
375,OUTBOUND,38.07,52.678,0.312,1.615,-47.567,-1.518,-0.372,52.678,0.562,47.567,5.924,3.411,0,4.444,10.0,4.089,53.552,-1.05,1.653,0,0,0,OFFBOARD
376,OUTBOUND,38.17,52.778,0.203,1.624,-47.567,-1.518,-0.372,52.778,0.453,47.567,5.824,3.311,0,4.381,10.0,4.112,53.652,-1.15,1.637,0,0,0,OFFBOARD
377,OUTBOUND,38.27,52.878,0.086,1.631,-47.567,-1.518,-0.372,52.878,0.336,47.567,5.88,3.418,0,4.312,10.0,4.13,53.752,-1.244,1.619,0,0,0,OFFBOARD
378,OUTBOUND,38.37,52.979,-0.04,1.636,-47.567,-1.518,-0.372,52.979,0.21,47.567,5.823,3.946,0,4.242,10.0,4.141,53.852,-1.322,1.599,0,0,0,OFFBOARD
379,OUTBOUND,38.47,53.078,-0.172,1.639,-47.567,-1.518,-0.372,53.078,0.078,47.567,5.758,3.79,0,4.165,10.0,4.145,53.952,-1.393,1.574,0,0,0,OFFBOARD
380,OUTBOUND,38.57,53.179,-0.309,1.639,-47.567,-1.518,-0.372,53.179,-0.059,47.567,5.711,3.568,0,4.08,10.0,4.145,54.052,-1.455,1.547,0,0,0,OFFBOARD
381,OUTBOUND,38.67,53.278,-0.447,1.637,-47.567,-1.518,-0.372,53.278,-0.197,47.567,5.543,3.354,0,4.037,10.0,4.14,54.152,-1.512,1.517,0,0,0,OFFBOARD
382,OUTBOUND,38.78,53.379,-0.587,1.633,-47.567,-1.518,-0.372,53.379,-0.337,47.567,5.359,2.891,0,3.977,10.0,4.131,54.252,-1.546,1.486,0,0,0,OFFBOARD
383,OUTBOUND,38.88,53.479,-0.725,1.626,-47.567,-1.518,-0.372,53.479,-0.475,47.567,5.165,2.705,0,3.878,10.0,4.118,54.352,-1.567,1.455,0,0,0,OFFBOARD
384,OUTBOUND,38.98,53.578,-0.86,1.616,-47.567,-1.518,-0.372,53.578,-0.61,47.567,5.036,2.525,0,3.78,10.0,4.099,54.452,-1.576,1.426,0,0,0,OFFBOARD
385,OUTBOUND,39.08,53.679,-0.992,1.604,-47.567,-1.518,-0.372,53.679,-0.742,47.567,4.937,2.425,0,3.681,10.0,4.075,54.552,-1.576,1.402,0,0,0,OFFBOARD
386,OUTBOUND,39.18,53.778,-1.116,1.59,-47.567,-1.518,-0.372,53.778,-0.866,47.567,4.839,2.326,0,3.583,10.0,4.046,54.652,-1.567,1.38,0,0,0,OFFBOARD
387,OUTBOUND,39.28,53.878,-1.232,1.575,-47.567,-1.518,-0.372,53.878,-0.982,47.567,4.74,2.228,0,3.484,5.996,4.01,54.752,-1.547,1.361,0,0,0,OFFBOARD
388,OUTBOUND,39.38,53.978,-1.339,1.557,-47.567,-1.518,-0.372,53.978,-1.089,47.567,4.642,2.129,0,3.385,5.898,3.969,54.852,-1.506,1.344,0,0,0,OFFBOARD
389,OUTBOUND,39.49,54.078,-1.435,1.539,-47.567,-1.518,-0.372,54.078,-1.185,47.567,4.543,2.03,0,3.287,5.799,3.925,54.952,-1.453,1.33,0,0,0,OFFBOARD
390,OUTBOUND,39.59,54.179,-1.519,1.52,-47.567,-1.518,-0.372,54.178,-1.269,47.567,4.444,1.932,1,3.188,5.615,3.868,55.052,-1.39,1.321,0,0,0,OFFBOARD
391,OUTBOUND,39.69,54.276,-1.588,1.502,-47.567,-1.518,-0.372,54.276,-1.338,47.567,4.312,1.8,1,3.056,4.398,3.767,55.152,-1.314,1.311,0,0,0,OFFBOARD
392,OUTBOUND,39.79,54.38,-1.648,1.482,-47.567,-1.518,-0.372,54.38,-1.397,47.567,4.214,1.701,1,2.958,4.214,3.687,55.252,-1.221,1.3,0,0,0,OFFBOARD
393,OUTBOUND,39.89,54.479,-1.69,1.463,-47.567,-1.518,-0.372,54.479,-1.44,47.567,4.115,1.603,1,2.859,4.115,3.612,55.352,-1.119,1.291,0,0,0,OFFBOARD
394,OUTBOUND,40.0,54.581,-1.718,1.445,-47.567,-1.518,-0.372,54.581,-1.468,47.567,4.017,1.504,1,2.761,4.017,3.551,55.452,-1.013,1.283,0,0,0,OFFBOARD
395,OUTBOUND,40.1,54.68,-1.73,1.428,-47.567,-1.518,-0.372,54.68,-1.48,47.567,3.985,1.472,1,2.729,3.985,3.535,55.552,-0.908,1.276,0,0,0,OFFBOARD
396,OUTBOUND,40.2,54.779,-1.727,1.411,-47.567,-1.518,-0.372,54.779,-1.477,47.567,3.82,1.392,1,2.646,3.899,3.487,55.652,-0.799,1.271,0,0,0,OFFBOARD
397,OUTBOUND,40.3,54.879,-1.709,1.395,-47.567,-1.518,-0.372,54.879,-1.459,47.567,3.755,1.413,1,2.684,3.952,3.483,55.752,-0.694,1.268,0,0,0,OFFBOARD
398,OUTBOUND,40.4,54.979,-1.675,1.38,-47.567,-1.518,-0.372,54.979,-1.425,47.567,3.683,1.763,1,3.306,4.879,3.491,55.852,-0.612,1.267,0,0,0,OFFBOARD
399,OUTBOUND,40.5,55.079,-1.626,1.366,-47.567,-1.518,-0.372,55.078,-1.376,47.567,4.356,1.848,1,3.403,4.781,3.488,55.952,-0.551,1.268,0,0,0,OFFBOARD
400,OUTBOUND,40.6,55.178,-1.564,1.353,-47.567,-1.518,-0.372,55.178,-1.314,47.567,4.682,1.977,1,3.426,4.683,3.464,56.052,-0.497,1.271,0,0,0,OFFBOARD
401,OUTBOUND,40.7,55.278,-1.489,1.341,-47.567,-1.518,-0.372,55.278,-1.238,47.567,4.584,2.071,0,3.327,5.74,3.439,56.152,-0.449,1.275,0,0,0,OFFBOARD
402,OUTBOUND,40.81,55.378,-1.403,1.331,-47.567,-1.518,-0.372,55.378,-1.153,47.567,4.485,1.973,1,3.317,5.642,3.416,56.252,-0.409,1.292,0,0,0,OFFBOARD
403,OUTBOUND,40.91,55.477,-1.309,1.323,-47.567,-1.518,-0.372,55.477,-1.059,47.567,4.946,2.039,0,3.967,5.707,3.393,56.352,-0.378,1.307,0,0,0,OFFBOARD
404,OUTBOUND,41.01,55.577,-1.208,1.316,-47.567,-1.518,-0.372,55.577,-0.958,47.567,5.069,2.444,0,4.157,5.6,3.372,56.452,-0.377,1.333,0,0,0,OFFBOARD
405,OUTBOUND,41.11,55.677,-1.104,1.311,-47.567,-1.518,-0.372,55.677,-0.853,47.567,5.115,2.61,0,4.188,5.451,3.358,56.552,-0.382,1.366,0,0,0,OFFBOARD
406,OUTBOUND,41.21,55.777,-0.999,1.309,-47.567,-1.518,-0.372,55.777,-0.749,47.567,5.085,2.79,0,4.091,5.294,3.351,56.652,-0.404,1.404,0,0,0,OFFBOARD
407,OUTBOUND,41.31,55.876,-0.897,1.309,-47.567,-1.518,-0.372,55.876,-0.647,47.567,5.013,2.736,0,4.037,5.133,3.352,56.752,-0.431,1.444,0,0,0,OFFBOARD
408,OUTBOUND,41.41,55.975,-0.797,1.313,-47.567,-1.518,-0.372,55.975,-0.547,47.567,4.922,2.802,0,4.552,4.971,3.362,56.852,-0.463,1.487,0,0,0,OFFBOARD
409,OUTBOUND,41.51,56.076,-0.703,1.32,-47.567,-1.518,-0.372,56.076,-0.453,47.567,4.769,3.281,0,4.69,4.806,3.38,56.952,-0.51,1.53,0,0,0,OFFBOARD
410,OUTBOUND,41.62,56.176,-0.618,1.331,-47.567,-1.518,-0.372,56.176,-0.368,47.567,4.617,3.396,0,4.779,4.648,3.402,57.052,-0.56,1.573,0,0,0,OFFBOARD
411,OUTBOUND,41.72,56.276,-0.542,1.345,-47.567,-1.518,-0.372,56.276,-0.292,47.567,4.456,3.511,0,4.754,4.486,3.431,57.152,-0.618,1.614,0,0,0,OFFBOARD
412,OUTBOUND,41.82,56.376,-0.478,1.362,-47.567,-1.518,-0.372,56.376,-0.228,47.567,4.293,3.498,0,4.654,4.322,3.469,57.252,-0.676,1.654,0,0,0,OFFBOARD
413,OUTBOUND,41.92,56.477,-0.425,1.382,-47.567,-1.518,-0.372,56.477,-0.175,47.567,4.144,3.4,0,4.556,4.161,3.514,57.352,-0.731,1.691,0,0,0,OFFBOARD
414,OUTBOUND,42.02,56.577,-0.385,1.405,-47.567,-1.518,-0.372,56.577,-0.135,47.567,3.985,3.396,0,4.458,3.998,3.566,57.452,-0.784,1.724,0,0,0,OFFBOARD
415,OUTBOUND,42.12,56.677,-0.358,1.43,-47.567,-1.518,-0.372,56.676,-0.108,47.567,3.823,3.684,0,4.422,3.836,3.622,57.552,-0.842,1.754,0,0,0,OFFBOARD
416,OUTBOUND,42.23,56.774,-0.344,1.456,-47.567,-1.518,-0.372,56.774,-0.094,47.567,3.609,3.609,0,4.362,3.619,3.647,57.652,-0.897,1.78,0,0,0,OFFBOARD
417,OUTBOUND,42.33,56.879,-0.342,1.485,-47.567,-1.518,-0.372,56.879,-0.092,47.567,3.452,3.445,0,4.306,3.46,3.546,57.752,-0.949,1.802,0,0,0,OFFBOARD
418,OUTBOUND,42.43,56.979,-0.352,1.514,-47.567,-1.518,-0.372,56.979,-0.102,47.567,3.292,3.283,0,4.242,3.298,3.374,57.852,-0.997,1.818,0,0,0,OFFBOARD
419,OUTBOUND,42.53,57.078,-0.373,1.543,-47.567,-1.518,-0.372,57.078,-0.123,47.567,3.13,3.123,0,4.196,3.137,3.187,57.952,-1.036,1.824,0,0,0,OFFBOARD
420,OUTBOUND,42.63,57.179,-0.405,1.572,-47.567,-1.518,-0.372,57.179,-0.155,47.567,2.967,2.964,0,4.237,2.976,2.997,58.052,-1.055,1.818,0,0,0,OFFBOARD
421,OUTBOUND,42.73,57.279,-0.445,1.6,-47.567,-1.518,-0.372,57.279,-0.194,47.567,2.799,2.799,0,4.226,2.815,2.816,58.152,-1.047,1.801,0,0,0,OFFBOARD
422,OUTBOUND,42.83,57.379,-0.492,1.626,-47.567,-1.518,-0.372,57.379,-0.242,47.567,2.633,2.633,0,4.189,2.659,2.647,58.252,-1.009,1.774,0,0,0,OFFBOARD
423,OUTBOUND,42.94,57.479,-0.545,1.649,-47.567,-1.518,-0.372,57.479,-0.295,47.567,2.464,2.464,0,4.124,2.503,2.467,58.352,-0.937,1.741,0,0,0,OFFBOARD
424,OUTBOUND,43.04,57.579,-0.603,1.669,-47.567,-1.518,-0.372,57.579,-0.353,47.567,2.31,2.31,0,4.062,2.349,2.277,58.452,-0.836,1.702,0,0,0,OFFBOARD
425,OUTBOUND,43.14,57.679,-0.661,1.684,-47.567,-1.518,-0.372,57.679,-0.411,47.567,2.153,2.153,0,4.011,2.197,2.123,58.552,-0.72,1.658,0,0,0,OFFBOARD
426,OUTBOUND,43.24,57.779,-0.719,1.695,-47.567,-1.518,-0.372,57.778,-0.469,47.567,1.999,1.999,1,3.978,2.043,1.983,58.652,-0.62,1.612,0,0,0,OFFBOARD
427,OUTBOUND,43.34,57.878,-0.772,1.701,-47.567,-1.518,-0.372,57.878,-0.522,47.567,1.839,1.839,1,3.95,1.883,1.827,58.786,-0.495,1.567,0,0,0,OFFBOARD
428,OUTBOUND,43.44,57.978,-0.819,1.702,-47.567,-1.518,-0.372,57.978,-0.569,47.567,1.682,1.682,1,3.94,1.717,1.67,58.982,-0.377,1.523,0,0,0,OFFBOARD
429,OUTBOUND,43.54,58.077,-0.855,1.698,-47.567,-1.518,-0.372,58.077,-0.605,47.567,1.52,1.52,1,3.965,1.548,1.512,59.173,-0.259,1.486,0,0,0,OFFBOARD
430,OUTBOUND,43.64,58.178,-0.878,1.69,-47.567,-1.518,-0.372,58.178,-0.628,47.567,1.367,1.367,1,3.959,1.385,1.357,59.369,-0.166,1.458,0,0,0,OFFBOARD
431,OUTBOUND,43.75,58.28,-0.886,1.678,-47.567,-1.518,-0.372,58.28,-0.636,47.567,1.212,1.212,1,3.96,1.22,1.201,59.649,-0.093,1.438,0,0,0,OFFBOARD
432,OUTBOUND,43.85,58.386,-0.878,1.662,-47.567,-1.518,-0.372,58.386,-0.628,47.567,1.05,1.05,1,3.898,1.054,1.044,59.987,0.033,1.424,0,0,0,OFFBOARD
433,OUTBOUND,43.95,58.496,-0.854,1.645,-47.567,-1.518,-0.372,58.496,-0.604,47.567,0.889,0.877,1,4.324,0.885,0.883,60.362,0.163,1.415,0,0,0,OFFBOARD
434,OUTBOUND,44.05,58.613,-0.814,1.626,-47.567,-1.518,-0.372,58.613,-0.564,47.567,0.72,0.696,1,4.249,0.756,0.714,60.761,0.373,1.411,0,1,0,OFFBOARD
435,OUTBOUND,44.15,58.741,-0.759,1.606,-47.567,-1.518,-0.372,58.74,-0.509,47.567,0.548,0.51,1,5.59,0.628,0.542,61.177,0.723,1.412,0,1,0,OFFBOARD
436,OUTBOUND,44.25,58.882,-0.69,1.586,-47.567,-1.518,-0.372,58.882,-0.44,47.567,0.417,0.38,1,5.678,6.353,0.369,61.457,1.073,1.416,0,1,0,OFFBOARD
437,OUTBOUND,44.35,59.036,-0.609,1.567,-47.567,-1.518,-0.372,59.036,-0.359,47.567,3.988,2.648,0,5.562,6.318,3.041,61.64,1.008,1.422,0,0,0,OFFBOARD
438,OUTBOUND,44.46,59.202,-0.513,1.549,-47.567,-1.518,-0.372,59.202,-0.263,47.567,4.088,2.487,0,5.494,6.63,3.094,61.759,0.896,1.431,0,0,0,OFFBOARD
439,OUTBOUND,44.56,59.38,-0.402,1.533,-47.567,-1.518,-0.372,59.38,-0.152,47.567,4.313,2.303,0,5.305,10.0,3.213,61.859,0.744,1.444,0,0,0,OFFBOARD
440,OUTBOUND,44.66,59.563,-0.278,1.519,-47.567,-1.518,-0.372,59.563,-0.028,47.567,4.782,2.043,0,5.105,10.0,2.47,61.959,0.548,1.459,0,0,0,OFFBOARD
441,OUTBOUND,44.76,59.759,-0.136,1.506,-47.567,-1.518,-0.372,59.759,0.114,47.567,2.264,1.882,1,4.966,10.0,1.987,62.059,0.381,1.476,0,0,0,OFFBOARD
