step,phase,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,fwd_progress_m,lat_offset_m,speed_ms,front_d_m,min_depth_m,prox_alarm,depth_top,depth_mid,depth_bot,tgt_x,tgt_y,tgt_z,collision,near_miss,armed,mode
135,OUTBOUND,13.7,20.201,-1.23,1.536,1.664,-0.247,-0.767,20.201,-1.53,1.664,4.566,2.085,0,3.473,4.604,3.874,23.494,-0.232,1.635,0,0,0,OFFBOARD
136,OUTBOUND,13.8,20.403,-1.241,1.542,1.664,-0.247,-0.767,20.403,-1.541,1.664,4.333,2.024,0,3.922,4.407,3.89,23.594,-0.083,1.649,0,0,0,OFFBOARD
137,OUTBOUND,13.9,20.607,-1.229,1.549,1.664,-0.247,-0.767,20.607,-1.529,1.664,4.119,2.29,0,3.963,4.216,3.908,23.694,0.031,1.661,0,0,0,OFFBOARD
138,OUTBOUND,14.0,20.809,-1.196,1.557,1.664,-0.247,-0.767,20.809,-1.496,1.664,3.91,2.337,0,3.997,4.028,3.901,23.794,0.13,1.673,0,0,0,OFFBOARD
139,OUTBOUND,14.11,21.011,-1.144,1.566,1.664,-0.247,-0.767,21.011,-1.444,1.664,3.721,2.399,0,3.798,3.839,3.766,23.894,0.216,1.682,0,0,0,OFFBOARD
140,OUTBOUND,14.21,21.211,-1.074,1.576,1.664,-0.247,-0.767,21.211,-1.374,1.664,3.528,2.342,0,3.598,3.648,3.574,23.994,0.285,1.691,0,0,0,OFFBOARD
141,OUTBOUND,14.31,21.413,-0.987,1.586,1.664,-0.247,-0.767,21.413,-1.287,1.664,3.297,2.293,0,3.56,3.453,3.368,24.094,0.38,1.698,0,0,0,OFFBOARD
142,OUTBOUND,14.41,21.617,-0.885,1.596,1.664,-0.247,-0.767,21.616,-1.184,1.664,3.108,2.694,0,4.116,3.257,3.166,24.194,0.448,1.703,0,0,0,OFFBOARD
143,OUTBOUND,14.51,21.819,-0.771,1.607,1.664,-0.247,-0.767,21.818,-1.071,1.664,3.092,2.864,0,4.197,3.211,2.976,24.294,0.498,1.707,0,0,0,OFFBOARD
144,OUTBOUND,14.61,22.021,-0.649,1.617,1.664,-0.247,-0.767,22.02,-0.949,1.664,5.309,2.701,0,4.053,10.0,3.975,24.394,0.541,1.71,0,0,0,OFFBOARD
145,OUTBOUND,14.71,22.223,-0.52,1.627,1.664,-0.247,-0.767,22.223,-0.82,1.664,5.832,2.497,0,3.889,10.0,4.11,24.494,0.609,1.711,0,0,0,OFFBOARD
146,OUTBOUND,14.81,22.427,-0.386,1.636,1.664,-0.247,-0.767,22.427,-0.686,1.664,5.991,2.296,0,4.282,10.0,4.13,24.594,0.694,1.71,0,0,0,OFFBOARD
147,OUTBOUND,14.92,22.629,-0.252,1.645,1.664,-0.247,-0.767,22.629,-0.552,1.664,5.967,2.252,0,4.388,10.0,4.15,24.694,0.761,1.708,0,0,0,OFFBOARD
148,OUTBOUND,15.02,22.831,-0.119,1.654,1.664,-0.247,-0.767,22.831,-0.418,1.664,5.772,3.351,0,4.314,10.0,4.171,24.794,0.785,1.705,0,0,0,OFFBOARD
149,OUTBOUND,15.12,23.033,0.012,1.661,1.664,-0.247,-0.767,23.033,-0.288,1.664,5.877,3.921,0,4.188,10.0,4.191,24.894,0.784,1.701,0,0,0,OFFBOARD
150,OUTBOUND,15.22,23.237,0.14,1.667,1.664,-0.247,-0.767,23.237,-0.16,1.664,6.167,3.785,0,4.056,10.0,4.209,24.994,0.769,1.696,0,0,0,OFFBOARD
151,OUTBOUND,15.32,23.441,0.262,1.673,1.664,-0.247,-0.767,23.441,-0.037,1.664,6.156,3.614,0,3.911,10.0,4.226,25.094,0.765,1.69,0,0,0,OFFBOARD
152,OUTBOUND,15.42,23.643,0.377,1.678,1.664,-0.247,-0.767,23.643,0.078,1.664,6.131,3.444,0,3.747,10.0,4.261,25.194,0.762,1.683,0,0,0,OFFBOARD
153,OUTBOUND,15.52,23.844,0.485,1.681,1.664,-0.247,-0.767,23.844,0.185,1.664,5.893,3.268,0,3.642,10.0,4.247,25.294,0.759,1.676,0,0,0,OFFBOARD
154,OUTBOUND,15.63,24.048,0.585,1.683,1.664,-0.247,-0.767,24.048,0.285,1.664,5.503,3.091,0,3.5,10.0,4.221,25.394,0.754,1.668,0,0,0,OFFBOARD
155,OUTBOUND,15.73,24.245,0.672,1.685,1.664,-0.247,-0.767,24.245,0.372,1.664,4.484,2.867,0,3.287,6.877,3.616,25.494,0.746,1.661,0,0,0,OFFBOARD
156,OUTBOUND,15.83,24.44,0.749,1.685,1.664,-0.247,-0.767,24.44,0.449,1.664,4.213,2.715,0,3.136,6.683,3.439,25.594,0.739,1.647,0,0,0,OFFBOARD
157,OUTBOUND,15.93,24.628,0.814,1.685,1.664,-0.247,-0.767,24.628,0.515,1.664,4.046,2.596,0,3.009,6.48,3.503,25.694,0.726,1.625,0,0,0,OFFBOARD
158,OUTBOUND,16.03,24.807,0.868,1.683,1.664,-0.247,-0.767,24.807,0.568,1.664,3.886,2.512,0,3.251,6.18,5.164,25.794,0.704,1.603,0,0,0,OFFBOARD
159,OUTBOUND,16.13,24.975,0.909,1.679,1.664,-0.247,-0.767,24.975,0.609,1.664,3.728,2.389,0,3.229,5.917,5.387,25.94,0.676,1.585,0,0,0,OFFBOARD
160,OUTBOUND,16.24,25.133,0.939,1.675,1.664,-0.247,-0.767,25.133,0.639,1.664,3.634,2.247,0,3.202,5.872,5.457,26.155,0.641,1.571,0,0,0,OFFBOARD
161,OUTBOUND,16.34,25.283,0.959,1.668,1.664,-0.247,-0.767,25.283,0.659,1.664,4.088,2.103,0,3.239,5.845,5.33,26.438,0.612,1.559,0,0,0,OFFBOARD
162,OUTBOUND,16.44,25.422,0.969,1.661,1.664,-0.247,-0.767,25.422,0.669,1.664,4.393,2.1,0,3.242,5.725,4.993,26.724,0.585,1.549,0,0,0,OFFBOARD
163,OUTBOUND,16.54,25.554,0.971,1.652,1.664,-0.247,-0.767,25.554,0.671,1.664,4.328,2.45,0,3.089,6.667,4.513,26.954,0.574,1.532,0,0,0,OFFBOARD
164,OUTBOUND,16.64,25.683,0.965,1.643,1.664,-0.247,-0.767,25.683,0.665,1.664,5.14,2.556,0,3.81,6.662,4.04,27.186,0.575,1.52,0,0,0,OFFBOARD
165,OUTBOUND,16.74,25.812,0.952,1.633,1.664,-0.247,-0.767,25.812,0.652,1.664,5.225,2.714,0,3.959,10.0,3.707,27.365,0.579,1.51,0,0,0,OFFBOARD
166,OUTBOUND,16.84,25.945,0.932,1.623,1.664,-0.247,-0.767,25.945,0.632,1.664,4.968,2.261,0,3.956,10.0,3.51,27.484,0.535,1.505,0,0,0,OFFBOARD
167,OUTBOUND,16.94,26.085,0.906,1.612,1.664,-0.247,-0.767,26.085,0.606,1.664,4.68,2.063,0,4.793,10.0,3.383,27.584,0.491,1.503,0,0,0,OFFBOARD
168,OUTBOUND,17.05,26.236,0.876,1.601,1.664,-0.247,-0.767,26.236,0.577,1.664,4.619,1.985,1,4.698,10.0,3.337,27.684,0.434,1.505,0,0,0,OFFBOARD
169,OUTBOUND,17.15,26.394,0.844,1.59,1.664,-0.247,-0.767,26.394,0.544,1.664,4.777,2.884,0,4.572,10.0,3.404,27.784,0.406,1.509,0,0,0,OFFBOARD
170,OUTBOUND,17.25,26.56,0.808,1.58,1.664,-0.247,-0.767,26.56,0.508,1.664,5.139,2.961,0,4.449,10.0,3.572,27.884,0.357,1.515,0,0,0,OFFBOARD
171,OUTBOUND,17.35,26.729,0.77,1.571,1.664,-0.247,-0.767,26.729,0.47,1.664,5.589,2.952,0,4.337,10.0,3.819,27.984,0.307,1.523,0,0,0,OFFBOARD
172,OUTBOUND,17.45,26.899,0.731,1.563,1.664,-0.247,-0.767,26.899,0.431,1.664,5.483,2.959,0,4.124,10.0,4.114,28.084,0.265,1.533,0,0,0,OFFBOARD
173,OUTBOUND,17.55,27.068,0.689,1.557,1.664,-0.247,-0.767,27.068,0.389,1.664,5.313,2.816,0,3.955,10.0,4.407,28.184,0.239,1.544,0,0,0,OFFBOARD
174,OUTBOUND,17.65,27.23,0.646,1.551,1.664,-0.247,-0.767,27.23,0.346,1.664,5.159,2.677,0,3.868,10.0,4.643,28.284,0.219,1.555,0,0,0,OFFBOARD
175,OUTBOUND,17.75,27.386,0.601,1.548,1.664,-0.247,-0.767,27.386,0.301,1.664,5.045,2.663,0,3.846,10.0,4.749,28.384,0.206,1.568,0,0,0,OFFBOARD
176,OUTBOUND,17.86,27.536,0.554,1.545,1.664,-0.247,-0.767,27.536,0.254,1.664,4.888,3.036,0,3.689,10.0,4.806,28.484,0.213,1.581,0,0,0,OFFBOARD
177,OUTBOUND,17.96,27.675,0.507,1.544,1.664,-0.247,-0.767,27.675,0.207,1.664,4.797,3.114,0,3.548,10.0,4.75,28.584,0.227,1.594,0,0,0,OFFBOARD
178,OUTBOUND,18.06,27.81,0.459,1.545,1.664,-0.247,-0.767,27.81,0.159,1.664,4.815,3.213,0,3.615,10.0,4.651,28.684,0.246,1.607,0,0,0,OFFBOARD
179,OUTBOUND,18.16,27.938,0.412,1.547,1.664,-0.247,-0.767,27.938,0.112,1.664,5.663,3.161,0,4.029,10.0,4.51,28.784,0.271,1.62,0,0,0,OFFBOARD
180,OUTBOUND,18.26,28.062,0.366,1.551,1.664,-0.247,-0.767,28.062,0.066,1.664,5.581,3.107,0,4.101,10.0,4.427,28.884,0.295,1.632,0,0,0,OFFBOARD
181,OUTBOUND,18.36,28.181,0.325,1.555,1.664,-0.247,-0.767,28.181,0.025,1.664,5.459,3.485,0,4.032,10.0,4.371,28.984,0.326,1.644,0,0,0,OFFBOARD
182,OUTBOUND,18.47,28.295,0.288,1.561,1.664,-0.247,-0.767,28.295,-0.012,1.664,5.381,3.583,0,3.954,10.0,4.339,29.084,0.354,1.655,0,0,0,OFFBOARD
183,OUTBOUND,18.57,28.406,0.257,1.568,1.664,-0.247,-0.767,28.406,-0.043,1.664,5.442,3.632,0,3.9,10.0,4.327,29.184,0.38,1.665,0,0,0,OFFBOARD
184,OUTBOUND,18.67,28.512,0.232,1.575,1.664,-0.247,-0.767,28.512,-0.067,1.664,6.011,3.642,0,3.856,10.0,4.322,29.284,0.408,1.673,0,0,0,OFFBOARD
185,OUTBOUND,18.77,28.617,0.215,1.583,1.664,-0.247,-0.767,28.617,-0.085,1.664,6.049,3.689,0,3.753,10.0,4.319,29.384,0.453,1.681,0,0,0,OFFBOARD
186,OUTBOUND,18.87,28.718,0.204,1.592,1.664,-0.247,-0.767,28.718,-0.096,1.664,6.067,3.619,0,3.756,10.0,4.313,29.484,0.498,1.687,0,0,0,OFFBOARD
187,OUTBOUND,18.97,28.817,0.2,1.6,1.664,-0.247,-0.767,28.817,-0.1,1.664,6.053,3.525,0,3.765,10.0,4.301,29.584,0.543,1.692,0,0,0,OFFBOARD
188,OUTBOUND,19.07,28.913,0.202,1.609,1.664,-0.247,-0.767,28.913,-0.098,1.664,5.956,3.429,0,4.144,10.0,4.283,29.684,0.581,1.696,0,0,0,OFFBOARD
189,OUTBOUND,19.18,29.007,0.211,1.618,1.664,-0.247,-0.767,29.007,-0.089,1.664,5.856,3.363,0,4.251,10.0,4.259,29.784,0.608,1.698,0,0,0,OFFBOARD
190,OUTBOUND,19.28,29.101,0.226,1.626,1.664,-0.247,-0.767,29.101,-0.074,1.664,5.759,3.348,0,4.311,10.0,4.234,29.884,0.623,1.699,0,0,0,OFFBOARD
191,OUTBOUND,19.38,29.192,0.246,1.635,1.664,-0.247,-0.767,29.192,-0.054,1.664,5.662,3.324,0,4.355,10.0,4.21,29.984,0.62,1.699,0,0,0,OFFBOARD
192,OUTBOUND,19.48,29.284,0.272,1.642,1.664,-0.247,-0.767,29.284,-0.028,1.664,5.662,3.587,0,4.308,10.0,4.189,30.084,0.608,1.698,0,0,0,OFFBOARD
193,OUTBOUND,19.58,29.374,0.302,1.649,1.664,-0.247,-0.767,29.374,0.002,1.664,5.653,3.57,0,4.214,10.0,4.172,30.184,0.591,1.695,0,0,0,OFFBOARD
194,OUTBOUND,19.68,29.465,0.335,1.656,1.664,-0.247,-0.767,29.465,0.035,1.664,5.703,3.526,0,4.12,10.0,4.16,30.284,0.572,1.692,0,0,0,OFFBOARD
195,OUTBOUND,19.78,29.556,0.37,1.661,1.664,-0.247,-0.767,29.556,0.07,1.664,5.78,3.466,0,4.026,10.0,4.153,30.384,0.557,1.687,0,0,0,OFFBOARD
196,OUTBOUND,19.89,29.648,0.406,1.666,1.664,-0.247,-0.767,29.648,0.106,1.664,5.872,3.402,0,3.97,10.0,4.152,30.484,0.547,1.683,0,0,0,OFFBOARD
197,OUTBOUND,19.99,29.739,0.44,1.67,1.664,-0.247,-0.767,29.739,0.14,1.664,5.932,3.341,0,3.943,10.0,4.153,30.584,0.542,1.677,0,0,0,OFFBOARD
198,OUTBOUND,20.09,29.833,0.473,1.673,1.664,-0.247,-0.767,29.833,0.173,1.664,5.95,3.287,0,3.915,10.0,4.156,30.684,0.543,1.671,0,0,0,OFFBOARD
199,OUTBOUND,20.19,29.926,0.502,1.676,1.664,-0.247,-0.767,29.926,0.202,1.664,5.954,3.239,0,3.888,10.0,4.16,30.784,0.547,1.665,0,0,0,OFFBOARD
200,OUTBOUND,20.29,30.02,0.527,1.677,1.664,-0.247,-0.767,30.02,0.227,1.664,5.942,3.195,0,4.228,10.0,4.164,30.884,0.557,1.658,0,0,0,OFFBOARD
201,OUTBOUND,20.39,30.115,0.548,1.678,1.664,-0.247,-0.767,30.115,0.248,1.664,5.932,3.162,0,4.242,10.0,4.166,30.984,0.564,1.651,0,0,0,OFFBOARD
202,OUTBOUND,20.5,30.212,0.565,1.677,1.664,-0.247,-0.767,30.211,0.265,1.664,5.858,3.131,0,4.214,10.0,4.167,31.084,0.574,1.645,0,0,0,OFFBOARD
203,OUTBOUND,20.6,30.307,0.578,1.676,1.664,-0.247,-0.767,30.307,0.278,1.664,5.764,3.12,0,4.201,10.0,4.166,31.184,0.591,1.638,0,0,0,OFFBOARD
204,OUTBOUND,20.7,30.404,0.588,1.674,1.664,-0.247,-0.767,30.404,0.288,1.664,5.671,3.117,0,4.198,10.0,4.164,31.284,0.612,1.632,0,0,0,OFFBOARD
205,OUTBOUND,20.8,30.501,0.596,1.672,1.664,-0.247,-0.767,30.501,0.296,1.664,5.575,3.067,0,4.197,10.0,4.161,31.384,0.642,1.626,0,0,0,OFFBOARD
206,OUTBOUND,20.9,30.599,0.603,1.669,1.664,-0.247,-0.767,30.599,0.303,1.664,5.479,2.97,0,4.205,10.0,4.157,31.484,0.667,1.621,0,0,0,OFFBOARD
207,OUTBOUND,21.0,30.697,0.609,1.666,1.664,-0.247,-0.767,30.697,0.309,1.664,5.383,2.875,0,4.125,10.0,4.152,31.584,0.688,1.616,0,0,0,OFFBOARD
208,OUTBOUND,21.1,30.797,0.614,1.662,1.664,-0.247,-0.767,30.797,0.314,1.664,5.287,2.793,0,4.029,10.0,4.148,31.684,0.707,1.61,0,0,0,OFFBOARD
209,OUTBOUND,21.2,30.896,0.62,1.658,1.664,-0.247,-0.767,30.896,0.32,1.664,5.224,2.791,0,3.932,10.0,4.147,31.784,0.728,1.603,0,0,0,OFFBOARD
210,OUTBOUND,21.31,30.997,0.627,1.653,1.664,-0.247,-0.767,30.997,0.327,1.664,5.214,2.786,0,3.835,10.0,4.143,31.884,0.754,1.596,0,0,0,OFFBOARD
211,OUTBOUND,21.41,31.097,0.634,1.649,1.664,-0.247,-0.767,31.097,0.334,1.664,5.206,3.089,0,3.77,10.0,4.14,31.984,0.797,1.588,0,0,0,OFFBOARD
212,OUTBOUND,21.51,31.198,0.643,1.644,1.664,-0.247,-0.767,31.198,0.343,1.664,5.692,3.072,0,3.755,10.0,4.133,32.084,0.845,1.581,0,0,0,OFFBOARD
213,OUTBOUND,21.61,31.298,0.654,1.638,1.664,-0.247,-0.767,31.298,0.354,1.664,5.705,3.088,0,3.75,10.0,4.127,32.184,0.898,1.577,0,0,0,OFFBOARD
214,OUTBOUND,21.71,31.399,0.665,1.633,1.664,-0.247,-0.767,31.399,0.365,1.664,5.712,3.107,0,4.145,10.0,4.119,32.284,0.951,1.574,0,0,0,OFFBOARD
215,OUTBOUND,21.81,31.499,0.679,1.627,1.664,-0.247,-0.767,31.499,0.379,1.664,5.72,3.093,0,4.161,10.0,4.11,32.384,1.002,1.572,0,0,0,OFFBOARD
216,OUTBOUND,21.91,31.601,0.695,1.622,1.664,-0.247,-0.767,31.601,0.395,1.664,5.718,3.047,0,4.169,10.0,4.1,32.484,1.051,1.572,0,0,0,OFFBOARD
217,OUTBOUND,22.02,31.703,0.714,1.616,1.664,-0.247,-0.767,31.703,0.414,1.664,5.657,3.038,0,4.152,10.0,4.091,32.584,1.092,1.574,0,0,0,OFFBOARD
218,OUTBOUND,22.12,31.803,0.737,1.611,1.664,-0.247,-0.767,31.803,0.437,1.664,5.557,3.014,0,4.121,10.0,4.082,32.684,1.134,1.576,0,0,0,OFFBOARD
219,OUTBOUND,22.22,31.905,0.763,1.606,1.664,-0.247,-0.767,31.905,0.463,1.664,5.457,2.944,0,4.121,10.0,4.074,32.784,1.181,1.579,0,0,0,OFFBOARD
220,OUTBOUND,22.32,32.006,0.792,1.602,1.664,-0.247,-0.767,32.006,0.493,1.664,5.359,2.846,0,4.103,10.0,4.066,32.884,1.223,1.583,0,0,0,OFFBOARD
221,OUTBOUND,22.42,32.107,0.826,1.599,1.664,-0.247,-0.767,32.107,0.526,1.664,5.259,2.746,0,4.003,10.0,4.058,32.984,1.26,1.586,0,0,0,OFFBOARD
222,OUTBOUND,22.52,32.207,0.862,1.596,1.664,-0.247,-0.767,32.207,0.562,1.664,5.161,2.647,0,3.904,10.0,4.052,33.084,1.29,1.588,0,0,0,OFFBOARD
223,OUTBOUND,22.62,32.307,0.902,1.593,1.664,-0.247,-0.767,32.307,0.602,1.664,5.061,2.548,0,3.805,10.0,4.045,33.184,1.295,1.591,0,0,0,OFFBOARD
224,OUTBOUND,22.73,32.408,0.943,1.592,1.664,-0.247,-0.767,32.408,0.644,1.664,4.962,2.449,0,3.706,10.0,4.04,33.284,1.293,1.595,0,0,0,OFFBOARD
225,OUTBOUND,22.83,32.509,0.987,1.59,1.664,-0.247,-0.767,32.509,0.687,1.664,4.862,2.353,0,3.606,10.0,4.035,33.384,1.286,1.6,0,0,0,OFFBOARD
226,OUTBOUND,22.93,32.61,1.032,1.59,1.664,-0.247,-0.767,32.61,0.732,1.664,4.729,2.268,0,3.473,10.0,4.026,33.484,1.273,1.606,0,0,0,OFFBOARD
227,OUTBOUND,23.03,32.71,1.076,1.59,1.664,-0.247,-0.767,32.71,0.776,1.664,4.631,2.204,0,3.375,10.0,4.03,33.584,1.255,1.611,0,0,0,OFFBOARD
228,OUTBOUND,23.13,32.811,1.119,1.59,1.664,-0.247,-0.767,32.811,0.819,1.664,4.532,2.142,0,3.276,10.0,4.032,33.684,1.233,1.617,0,0,0,OFFBOARD
229,OUTBOUND,23.23,32.911,1.159,1.591,1.664,-0.247,-0.767,32.911,0.859,1.664,4.433,2.083,0,3.207,6.936,4.034,33.784,1.206,1.623,0,0,0,OFFBOARD
230,OUTBOUND,23.33,33.011,1.195,1.593,1.664,-0.247,-0.767,33.011,0.895,1.664,4.333,2.028,0,3.157,6.756,4.039,33.884,1.174,1.629,0,0,0,OFFBOARD
231,OUTBOUND,23.44,33.111,1.227,1.595,1.664,-0.247,-0.767,33.111,0.927,1.664,4.235,2.286,0,3.112,6.61,4.045,34.008,1.151,1.634,0,0,0,OFFBOARD
232,OUTBOUND,23.54,33.209,1.253,1.597,1.664,-0.247,-0.767,33.209,0.954,1.664,4.139,2.285,0,3.073,6.487,4.047,34.172,1.127,1.638,0,0,0,OFFBOARD
233,OUTBOUND,23.64,33.31,1.274,1.6,1.664,-0.247,-0.767,33.31,0.974,1.664,4.11,2.263,0,3.491,6.429,4.03,34.395,1.106,1.642,0,0,0,OFFBOARD
234,OUTBOUND,23.74,33.41,1.289,1.604,1.664,-0.247,-0.767,33.41,0.989,1.664,4.136,2.228,0,3.564,6.441,3.971,34.681,1.082,1.64,0,0,0,OFFBOARD
235,OUTBOUND,23.84,33.513,1.297,1.607,1.664,-0.247,-0.767,33.513,0.997,1.664,4.996,2.212,0,3.687,6.333,3.846,34.992,1.056,1.638,0,0,0,OFFBOARD
236,OUTBOUND,23.94,33.617,1.299,1.61,1.664,-0.247,-0.767,33.617,1.0,1.664,4.93,2.222,0,3.664,6.236,3.658,35.348,1.028,1.637,0,0,0,OFFBOARD
237,OUTBOUND,24.04,33.728,1.296,1.614,1.664,-0.247,-0.767,33.728,0.996,1.664,4.767,2.279,0,3.534,6.16,3.433,35.733,1.006,1.637,0,0,0,OFFBOARD
238,OUTBOUND,24.15,33.846,1.288,1.616,1.664,-0.247,-0.767,33.846,0.988,1.664,4.379,2.197,0,4.357,6.147,3.226,36.123,0.999,1.638,0,0,0,OFFBOARD
239,OUTBOUND,24.25,33.978,1.274,1.619,1.664,-0.247,-0.767,33.978,0.974,1.664,4.151,2.094,0,4.433,6.11,3.099,36.53,1.002,1.638,0,0,0,OFFBOARD
240,OUTBOUND,24.35,34.124,1.257,1.622,1.664,-0.247,-0.767,34.124,0.957,1.664,4.104,2.13,0,4.305,6.129,3.07,36.93,1.008,1.639,0,0,0,OFFBOARD
241,OUTBOUND,24.45,34.282,1.236,1.624,1.664,-0.247,-0.767,34.282,0.936,1.664,4.231,2.468,0,4.174,6.353,3.135,37.31,1.023,1.639,0,0,0,OFFBOARD
242,OUTBOUND,24.55,34.454,1.213,1.626,1.664,-0.247,-0.767,34.454,0.913,1.664,4.508,2.442,0,4.039,6.628,3.276,37.629,1.025,1.64,0,0,0,OFFBOARD
243,OUTBOUND,24.65,34.634,1.188,1.628,1.664,-0.247,-0.767,34.634,0.888,1.664,4.91,2.385,0,3.9,6.54,3.476,37.894,1.015,1.64,0,0,0,OFFBOARD
244,OUTBOUND,24.76,34.823,1.163,1.63,1.664,-0.247,-0.767,34.823,0.863,1.664,5.021,2.39,0,3.756,6.848,3.696,38.163,1.0,1.641,0,0,0,OFFBOARD
245,OUTBOUND,24.86,35.014,1.138,1.631,1.664,-0.247,-0.767,35.014,0.838,1.664,4.865,2.366,0,3.604,10.0,3.912,38.417,0.982,1.641,0,0,0,OFFBOARD
246,OUTBOUND,24.96,35.206,1.114,1.632,1.664,-0.247,-0.767,35.206,0.814,1.664,4.696,2.188,0,3.439,10.0,4.065,38.59,0.964,1.641,0,0,0,OFFBOARD
247,OUTBOUND,25.06,35.399,1.091,1.634,1.664,-0.247,-0.767,35.398,0.792,1.664,4.517,2.13,0,3.261,6.832,4.142,38.716,0.941,1.641,0,0,0,OFFBOARD
248,OUTBOUND,25.16,35.593,1.071,1.635,1.664,-0.247,-0.767,35.593,0.771,1.664,4.332,2.431,0,3.183,6.641,4.151,38.93,0.938,1.636,0,0,0,OFFBOARD
249,OUTBOUND,25.26,35.783,1.052,1.636,1.664,-0.247,-0.767,35.783,0.752,1.664,5.103,2.477,0,3.717,6.389,4.097,39.139,0.934,1.624,0,0,0,OFFBOARD
250,OUTBOUND,25.36,35.982,1.033,1.636,1.664,-0.247,-0.767,35.982,0.733,1.664,5.02,2.554,0,3.818,6.202,4.043,39.4,0.931,1.604,0,0,0,OFFBOARD
251,OUTBOUND,25.47,36.178,1.016,1.636,1.664,-0.247,-0.767,36.177,0.716,1.664,4.824,2.419,0,3.665,6.013,4.0,39.72,0.931,1.577,0,0,0,OFFBOARD
252,OUTBOUND,25.57,36.375,0.999,1.634,1.664,-0.247,-0.767,36.375,0.699,1.664,4.741,2.311,0,3.472,5.822,3.976,40.078,0.927,1.548,0,0,0,OFFBOARD
253,OUTBOUND,25.67,36.571,0.983,1.631,1.664,-0.247,-0.767,36.571,0.683,1.664,5.401,2.625,0,3.909,5.627,3.972,40.447,0.941,1.517,0,0,0,OFFBOARD
254,OUTBOUND,25.77,36.77,0.968,1.626,1.664,-0.247,-0.767,36.77,0.668,1.664,5.426,2.642,0,3.97,5.43,3.982,40.82,0.952,1.489,0,0,0,OFFBOARD
255,OUTBOUND,25.87,36.971,0.954,1.619,1.664,-0.247,-0.767,36.971,0.654,1.664,5.229,2.655,0,4.006,5.339,4.0,41.195,0.958,1.459,0,0,0,OFFBOARD
256,OUTBOUND,25.97,37.171,0.942,1.609,1.664,-0.247,-0.767,37.171,0.642,1.664,5.029,2.667,0,3.854,5.436,4.015,41.57,0.972,1.428,0,0,0,OFFBOARD
257,OUTBOUND,26.07,37.372,0.931,1.598,1.664,-0.247,-0.767,37.372,0.631,1.664,4.829,2.506,0,3.661,5.526,4.022,41.944,0.979,1.397,0,0,0,OFFBOARD
258,OUTBOUND,26.18,37.574,0.923,1.584,1.664,-0.247,-0.767,37.574,0.623,1.664,4.626,2.428,0,3.502,5.54,4.014,42.322,0.988,1.367,0,0,0,OFFBOARD
259,OUTBOUND,26.28,37.773,0.917,1.569,1.664,-0.247,-0.767,37.773,0.617,1.664,4.428,2.805,0,3.933,5.505,3.99,42.712,1.009,1.339,0,0,0,OFFBOARD
260,OUTBOUND,26.38,37.976,0.913,1.551,1.664,-0.247,-0.767,37.976,0.614,1.664,4.227,2.828,0,4.09,5.423,3.953,43.097,1.025,1.315,0,0,0,OFFBOARD
261,OUTBOUND,26.48,38.179,0.912,1.532,1.664,-0.247,-0.767,38.179,0.613,1.664,4.059,2.839,0,4.053,5.301,3.905,43.473,1.039,1.294,0,0,0,OFFBOARD
262,OUTBOUND,26.58,38.38,0.914,1.512,1.664,-0.247,-0.767,38.38,0.614,1.664,4.033,2.67,0,3.926,5.159,3.832,43.854,1.053,1.276,0,0,0,OFFBOARD
263,OUTBOUND,26.68,38.581,0.918,1.492,1.664,-0.247,-0.767,38.581,0.618,1.664,3.998,2.511,0,3.726,5.013,3.634,44.244,1.06,1.264,0,0,0,OFFBOARD
264,OUTBOUND,26.78,38.782,0.924,1.47,1.664,-0.247,-0.767,38.782,0.624,1.664,3.945,2.775,0,3.731,4.861,3.432,44.641,1.073,1.258,0,0,0,OFFBOARD
265,OUTBOUND,26.88,38.984,0.931,1.449,1.664,-0.247,-0.767,38.984,0.632,1.664,3.884,2.793,0,4.272,4.719,3.295,45.03,1.081,1.264,0,0,0,OFFBOARD
266,OUTBOUND,26.98,39.185,0.941,1.428,1.664,-0.247,-0.767,39.185,0.641,1.664,3.815,2.792,0,4.32,5.763,3.238,45.383,1.08,1.272,0,0,0,OFFBOARD
267,OUTBOUND,27.09,39.387,0.952,1.409,1.664,-0.247,-0.767,39.387,0.652,1.664,3.742,2.812,0,4.183,6.697,3.175,45.758,1.072,1.288,0,0,0,OFFBOARD
268,OUTBOUND,27.19,39.591,0.965,1.392,1.664,-0.247,-0.767,39.591,0.665,1.664,3.655,2.634,0,3.983,6.496,3.103,46.158,1.048,1.312,0,0,0,OFFBOARD
269,OUTBOUND,27.29,39.793,0.978,1.376,1.664,-0.247,-0.767,39.792,0.678,1.664,3.564,2.434,0,3.85,6.297,3.02,46.569,1.005,1.341,0,0,0,OFFBOARD
270,OUTBOUND,27.39,39.996,0.992,1.364,1.664,-0.247,-0.767,39.996,0.692,1.664,3.47,2.236,0,4.256,6.325,2.931,46.977,0.943,1.373,0,0,0,OFFBOARD
271,OUTBOUND,27.49,40.198,1.005,1.355,1.664,-0.247,-0.767,40.198,0.705,1.664,3.373,2.034,0,4.331,10.0,2.846,47.372,0.859,1.399,0,0,0,OFFBOARD
272,OUTBOUND,27.59,40.402,1.016,1.35,1.664,-0.247,-0.767,40.402,0.716,1.664,3.277,1.836,1,4.362,6.955,2.755,47.78,0.756,1.429,0,0,0,OFFBOARD
