step,phase,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,fwd_progress_m,lat_offset_m,speed_ms,front_d_m,min_depth_m,prox_alarm,depth_top,depth_mid,depth_bot,tgt_x,tgt_y,tgt_z,collision,near_miss,armed,mode
132,OUTBOUND,13.37,5.273,-2.372,1.902,-36.285,-1.173,-0.853,5.273,-2.572,36.285,0.418,0.416,1,10.0,0.869,0.273,46.946,-2.5,3.834,0,1,0,OFFBOARD
133,OUTBOUND,13.47,5.273,-2.372,1.903,-36.285,-1.173,-0.853,5.273,-2.572,36.285,0.418,0.416,1,10.0,0.869,0.273,47.394,-2.5,3.835,0,1,0,OFFBOARD
134,OUTBOUND,13.57,5.273,-2.372,1.903,-36.285,-1.173,-0.853,5.273,-2.572,36.285,0.418,0.416,1,10.0,0.869,0.273,47.843,-2.5,3.836,0,1,0,OFFBOARD
135,OUTBOUND,13.67,5.273,-2.372,1.903,-36.285,-1.173,-0.853,5.273,-2.572,36.285,0.418,0.416,1,10.0,0.869,0.273,48.291,-2.5,3.838,0,1,0,OFFBOARD
136,OUTBOUND,13.78,5.273,-2.372,1.903,-36.285,-1.173,-0.853,5.273,-2.572,36.285,0.418,0.416,1,10.0,0.869,0.273,48.739,-2.5,3.842,0,1,0,OFFBOARD
137,OUTBOUND,13.88,5.273,-2.373,1.903,-36.285,-1.173,-0.853,5.273,-2.572,36.285,0.418,0.416,1,10.0,0.869,0.273,49.188,-2.5,3.844,0,1,0,OFFBOARD
138,OUTBOUND,13.98,5.273,-2.373,1.904,-36.285,-1.173,-0.853,5.273,-2.573,36.285,0.418,0.416,1,10.0,0.869,0.273,49.636,-2.5,3.844,0,1,0,OFFBOARD
139,OUTBOUND,14.08,5.272,-2.373,1.904,-36.285,-1.173,-0.853,5.272,-2.573,36.285,0.418,0.416,1,10.0,0.869,0.273,50.084,-2.5,3.845,0,1,0,OFFBOARD
140,OUTBOUND,14.18,5.272,-2.373,1.904,-36.285,-1.173,-0.853,5.272,-2.573,36.285,0.418,0.416,1,10.0,0.869,0.273,50.533,-2.5,3.846,0,1,0,OFFBOARD
141,OUTBOUND,14.28,5.272,-2.373,1.905,-36.285,-1.173,-0.853,5.272,-2.573,36.285,0.418,0.416,1,10.0,0.869,0.273,50.981,-2.5,3.847,0,1,0,OFFBOARD
142,OUTBOUND,14.38,5.272,-2.374,1.905,-36.285,-1.173,-0.853,5.272,-2.573,36.285,0.418,0.416,1,10.0,0.869,0.273,51.429,-2.5,3.848,0,1,0,OFFBOARD
143,OUTBOUND,14.48,5.272,-2.374,1.905,-36.285,-1.173,-0.853,5.272,-2.574,36.285,0.418,0.416,1,10.0,0.869,0.273,51.878,-2.5,3.851,0,1,0,OFFBOARD
144,OUTBOUND,14.58,5.272,-2.374,1.905,-36.285,-1.173,-0.853,5.272,-2.574,36.285,0.418,0.416,1,10.0,0.869,0.273,52.326,-2.5,3.85,0,1,0,OFFBOARD
145,OUTBOUND,14.69,5.272,-2.374,1.906,-36.285,-1.173,-0.853,5.272,-2.574,36.285,0.418,0.416,1,10.0,0.869,0.273,52.774,-2.5,3.851,0,1,0,OFFBOARD
146,OUTBOUND,14.79,5.272,-2.374,1.906,-36.285,-1.173,-0.853,5.272,-2.574,36.285,0.418,0.416,1,10.0,0.869,0.273,53.223,-2.5,3.852,0,1,0,OFFBOARD
147,OUTBOUND,14.89,5.272,-2.375,1.906,-36.285,-1.173,-0.853,5.272,-2.574,36.285,0.418,0.416,1,10.0,0.869,0.273,53.671,-2.5,3.85,0,1,0,OFFBOARD
148,OUTBOUND,14.99,5.272,-2.375,1.906,-36.285,-1.173,-0.853,5.272,-2.575,36.285,0.418,0.416,1,10.0,0.869,0.273,54.119,-2.5,3.849,0,1,0,OFFBOARD
149,OUTBOUND,15.09,5.272,-2.375,1.907,-36.285,-1.173,-0.853,5.272,-2.575,36.285,0.418,0.416,1,10.0,0.869,0.273,54.567,-2.5,3.85,0,1,0,OFFBOARD
150,OUTBOUND,15.19,5.272,-2.375,1.907,-36.285,-1.173,-0.853,5.272,-2.575,36.285,0.418,0.416,1,10.0,0.869,0.273,55.016,-2.5,3.848,0,1,0,OFFBOARD
151,OUTBOUND,15.29,5.272,-2.375,1.907,-36.285,-1.173,-0.853,5.272,-2.575,36.285,0.418,0.416,1,10.0,0.869,0.273,55.464,-2.5,3.848,0,1,0,OFFBOARD
152,OUTBOUND,15.39,5.272,-2.375,1.908,-36.285,-1.173,-0.853,5.271,-2.575,36.285,0.418,0.416,1,10.0,0.869,0.273,55.913,-2.5,3.846,0,1,0,OFFBOARD
153,OUTBOUND,15.5,5.271,-2.376,1.908,-36.285,-1.173,-0.853,5.271,-2.576,36.285,0.418,0.416,1,10.0,0.869,0.273,56.361,-2.5,3.844,0,1,0,OFFBOARD
154,OUTBOUND,15.6,5.271,-2.376,1.908,-36.285,-1.173,-0.853,5.271,-2.576,36.285,0.418,0.416,1,10.0,0.869,0.273,56.809,-2.5,3.842,0,1,0,OFFBOARD
155,OUTBOUND,15.7,5.271,-2.376,1.908,-36.285,-1.173,-0.853,5.271,-2.576,36.285,0.418,0.416,1,10.0,0.869,0.273,57.258,-2.5,3.84,0,1,0,OFFBOARD
156,OUTBOUND,15.8,5.271,-2.376,1.909,-36.285,-1.173,-0.853,5.271,-2.576,36.285,0.418,0.416,1,10.0,0.869,0.273,57.706,-2.5,3.837,0,1,0,OFFBOARD
157,OUTBOUND,15.9,5.271,-2.377,1.909,-36.285,-1.173,-0.853,5.271,-2.577,36.285,0.418,0.416,1,10.0,0.869,0.273,58.155,-2.5,3.835,0,1,0,OFFBOARD
158,OUTBOUND,16.0,5.271,-2.377,1.909,-36.285,-1.173,-0.853,5.271,-2.577,36.285,0.418,0.416,1,10.0,0.869,0.273,58.603,-2.5,3.833,0,1,0,OFFBOARD
159,OUTBOUND,16.1,5.271,-2.377,1.909,-36.285,-1.173,-0.853,5.271,-2.577,36.285,0.418,0.416,1,10.0,0.869,0.273,59.052,-2.5,3.832,0,1,0,OFFBOARD
160,OUTBOUND,16.2,5.271,-2.377,1.91,-36.285,-1.173,-0.853,5.271,-2.577,36.285,0.418,0.416,1,10.0,0.869,0.273,59.5,-2.5,3.831,0,1,0,OFFBOARD
161,OUTBOUND,16.31,5.271,-2.378,1.91,-36.285,-1.173,-0.853,5.271,-2.578,36.285,0.418,0.416,1,10.0,0.869,0.273,59.948,-2.5,3.827,0,1,0,OFFBOARD
162,OUTBOUND,16.41,5.271,-2.378,1.91,-36.285,-1.173,-0.853,5.271,-2.578,36.285,0.418,0.416,1,10.0,0.869,0.273,60.397,-2.5,3.821,0,1,0,OFFBOARD
163,OUTBOUND,16.51,5.271,-2.378,1.91,-36.285,-1.173,-0.853,5.271,-2.578,36.285,0.418,0.416,1,10.0,0.869,0.273,60.845,-2.5,3.815,0,1,0,OFFBOARD
164,OUTBOUND,16.61,5.27,-2.378,1.91,-36.285,-1.173,-0.853,5.27,-2.578,36.285,0.418,0.416,1,10.0,0.869,0.273,61.293,-2.5,3.807,0,1,0,OFFBOARD
165,OUTBOUND,16.71,5.27,-2.379,1.911,-36.285,-1.173,-0.853,5.27,-2.579,36.285,0.418,0.416,1,10.0,0.869,0.273,61.742,-2.5,3.8,0,1,0,OFFBOARD
166,OUTBOUND,16.81,5.27,-2.379,1.911,-36.285,-1.173,-0.853,5.27,-2.579,36.285,0.418,0.416,1,10.0,0.869,0.273,62.19,-2.5,3.793,0,1,0,OFFBOARD
167,OUTBOUND,16.91,5.27,-2.379,1.911,-36.285,-1.173,-0.853,5.27,-2.579,36.285,0.418,0.416,1,10.0,0.869,0.273,62.638,-2.5,3.787,0,1,0,OFFBOARD
168,OUTBOUND,17.01,5.27,-2.379,1.911,-36.285,-1.173,-0.853,5.27,-2.579,36.285,0.418,0.416,1,10.0,0.869,0.273,63.087,-2.5,3.782,0,1,0,OFFBOARD
169,OUTBOUND,17.11,5.27,-2.38,1.912,-36.285,-1.173,-0.853,5.27,-2.58,36.285,0.418,0.416,1,10.0,0.869,0.273,63.535,-2.5,3.776,0,1,0,OFFBOARD
170,OUTBOUND,17.21,5.27,-2.38,1.912,-36.285,-1.173,-0.853,5.27,-2.58,36.285,0.418,0.416,1,10.0,0.869,0.273,63.983,-2.5,3.772,0,1,0,OFFBOARD
171,OUTBOUND,17.32,5.27,-2.38,1.912,-36.285,-1.173,-0.853,5.27,-2.58,36.285,0.418,0.416,1,10.0,0.869,0.273,64.432,-2.5,3.768,0,1,0,OFFBOARD
172,OUTBOUND,17.42,5.27,-2.38,1.912,-36.285,-1.173,-0.853,5.27,-2.58,36.285,0.418,0.416,1,10.0,0.869,0.273,64.88,-2.5,3.764,0,1,0,OFFBOARD
173,OUTBOUND,17.52,5.27,-2.381,1.913,-36.285,-1.173,-0.853,5.27,-2.581,36.285,0.418,0.416,1,10.0,0.869,0.273,65.329,-2.5,3.76,0,1,0,OFFBOARD
174,OUTBOUND,17.62,5.269,-2.381,1.913,-36.285,-1.173,-0.853,5.269,-2.581,36.285,0.418,0.416,1,10.0,0.869,0.273,65.777,-2.5,3.756,0,1,0,OFFBOARD
175,OUTBOUND,17.72,5.269,-2.381,1.913,-36.285,-1.173,-0.853,5.269,-2.581,36.285,0.418,0.416,1,10.0,0.869,0.273,66.226,-2.5,3.755,0,1,0,OFFBOARD
176,OUTBOUND,17.82,5.269,-2.382,1.913,-36.285,-1.173,-0.853,5.269,-2.582,36.285,0.418,0.416,1,10.0,0.869,0.273,66.674,-2.5,3.75,0,1,0,OFFBOARD
177,OUTBOUND,17.92,5.269,-2.382,1.914,-36.285,-1.173,-0.853,5.269,-2.582,36.285,0.418,0.416,1,10.0,0.869,0.273,67.122,-2.5,3.747,0,1,0,OFFBOARD
178,OUTBOUND,18.02,5.269,-2.382,1.914,-36.285,-1.173,-0.853,5.269,-2.582,36.285,0.418,0.416,1,10.0,0.869,0.273,67.571,-2.5,3.741,0,1,0,OFFBOARD
179,OUTBOUND,18.13,5.269,-2.383,1.914,-36.285,-1.173,-0.853,5.269,-2.582,36.285,0.418,0.416,1,10.0,0.869,0.273,68.019,-2.5,3.738,0,1,0,OFFBOARD
180,OUTBOUND,18.23,5.269,-2.383,1.914,-36.285,-1.173,-0.853,5.269,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,68.468,-2.5,3.735,0,1,0,OFFBOARD
181,OUTBOUND,18.33,5.269,-2.383,1.915,-36.285,-1.173,-0.853,5.269,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,68.916,-2.5,3.731,0,1,0,OFFBOARD
182,OUTBOUND,18.43,5.269,-2.383,1.915,-36.285,-1.173,-0.853,5.269,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,69.365,-2.5,3.727,0,1,0,OFFBOARD
183,OUTBOUND,18.53,5.268,-2.384,1.915,-36.285,-1.173,-0.853,5.268,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,69.813,-2.5,3.721,0,1,0,OFFBOARD
184,OUTBOUND,18.63,5.268,-2.384,1.915,-36.285,-1.173,-0.853,5.268,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,70.262,-2.5,3.714,0,1,0,OFFBOARD
185,OUTBOUND,18.73,5.268,-2.384,1.916,-36.285,-1.173,-0.853,5.268,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,70.711,-2.5,3.707,0,1,0,OFFBOARD
186,OUTBOUND,18.83,5.268,-2.384,1.916,-36.285,-1.173,-0.853,5.268,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,71.159,-2.5,3.697,0,1,0,OFFBOARD
187,OUTBOUND,18.93,5.268,-2.384,1.915,-36.285,-1.173,-0.853,5.268,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,71.608,-2.5,3.689,0,1,0,OFFBOARD
188,OUTBOUND,19.04,5.268,-2.384,1.915,-36.285,-1.173,-0.853,5.268,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,72.056,-2.5,3.682,0,1,0,OFFBOARD
189,OUTBOUND,19.14,5.268,-2.384,1.915,-36.285,-1.173,-0.853,5.268,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,72.505,-2.5,3.674,0,1,0,OFFBOARD
190,OUTBOUND,19.24,5.268,-2.384,1.915,-36.285,-1.173,-0.853,5.268,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,72.953,-2.5,3.669,0,1,0,OFFBOARD
191,OUTBOUND,19.34,5.268,-2.384,1.915,-36.285,-1.173,-0.853,5.268,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,73.402,-2.5,3.663,0,1,0,OFFBOARD
192,OUTBOUND,19.44,5.268,-2.384,1.914,-36.285,-1.173,-0.853,5.268,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,73.85,-2.5,3.656,0,1,0,OFFBOARD
193,OUTBOUND,19.54,5.267,-2.384,1.914,-36.285,-1.173,-0.853,5.267,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,74.299,-2.5,3.648,0,1,0,OFFBOARD
194,OUTBOUND,19.64,5.267,-2.384,1.914,-36.285,-1.173,-0.853,5.267,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,74.747,-2.5,3.641,0,1,0,OFFBOARD
195,OUTBOUND,19.74,5.267,-2.384,1.914,-36.285,-1.173,-0.853,5.267,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,75.195,-2.5,3.634,0,1,0,OFFBOARD
196,OUTBOUND,19.84,5.267,-2.384,1.913,-36.285,-1.173,-0.853,5.267,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,75.644,-2.5,3.629,0,1,0,OFFBOARD
197,OUTBOUND,19.95,5.267,-2.384,1.913,-36.285,-1.173,-0.853,5.267,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,76.092,-2.5,3.625,0,1,0,OFFBOARD
198,OUTBOUND,20.05,5.267,-2.384,1.913,-36.285,-1.173,-0.853,5.267,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,76.54,-2.5,3.619,0,1,0,OFFBOARD
199,OUTBOUND,20.15,5.267,-2.384,1.913,-36.285,-1.173,-0.853,5.267,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,76.989,-2.5,3.614,0,1,0,OFFBOARD
200,OUTBOUND,20.25,5.267,-2.384,1.912,-36.285,-1.173,-0.853,5.267,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,77.437,-2.5,3.608,0,1,0,OFFBOARD
201,OUTBOUND,20.35,5.266,-2.384,1.912,-36.285,-1.173,-0.853,5.266,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,77.886,-2.5,3.602,0,1,0,OFFBOARD
202,OUTBOUND,20.45,5.266,-2.384,1.912,-36.285,-1.173,-0.853,5.266,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,78.334,-2.5,3.599,0,1,0,OFFBOARD
203,OUTBOUND,20.55,5.266,-2.384,1.912,-36.285,-1.173,-0.853,5.266,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,78.783,-2.5,3.595,0,1,0,OFFBOARD
204,OUTBOUND,20.65,5.266,-2.384,1.912,-36.285,-1.173,-0.853,5.266,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,79.231,-2.5,3.59,0,1,0,OFFBOARD
205,OUTBOUND,20.75,5.266,-2.384,1.911,-36.285,-1.173,-0.853,5.266,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,79.68,-2.5,3.585,0,1,0,OFFBOARD
206,OUTBOUND,20.86,5.266,-2.384,1.911,-36.285,-1.173,-0.853,5.266,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,80.128,-2.5,3.579,0,1,0,OFFBOARD
207,OUTBOUND,20.96,5.266,-2.384,1.911,-36.285,-1.173,-0.853,5.266,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,80.576,-2.5,3.576,0,1,0,OFFBOARD
208,OUTBOUND,21.06,5.266,-2.384,1.911,-36.285,-1.173,-0.853,5.266,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,81.025,-2.5,3.574,0,1,0,OFFBOARD
209,OUTBOUND,21.16,5.265,-2.384,1.91,-36.285,-1.173,-0.853,5.265,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,81.473,-2.5,3.573,0,1,0,OFFBOARD
210,OUTBOUND,21.26,5.265,-2.384,1.91,-36.285,-1.173,-0.853,5.265,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,81.921,-2.5,3.575,0,1,0,OFFBOARD
211,OUTBOUND,21.36,5.265,-2.385,1.91,-36.285,-1.173,-0.853,5.265,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,82.37,-2.5,3.577,0,1,0,OFFBOARD
212,OUTBOUND,21.46,5.265,-2.384,1.91,-36.285,-1.173,-0.853,5.265,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,82.818,-2.5,3.575,0,1,0,OFFBOARD
213,OUTBOUND,21.56,5.265,-2.385,1.91,-36.285,-1.173,-0.853,5.265,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,83.266,-2.5,3.57,0,1,0,OFFBOARD
214,OUTBOUND,21.67,5.265,-2.385,1.909,-36.285,-1.173,-0.853,5.265,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,83.715,-2.5,3.566,0,1,0,OFFBOARD
215,OUTBOUND,21.77,5.265,-2.385,1.909,-36.285,-1.173,-0.853,5.265,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,84.163,-2.5,3.563,0,1,0,OFFBOARD
216,OUTBOUND,21.87,5.265,-2.385,1.909,-36.285,-1.173,-0.853,5.265,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,84.612,-2.5,3.56,0,1,0,OFFBOARD
217,OUTBOUND,21.97,5.264,-2.385,1.909,-36.285,-1.173,-0.853,5.264,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,85.06,-2.5,3.557,0,1,0,OFFBOARD
218,OUTBOUND,22.07,5.264,-2.385,1.908,-36.285,-1.173,-0.853,5.264,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,85.509,-2.5,3.552,0,1,0,OFFBOARD
219,OUTBOUND,22.17,5.264,-2.385,1.908,-36.285,-1.173,-0.853,5.264,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,85.957,-2.5,3.549,0,1,0,OFFBOARD
220,OUTBOUND,22.27,5.264,-2.385,1.908,-36.285,-1.173,-0.853,5.264,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,86.405,-2.5,3.545,0,1,0,OFFBOARD
221,OUTBOUND,22.37,5.264,-2.385,1.908,-36.285,-1.173,-0.853,5.264,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,86.854,-2.5,3.541,0,1,0,OFFBOARD
222,OUTBOUND,22.48,5.264,-2.385,1.907,-36.285,-1.173,-0.853,5.264,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,87.302,-2.5,3.535,0,1,0,OFFBOARD
223,OUTBOUND,22.58,5.264,-2.385,1.907,-36.285,-1.173,-0.853,5.263,-2.585,36.285,0.418,0.416,1,10.0,0.869,0.273,87.75,-2.5,3.531,0,1,0,OFFBOARD
224,OUTBOUND,22.68,5.263,-2.385,1.907,-36.285,-1.173,-0.853,5.263,-2.585,36.285,0.418,0.416,1,10.0,0.869,0.273,88.199,-2.5,3.528,0,1,0,OFFBOARD
225,OUTBOUND,22.78,5.263,-2.385,1.907,-36.285,-1.173,-0.853,5.263,-2.585,36.285,0.418,0.416,1,10.0,0.869,0.273,88.647,-2.5,3.526,0,1,0,OFFBOARD
226,OUTBOUND,22.88,5.263,-2.385,1.906,-36.285,-1.173,-0.853,5.263,-2.585,36.285,0.418,0.416,1,10.0,0.869,0.273,89.096,-2.5,3.524,0,1,0,OFFBOARD
227,OUTBOUND,22.98,5.263,-2.385,1.906,-36.285,-1.173,-0.853,5.263,-2.585,36.285,0.418,0.416,1,10.0,0.869,0.273,89.544,-2.5,3.522,0,1,0,OFFBOARD
228,OUTBOUND,23.08,5.263,-2.385,1.906,-36.285,-1.173,-0.853,5.263,-2.585,36.285,0.418,0.416,1,10.0,0.869,0.273,89.993,-2.5,3.523,0,1,0,OFFBOARD
229,OUTBOUND,23.18,5.263,-2.385,1.906,-36.285,-1.173,-0.853,5.263,-2.585,36.285,0.418,0.416,1,10.0,0.869,0.273,90.441,-2.5,3.524,0,1,0,OFFBOARD
230,OUTBOUND,23.28,5.263,-2.385,1.906,-36.285,-1.173,-0.853,5.263,-2.585,36.285,0.418,0.416,1,10.0,0.869,0.273,90.889,-2.5,3.525,0,1,0,OFFBOARD
231,OUTBOUND,23.39,5.263,-2.385,1.906,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,91.338,-2.5,3.524,0,1,0,OFFBOARD
232,OUTBOUND,23.49,5.262,-2.384,1.907,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,91.786,-2.5,3.523,0,1,0,OFFBOARD
233,OUTBOUND,23.59,5.262,-2.384,1.907,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,92.235,-2.5,3.522,0,1,0,OFFBOARD
234,OUTBOUND,23.69,5.262,-2.384,1.907,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,92.683,-2.5,3.522,0,1,0,OFFBOARD
235,OUTBOUND,23.79,5.262,-2.384,1.908,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,93.131,-2.5,3.522,0,1,0,OFFBOARD
236,OUTBOUND,23.89,5.262,-2.384,1.908,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,93.58,-2.5,3.522,0,1,0,OFFBOARD
237,OUTBOUND,23.99,5.262,-2.384,1.908,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,94.028,-2.5,3.521,0,1,0,OFFBOARD
238,OUTBOUND,24.09,5.262,-2.384,1.908,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,94.476,-2.5,3.52,0,1,0,OFFBOARD
239,OUTBOUND,24.2,5.262,-2.384,1.909,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,94.925,-2.5,3.52,0,1,0,OFFBOARD
240,OUTBOUND,24.3,5.262,-2.384,1.909,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,95.373,-2.5,3.517,0,1,0,OFFBOARD
241,OUTBOUND,24.4,5.262,-2.384,1.909,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,95.822,-2.5,3.515,0,1,0,OFFBOARD
242,OUTBOUND,24.5,5.262,-2.384,1.91,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,96.27,-2.5,3.513,0,1,0,OFFBOARD
243,OUTBOUND,24.6,5.262,-2.384,1.91,-36.285,-1.173,-0.853,5.262,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,96.718,-2.5,3.512,0,1,0,OFFBOARD
244,OUTBOUND,24.7,5.261,-2.384,1.91,-36.285,-1.173,-0.853,5.261,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,97.167,-2.5,3.509,0,1,0,OFFBOARD
245,OUTBOUND,24.8,5.261,-2.384,1.91,-36.285,-1.173,-0.853,5.261,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,97.615,-2.5,3.509,0,1,0,OFFBOARD
246,OUTBOUND,24.9,5.261,-2.384,1.91,-36.285,-1.173,-0.853,5.261,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,98.063,-2.5,3.508,0,1,0,OFFBOARD
247,OUTBOUND,25.0,5.261,-2.384,1.91,-36.285,-1.173,-0.853,5.261,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,98.512,-2.5,3.507,0,1,0,OFFBOARD
248,OUTBOUND,25.11,5.261,-2.384,1.91,-36.285,-1.173,-0.853,5.261,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,98.96,-2.5,3.506,0,1,0,OFFBOARD
249,OUTBOUND,25.21,5.261,-2.384,1.91,-36.285,-1.173,-0.853,5.261,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,99.409,-2.5,3.506,0,1,0,OFFBOARD
250,OUTBOUND,25.31,5.261,-2.384,1.911,-36.285,-1.173,-0.853,5.261,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,99.857,-2.5,3.503,0,1,0,OFFBOARD
251,OUTBOUND,25.41,5.261,-2.384,1.911,-36.285,-1.173,-0.853,5.261,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.501,0,1,0,OFFBOARD
252,OUTBOUND,25.51,5.261,-2.384,1.912,-36.285,-1.173,-0.853,5.261,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.499,0,1,0,OFFBOARD
253,OUTBOUND,25.61,5.261,-2.384,1.912,-36.285,-1.173,-0.853,5.261,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.495,0,1,0,OFFBOARD
254,OUTBOUND,25.71,5.261,-2.384,1.912,-36.285,-1.173,-0.853,5.261,-2.584,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.489,0,1,0,OFFBOARD
255,OUTBOUND,25.81,5.261,-2.384,1.912,-36.285,-1.173,-0.853,5.261,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.485,0,1,0,OFFBOARD
256,OUTBOUND,25.91,5.261,-2.384,1.913,-36.285,-1.173,-0.853,5.261,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.482,0,1,0,OFFBOARD
257,OUTBOUND,26.02,5.261,-2.383,1.913,-36.285,-1.173,-0.853,5.261,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.478,0,1,0,OFFBOARD
258,OUTBOUND,26.12,5.26,-2.383,1.913,-36.285,-1.173,-0.853,5.26,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.474,0,1,0,OFFBOARD
259,OUTBOUND,26.22,5.26,-2.383,1.914,-36.285,-1.173,-0.853,5.26,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.468,0,1,0,OFFBOARD
260,OUTBOUND,26.32,5.26,-2.383,1.914,-36.285,-1.173,-0.853,5.26,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.461,0,1,0,OFFBOARD
261,OUTBOUND,26.42,5.26,-2.383,1.914,-36.285,-1.173,-0.853,5.26,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.453,0,1,0,OFFBOARD
262,OUTBOUND,26.52,5.26,-2.383,1.914,-36.285,-1.173,-0.853,5.26,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.448,0,1,0,OFFBOARD
263,OUTBOUND,26.62,5.26,-2.383,1.914,-36.285,-1.173,-0.853,5.26,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.443,0,1,0,OFFBOARD
264,OUTBOUND,26.72,5.26,-2.383,1.914,-36.285,-1.173,-0.853,5.26,-2.583,36.285,0.418,0.416,1,10.0,0.869,0.273,100.0,-2.5,3.435,0,1,0,OFFBOARD
