step,phase,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,fwd_progress_m,lat_offset_m,speed_ms,front_d_m,min_depth_m,prox_alarm,depth_top,depth_mid,depth_bot,tgt_x,tgt_y,tgt_z,collision,near_miss,armed,mode
136,OUTBOUND,13.81,25.792,1.738,1.633,-40.363,0.34,-0.702,25.792,2.088,40.363,2.981,1.497,1,2.765,4.022,1.836,44.868,0.995,1.6,0,0,0,OFFBOARD
137,OUTBOUND,13.91,25.996,1.78,1.63,-40.363,0.34,-0.702,25.996,2.13,40.363,3.622,1.309,1,2.565,3.822,1.734,44.968,0.766,1.619,0,0,0,OFFBOARD
138,OUTBOUND,14.01,26.198,1.802,1.628,-40.363,0.34,-0.702,26.198,2.153,40.363,3.601,1.13,1,2.365,3.622,1.718,45.068,0.518,1.637,0,0,0,OFFBOARD
139,OUTBOUND,14.11,26.4,1.803,1.626,-40.363,0.34,-0.702,26.4,2.153,40.363,3.422,1.129,1,2.196,3.422,1.712,45.168,0.255,1.656,0,0,0,OFFBOARD
140,OUTBOUND,14.21,26.602,1.781,1.625,-40.363,0.34,-0.702,26.602,2.131,40.363,3.222,1.399,1,2.809,3.303,3.183,45.268,-0.002,1.674,0,0,0,OFFBOARD
141,OUTBOUND,14.31,26.806,1.735,1.626,-40.363,0.34,-0.702,26.806,2.085,40.363,3.085,1.47,1,2.993,4.276,3.498,45.368,-0.251,1.662,0,0,0,OFFBOARD
142,OUTBOUND,14.41,27.008,1.663,1.627,-40.363,0.34,-0.702,27.008,2.013,40.363,3.984,1.565,1,2.822,4.078,3.671,45.468,-0.497,1.646,0,0,0,OFFBOARD
143,OUTBOUND,14.52,27.212,1.566,1.629,-40.363,0.34,-0.702,27.212,1.916,40.363,3.878,1.451,1,2.664,4.864,3.878,45.568,-0.734,1.63,0,0,0,OFFBOARD
144,OUTBOUND,14.62,27.414,1.448,1.631,-40.363,0.34,-0.702,27.414,1.798,40.363,3.733,1.893,1,3.282,4.934,4.066,45.668,-0.942,1.616,0,0,0,OFFBOARD
145,OUTBOUND,14.72,27.616,1.31,1.632,-40.363,0.34,-0.702,27.616,1.66,40.363,4.721,2.078,0,3.478,5.99,4.12,45.775,-1.133,1.602,0,0,0,OFFBOARD
146,OUTBOUND,14.82,27.82,1.156,1.632,-40.363,0.34,-0.702,27.82,1.506,40.363,4.534,2.022,0,3.278,5.836,4.131,46.002,-1.269,1.593,0,0,0,OFFBOARD
147,OUTBOUND,14.92,28.022,0.992,1.631,-40.363,0.34,-0.702,28.022,1.342,40.363,4.55,2.557,0,3.768,6.847,4.133,46.307,-1.336,1.586,0,0,0,OFFBOARD
148,OUTBOUND,15.02,28.226,0.819,1.629,-40.363,0.34,-0.702,28.226,1.169,40.363,5.39,2.783,0,3.939,10.0,4.125,46.663,-1.373,1.582,0,0,0,OFFBOARD
149,OUTBOUND,15.12,28.428,0.644,1.626,-40.363,0.34,-0.702,28.428,0.994,40.363,5.19,2.69,0,3.934,10.0,4.116,47.052,-1.385,1.58,0,0,0,OFFBOARD
150,OUTBOUND,15.23,28.63,0.465,1.623,-40.363,0.34,-0.702,28.63,0.815,40.363,5.864,3.257,0,3.775,10.0,4.107,47.462,-1.363,1.577,0,0,0,OFFBOARD
151,OUTBOUND,15.33,28.834,0.282,1.62,-40.363,0.34,-0.702,28.834,0.632,40.363,6.033,3.534,0,4.307,10.0,4.099,47.886,-1.319,1.576,0,0,0,OFFBOARD
152,OUTBOUND,15.43,29.036,0.099,1.616,-40.363,0.34,-0.702,29.036,0.449,40.363,5.845,3.422,0,4.484,6.662,4.09,48.319,-1.267,1.576,0,0,0,OFFBOARD
153,OUTBOUND,15.53,29.24,-0.087,1.612,-40.363,0.34,-0.702,29.24,0.263,40.363,5.777,3.957,0,4.39,5.68,4.08,48.743,-1.195,1.577,0,0,0,OFFBOARD
154,OUTBOUND,15.63,29.442,-0.272,1.608,-40.363,0.34,-0.702,29.442,0.078,40.363,4.954,3.707,0,4.19,4.79,4.071,49.164,-1.109,1.58,0,0,0,OFFBOARD
155,OUTBOUND,15.73,29.644,-0.455,1.604,-40.363,0.34,-0.702,29.644,-0.105,40.363,4.59,3.447,0,4.074,4.59,4.066,49.494,-1.012,1.583,0,0,0,OFFBOARD
156,OUTBOUND,15.83,29.846,-0.632,1.601,-40.363,0.34,-0.702,29.846,-0.281,40.363,4.324,3.09,0,3.914,4.324,4.059,49.75,-0.895,1.587,0,0,0,OFFBOARD
157,OUTBOUND,15.94,30.048,-0.796,1.599,-40.363,0.34,-0.702,30.048,-0.446,40.363,4.124,2.85,0,4.27,4.124,4.042,49.983,-0.764,1.592,0,0,0,OFFBOARD
158,OUTBOUND,16.04,30.258,-0.949,1.596,-40.363,0.34,-0.702,30.258,-0.599,40.363,3.922,2.654,0,4.231,3.922,3.922,50.15,-0.62,1.597,0,0,0,OFFBOARD
159,OUTBOUND,16.14,30.462,-1.075,1.595,-40.363,0.34,-0.702,30.462,-0.725,40.363,3.724,2.501,0,4.107,3.724,3.724,50.261,-0.465,1.603,0,0,0,OFFBOARD
160,OUTBOUND,16.24,30.666,-1.174,1.594,-40.363,0.34,-0.702,30.666,-0.824,40.363,3.524,2.363,0,4.004,3.524,3.524,50.361,-0.301,1.609,0,0,0,OFFBOARD
161,OUTBOUND,16.34,30.868,-1.242,1.593,-40.363,0.34,-0.702,30.868,-0.892,40.363,3.32,2.251,0,3.977,3.32,3.32,50.461,-0.131,1.615,0,0,0,OFFBOARD
162,OUTBOUND,16.45,31.07,-1.281,1.593,-40.363,0.34,-0.702,31.07,-0.931,40.363,3.122,2.194,0,3.779,3.122,3.122,50.561,0.047,1.62,0,0,0,OFFBOARD
163,OUTBOUND,16.55,31.272,-1.289,1.594,-40.363,0.34,-0.702,31.272,-0.939,40.363,2.924,2.179,0,3.581,2.924,2.924,50.661,0.228,1.626,0,0,0,OFFBOARD
164,OUTBOUND,16.65,31.476,-1.268,1.596,-40.363,0.34,-0.702,31.476,-0.918,40.363,2.724,2.124,0,3.381,2.724,2.724,50.761,0.415,1.632,0,0,0,OFFBOARD
165,OUTBOUND,16.75,31.678,-1.22,1.598,-40.363,0.34,-0.702,31.678,-0.87,40.363,2.524,1.987,1,3.371,2.524,2.524,50.861,0.612,1.637,0,0,0,OFFBOARD
166,OUTBOUND,16.85,31.884,-1.144,1.6,-40.363,0.34,-0.702,31.884,-0.794,40.363,2.324,2.324,0,3.951,2.324,2.324,50.961,0.809,1.642,0,0,0,OFFBOARD
167,OUTBOUND,16.95,32.086,-1.046,1.603,-40.363,0.34,-0.702,32.086,-0.696,40.363,2.124,2.124,0,4.037,2.124,2.124,51.061,1.036,1.646,0,0,0,OFFBOARD
168,OUTBOUND,17.06,32.29,-0.927,1.606,-40.363,0.34,-0.702,32.29,-0.576,40.363,1.924,1.924,1,3.837,1.924,1.924,51.161,1.303,1.65,0,0,0,OFFBOARD
169,OUTBOUND,17.16,32.494,-0.79,1.61,-40.363,0.34,-0.702,32.494,-0.44,40.363,1.724,1.724,1,3.717,1.724,1.724,51.261,1.596,1.654,0,0,0,OFFBOARD
170,OUTBOUND,17.26,32.696,-0.641,1.614,-40.363,0.34,-0.702,32.696,-0.291,40.363,2.184,1.524,1,4.273,2.162,1.779,51.361,1.907,1.657,0,0,0,OFFBOARD
171,OUTBOUND,17.36,32.9,-0.48,1.618,-40.363,0.34,-0.702,32.9,-0.13,40.363,5.749,1.324,1,4.287,10.0,2.497,51.461,2.214,1.659,0,0,0,OFFBOARD
172,OUTBOUND,17.46,33.102,-0.313,1.622,-40.363,0.34,-0.702,33.102,0.037,40.363,5.661,1.288,1,4.164,10.0,4.104,51.561,2.494,1.661,0,0,0,OFFBOARD
173,OUTBOUND,17.56,33.306,-0.139,1.625,-40.363,0.34,-0.702,33.306,0.211,40.363,6.093,1.592,1,4.089,10.0,4.11,51.661,2.5,1.662,0,0,0,OFFBOARD
174,OUTBOUND,17.66,33.508,0.038,1.629,-40.363,0.34,-0.702,33.508,0.388,40.363,6.115,1.892,1,3.95,10.0,4.118,51.761,2.5,1.662,0,0,0,OFFBOARD
175,OUTBOUND,17.77,33.712,0.22,1.633,-40.363,0.34,-0.702,33.712,0.57,40.363,6.076,3.693,0,3.921,10.0,4.126,51.861,2.5,1.662,0,0,0,OFFBOARD
176,OUTBOUND,17.87,33.916,0.404,1.636,-40.363,0.34,-0.702,33.916,0.754,40.363,5.971,3.493,0,4.259,10.0,4.134,52.031,2.5,1.66,0,0,0,OFFBOARD
177,OUTBOUND,17.97,34.118,0.59,1.64,-40.363,0.34,-0.702,34.118,0.94,40.363,5.736,3.174,0,4.157,10.0,4.144,52.298,2.5,1.656,0,0,0,OFFBOARD
178,OUTBOUND,18.07,34.32,0.778,1.642,-40.363,0.34,-0.702,34.32,1.128,40.363,5.536,2.939,0,4.051,10.0,4.15,52.63,2.5,1.651,0,0,0,OFFBOARD
179,OUTBOUND,18.17,34.526,0.972,1.645,-40.363,0.34,-0.702,34.526,1.322,40.363,5.241,2.667,0,3.887,10.0,4.156,53.003,2.5,1.646,0,0,0,OFFBOARD
180,OUTBOUND,18.27,34.728,1.165,1.646,-40.363,0.34,-0.702,34.728,1.515,40.363,4.798,2.365,0,3.577,6.294,4.16,53.403,2.481,1.641,0,0,0,OFFBOARD
181,OUTBOUND,18.38,34.932,1.36,1.648,-40.363,0.34,-0.702,34.932,1.71,40.363,3.892,2.145,0,3.403,6.162,4.155,53.82,2.444,1.636,0,0,0,OFFBOARD
182,OUTBOUND,18.48,35.136,1.555,1.648,-40.363,0.34,-0.702,35.136,1.905,40.363,3.481,1.736,1,2.927,4.738,4.153,54.249,2.36,1.632,0,0,0,OFFBOARD
183,OUTBOUND,18.58,35.34,1.744,1.648,-40.363,0.34,-0.702,35.34,2.094,40.363,3.279,1.45,1,2.144,4.354,3.962,54.531,2.194,1.621,0,0,0,OFFBOARD
184,OUTBOUND,18.68,35.542,1.923,1.648,-40.363,0.34,-0.702,35.542,2.273,40.363,3.079,1.198,1,1.823,3.079,3.099,54.718,1.958,1.631,0,0,0,OFFBOARD
185,OUTBOUND,18.78,35.746,2.089,1.646,-40.363,0.34,-0.702,35.746,2.439,40.363,2.564,0.98,1,1.625,2.881,2.853,54.843,1.662,1.633,0,0,0,OFFBOARD
186,OUTBOUND,18.89,35.95,2.234,1.645,-40.363,0.34,-0.702,35.95,2.584,40.363,1.423,0.806,1,1.423,1.446,1.538,54.943,1.312,1.63,0,0,0,OFFBOARD
187,OUTBOUND,18.99,36.054,2.256,1.621,-40.363,0.34,-0.702,36.054,2.606,40.363,1.3,0.678,1,1.308,1.304,1.297,55.043,0.962,1.635,0,1,0,OFFBOARD
188,OUTBOUND,19.09,36.125,2.211,1.598,-40.363,0.34,-0.702,36.125,2.561,40.363,1.243,0.664,1,1.24,1.249,1.251,55.143,0.612,1.641,0,1,0,OFFBOARD
189,OUTBOUND,19.19,36.2,2.127,1.583,-40.363,0.34,-0.702,36.2,2.477,40.363,1.17,0.709,1,1.157,1.192,1.221,55.243,0.262,1.653,0,1,0,OFFBOARD
190,OUTBOUND,19.29,36.287,2.01,1.573,-40.363,0.34,-0.702,36.287,2.36,40.363,1.207,0.807,1,1.096,1.166,1.211,55.343,-0.084,1.67,0,0,0,OFFBOARD
191,OUTBOUND,19.39,36.396,1.87,1.569,-40.363,0.34,-0.702,36.396,2.22,40.363,1.791,0.933,1,1.615,1.854,1.433,55.443,-0.397,1.69,0,0,0,OFFBOARD
192,OUTBOUND,19.49,36.529,1.72,1.569,-40.363,0.34,-0.702,36.529,2.07,40.363,1.979,0.971,1,1.807,2.075,1.799,55.543,-0.685,1.691,0,0,0,OFFBOARD
193,OUTBOUND,19.6,36.687,1.571,1.573,-40.363,0.34,-0.702,36.687,1.921,40.363,2.065,1.087,1,1.968,2.193,2.162,55.643,-0.943,1.692,0,0,0,OFFBOARD
194,OUTBOUND,19.7,36.87,1.429,1.579,-40.363,0.34,-0.702,36.87,1.779,40.363,2.674,1.541,1,1.979,2.754,2.559,55.743,-1.177,1.694,0,0,0,OFFBOARD
195,OUTBOUND,19.8,37.074,1.295,1.586,-40.363,0.34,-0.702,37.074,1.645,40.363,2.928,1.669,1,2.56,3.065,2.8,55.843,-1.392,1.696,0,0,0,OFFBOARD
196,OUTBOUND,19.9,37.291,1.17,1.595,-40.363,0.34,-0.702,37.291,1.52,40.363,3.394,1.609,1,2.678,3.618,3.163,55.943,-1.601,1.698,0,0,0,OFFBOARD
197,OUTBOUND,20.0,37.513,1.052,1.604,-40.363,0.34,-0.702,37.513,1.402,40.363,3.654,2.009,0,2.623,3.782,3.595,56.043,-1.769,1.7,0,0,0,OFFBOARD
198,OUTBOUND,20.1,37.744,0.931,1.613,-40.363,0.34,-0.702,37.744,1.281,40.363,3.604,2.209,0,3.269,4.66,4.19,56.231,-1.929,1.701,0,0,0,OFFBOARD
199,OUTBOUND,20.21,37.978,0.804,1.622,-40.363,0.34,-0.702,37.978,1.154,40.363,4.233,2.432,0,3.152,5.664,4.222,56.511,-2.073,1.701,0,0,0,OFFBOARD
200,OUTBOUND,20.31,38.202,0.673,1.631,-40.363,0.34,-0.702,38.202,1.023,40.363,4.042,2.683,0,3.659,6.659,3.973,56.85,-2.159,1.699,0,0,0,OFFBOARD
201,OUTBOUND,20.41,38.421,0.532,1.639,-40.363,0.34,-0.702,38.421,0.882,40.363,4.95,2.672,0,3.738,10.0,4.261,57.228,-2.204,1.697,0,0,0,OFFBOARD
202,OUTBOUND,20.51,38.636,0.38,1.647,-40.363,0.34,-0.702,38.636,0.73,40.363,5.031,3.264,0,3.697,10.0,4.602,57.632,-2.206,1.689,0,0,0,OFFBOARD
203,OUTBOUND,20.61,38.85,0.216,1.654,-40.363,0.34,-0.702,38.85,0.566,40.363,5.969,3.258,0,3.627,10.0,4.498,58.051,-2.18,1.674,0,0,0,OFFBOARD
204,OUTBOUND,20.71,39.058,0.043,1.659,-40.363,0.34,-0.702,39.058,0.393,40.363,5.757,3.237,0,4.082,10.0,4.421,58.481,-2.129,1.658,0,0,0,OFFBOARD
205,OUTBOUND,20.81,39.266,-0.139,1.663,-40.363,0.34,-0.702,39.266,0.211,40.363,5.62,3.182,0,4.099,10.0,4.376,58.919,-2.046,1.645,0,0,0,OFFBOARD
206,OUTBOUND,20.91,39.469,-0.321,1.666,-40.363,0.34,-0.702,39.469,0.029,40.363,5.385,2.974,0,4.036,6.83,4.379,59.359,-1.934,1.634,0,0,0,OFFBOARD
207,OUTBOUND,21.02,39.672,-0.497,1.667,-40.363,0.34,-0.702,39.672,-0.147,40.363,5.148,2.766,0,3.914,6.528,4.404,59.657,-1.802,1.625,0,0,0,OFFBOARD
208,OUTBOUND,21.12,39.875,-0.658,1.667,-40.363,0.34,-0.702,39.875,-0.308,40.363,4.987,2.552,0,3.73,6.264,4.402,59.858,-1.653,1.617,0,0,0,OFFBOARD
209,OUTBOUND,21.22,40.077,-0.793,1.665,-40.363,0.34,-0.702,40.077,-0.443,40.363,4.791,2.336,0,3.538,5.867,4.36,60.005,-1.491,1.61,0,0,0,OFFBOARD
210,OUTBOUND,21.32,40.281,-0.894,1.663,-40.363,0.34,-0.702,40.281,-0.543,40.363,4.591,2.133,0,3.378,5.689,4.289,60.132,-1.318,1.604,0,0,0,OFFBOARD
211,OUTBOUND,21.42,40.488,-0.956,1.659,-40.363,0.34,-0.702,40.488,-0.606,40.363,4.385,2.087,0,3.82,5.654,4.234,60.303,-1.139,1.599,0,0,0,OFFBOARD
212,OUTBOUND,21.52,40.694,-0.979,1.655,-40.363,0.34,-0.702,40.694,-0.629,40.363,4.379,2.388,0,3.859,5.46,4.212,60.565,-0.978,1.595,0,0,0,OFFBOARD
213,OUTBOUND,21.62,40.902,-0.967,1.651,-40.363,0.34,-0.702,40.902,-0.617,40.363,5.071,2.412,0,3.873,5.405,4.177,60.893,-0.813,1.592,0,0,0,OFFBOARD
214,OUTBOUND,21.72,41.11,-0.928,1.646,-40.363,0.34,-0.702,41.11,-0.578,40.363,4.986,2.495,0,3.726,6.275,4.142,61.257,-0.647,1.59,0,0,0,OFFBOARD
215,OUTBOUND,21.83,41.322,-0.868,1.641,-40.363,0.34,-0.702,41.322,-0.517,40.363,4.781,2.308,0,3.522,6.995,4.137,61.536,-0.482,1.588,0,0,0,OFFBOARD
216,OUTBOUND,21.93,41.532,-0.796,1.636,-40.363,0.34,-0.702,41.532,-0.446,40.363,5.286,2.736,0,3.538,10.0,4.147,61.754,-0.342,1.588,0,0,0,OFFBOARD
217,OUTBOUND,22.03,41.744,-0.718,1.63,-40.363,0.34,-0.702,41.744,-0.368,40.363,5.612,2.946,0,4.077,10.0,4.159,62.052,-0.208,1.588,0,0,0,OFFBOARD
218,OUTBOUND,22.13,41.953,-0.641,1.626,-40.363,0.34,-0.702,41.953,-0.291,40.363,5.404,2.883,0,4.117,10.0,4.191,62.401,-0.083,1.589,0,0,0,OFFBOARD
219,OUTBOUND,22.23,42.162,-0.568,1.621,-40.363,0.34,-0.702,42.162,-0.218,40.363,5.24,3.134,0,3.942,10.0,4.225,62.782,0.026,1.591,0,0,0,OFFBOARD
220,OUTBOUND,22.33,42.373,-0.502,1.617,-40.363,0.34,-0.702,42.373,-0.152,40.363,5.826,3.354,0,3.843,10.0,4.241,63.185,0.129,1.593,0,0,0,OFFBOARD
221,OUTBOUND,22.44,42.578,-0.445,1.613,-40.363,0.34,-0.702,42.578,-0.095,40.363,5.962,3.42,0,4.249,10.0,4.233,63.603,0.228,1.596,0,0,0,OFFBOARD
222,OUTBOUND,22.54,42.787,-0.395,1.61,-40.363,0.34,-0.702,42.787,-0.045,40.363,5.766,3.259,0,4.311,10.0,4.209,64.031,0.328,1.6,0,0,0,OFFBOARD
223,OUTBOUND,22.64,42.993,-0.353,1.608,-40.363,0.34,-0.702,42.993,-0.003,40.363,5.717,3.611,0,4.183,10.0,4.172,64.467,0.42,1.604,0,0,0,OFFBOARD
224,OUTBOUND,22.74,43.194,-0.318,1.606,-40.363,0.34,-0.702,43.194,0.032,40.363,5.939,3.697,0,4.078,10.0,4.133,64.908,0.513,1.608,0,0,0,OFFBOARD
225,OUTBOUND,22.84,43.397,-0.287,1.604,-40.363,0.34,-0.702,43.397,0.063,40.363,6.086,3.74,0,3.939,10.0,4.098,65.351,0.599,1.612,0,0,0,OFFBOARD
226,OUTBOUND,22.94,43.6,-0.259,1.603,-40.363,0.34,-0.702,43.6,0.091,40.363,6.116,3.656,0,4.301,10.0,4.073,65.796,0.683,1.616,0,0,0,OFFBOARD
227,OUTBOUND,23.04,43.804,-0.23,1.603,-40.363,0.34,-0.702,43.804,0.12,40.363,5.997,3.464,0,4.504,10.0,4.06,66.241,0.777,1.621,0,0,0,OFFBOARD
228,OUTBOUND,23.14,44.007,-0.199,1.603,-40.363,0.34,-0.702,44.006,0.151,40.363,5.869,3.447,0,4.543,10.0,4.058,66.687,0.871,1.625,0,0,0,OFFBOARD
229,OUTBOUND,23.25,44.211,-0.164,1.604,-40.363,0.34,-0.702,44.211,0.186,40.363,5.869,3.799,0,4.352,10.0,4.065,67.134,0.958,1.63,0,0,0,OFFBOARD
230,OUTBOUND,23.35,44.415,-0.122,1.605,-40.363,0.34,-0.702,44.415,0.228,40.363,5.977,3.799,0,4.171,10.0,4.075,67.582,1.047,1.634,0,0,0,OFFBOARD
231,OUTBOUND,23.45,44.617,-0.072,1.607,-40.363,0.34,-0.702,44.617,0.278,40.363,6.002,3.82,0,4.156,10.0,4.083,68.029,1.13,1.638,0,0,0,OFFBOARD
232,OUTBOUND,23.55,44.819,-0.012,1.609,-40.363,0.34,-0.702,44.819,0.338,40.363,5.987,3.754,0,4.492,10.0,4.089,68.476,1.21,1.641,0,0,0,OFFBOARD
233,OUTBOUND,23.65,45.021,0.058,1.611,-40.363,0.34,-0.702,45.02,0.409,40.363,5.977,3.586,0,4.5,10.0,4.093,68.924,1.291,1.644,0,0,0,OFFBOARD
234,OUTBOUND,23.75,45.224,0.142,1.614,-40.363,0.34,-0.702,45.224,0.492,40.363,5.87,3.905,0,4.512,10.0,4.095,69.371,1.368,1.647,0,0,0,OFFBOARD
235,OUTBOUND,23.85,45.426,0.236,1.616,-40.363,0.34,-0.702,45.426,0.587,40.363,5.68,3.829,0,4.411,10.0,4.096,69.818,1.441,1.65,0,0,0,OFFBOARD
236,OUTBOUND,23.96,45.627,0.342,1.619,-40.363,0.34,-0.702,45.627,0.692,40.363,5.622,3.702,0,4.21,10.0,4.096,70.266,1.504,1.651,0,0,0,OFFBOARD
237,OUTBOUND,24.06,45.829,0.458,1.622,-40.363,0.34,-0.702,45.829,0.808,40.363,5.607,3.535,0,4.012,10.0,4.097,70.715,1.564,1.652,0,0,0,OFFBOARD
238,OUTBOUND,24.16,46.033,0.584,1.625,-40.363,0.34,-0.702,46.033,0.934,40.363,5.651,3.346,0,3.903,10.0,4.098,71.163,1.609,1.652,0,0,0,OFFBOARD
239,OUTBOUND,24.26,46.235,0.716,1.628,-40.363,0.34,-0.702,46.235,1.066,40.363,5.651,3.141,0,3.771,6.831,4.098,71.612,1.644,1.65,0,0,0,OFFBOARD
240,OUTBOUND,24.36,46.438,0.852,1.631,-40.363,0.34,-0.702,46.438,1.202,40.363,5.602,2.924,0,3.613,6.652,4.101,71.98,1.669,1.649,0,0,0,OFFBOARD
241,OUTBOUND,24.46,46.64,0.99,1.633,-40.363,0.34,-0.702,46.64,1.34,40.363,5.337,2.701,0,3.445,6.492,4.105,72.355,1.681,1.648,0,0,0,OFFBOARD
242,OUTBOUND,24.56,46.845,1.129,1.636,-40.363,0.34,-0.702,46.845,1.479,40.363,4.465,2.477,0,3.692,6.331,4.119,72.738,1.678,1.647,0,0,0,OFFBOARD
243,OUTBOUND,24.66,47.048,1.263,1.638,-40.363,0.34,-0.702,47.048,1.613,40.363,4.169,2.252,0,3.487,6.145,4.134,73.143,1.657,1.646,0,0,0,OFFBOARD
244,OUTBOUND,24.77,47.253,1.392,1.639,-40.363,0.34,-0.702,47.253,1.742,40.363,3.886,2.053,0,3.296,5.325,4.149,73.565,1.611,1.644,0,0,0,OFFBOARD
245,OUTBOUND,24.87,47.454,1.51,1.64,-40.363,0.34,-0.702,47.454,1.86,40.363,3.667,1.874,1,3.123,4.921,4.151,73.996,1.541,1.638,0,0,0,OFFBOARD
246,OUTBOUND,24.97,47.661,1.621,1.641,-40.363,0.34,-0.702,47.661,1.971,40.363,3.465,1.714,1,2.942,4.719,4.078,74.302,1.402,1.624,0,0,0,OFFBOARD
247,OUTBOUND,25.07,47.864,1.715,1.642,-40.363,0.34,-0.702,47.864,2.065,40.363,3.267,1.581,1,2.793,4.52,3.936,74.519,1.21,1.605,0,0,0,OFFBOARD
248,OUTBOUND,25.17,48.068,1.794,1.641,-40.363,0.34,-0.702,48.068,2.144,40.363,2.997,1.431,1,2.681,4.014,3.638,74.673,0.972,1.6,0,0,0,OFFBOARD
249,OUTBOUND,25.27,48.271,1.853,1.64,-40.363,0.34,-0.702,48.271,2.203,40.363,2.797,1.349,1,2.623,2.993,3.254,74.785,0.712,1.591,0,0,0,OFFBOARD
250,OUTBOUND,25.38,48.475,1.892,1.638,-40.363,0.34,-0.702,48.475,2.242,40.363,2.598,1.298,1,2.598,2.815,2.829,74.885,0.429,1.581,0,0,0,OFFBOARD
251,OUTBOUND,25.48,48.677,1.905,1.634,-40.363,0.34,-0.702,48.677,2.255,40.363,2.587,1.142,1,2.398,3.59,3.019,74.985,0.127,1.574,0,0,0,OFFBOARD
252,OUTBOUND,25.58,48.879,1.891,1.631,-40.363,0.34,-0.702,48.879,2.241,40.363,3.442,1.008,1,2.198,3.454,3.15,75.085,-0.163,1.57,0,0,0,OFFBOARD
253,OUTBOUND,25.68,49.082,1.846,1.626,-40.363,0.34,-0.702,49.082,2.196,40.363,3.254,1.369,1,2.208,3.255,3.255,75.185,-0.435,1.566,0,0,0,OFFBOARD
254,OUTBOUND,25.78,49.286,1.771,1.621,-40.363,0.34,-0.702,49.286,2.121,40.363,3.052,1.483,1,2.947,3.272,3.092,75.285,-0.703,1.544,0,0,0,OFFBOARD
255,OUTBOUND,25.88,49.488,1.667,1.616,-40.363,0.34,-0.702,49.488,2.017,40.363,3.863,1.596,1,2.85,4.005,3.693,75.385,-0.956,1.522,0,0,0,OFFBOARD
256,OUTBOUND,25.98,49.693,1.539,1.61,-40.363,0.34,-0.702,49.693,1.889,40.363,3.694,1.482,1,2.671,3.819,3.712,75.485,-1.198,1.499,0,0,0,OFFBOARD
257,OUTBOUND,26.08,49.895,1.393,1.602,-40.363,0.34,-0.702,49.895,1.743,40.363,3.443,1.977,1,3.422,3.592,3.494,75.585,-1.396,1.478,0,0,0,OFFBOARD
258,OUTBOUND,26.19,50.098,1.234,1.594,-40.363,0.34,-0.702,50.098,1.584,40.363,3.265,2.253,0,3.507,3.395,3.286,75.685,-1.587,1.459,0,0,0,OFFBOARD
259,OUTBOUND,26.29,50.302,1.066,1.584,-40.363,0.34,-0.702,50.302,1.416,40.363,4.564,2.15,0,3.308,10.0,3.38,75.858,-1.765,1.449,0,0,0,OFFBOARD
260,OUTBOUND,26.39,50.505,0.894,1.573,-40.363,0.34,-0.702,50.505,1.244,40.363,5.478,2.687,0,4.01,10.0,3.982,76.126,-1.881,1.446,0,0,0,OFFBOARD
261,OUTBOUND,26.49,50.709,0.718,1.562,-40.363,0.34,-0.702,50.709,1.068,40.363,5.419,2.634,0,4.162,10.0,3.969,76.458,-1.956,1.446,0,0,0,OFFBOARD
262,OUTBOUND,26.59,50.912,0.542,1.551,-40.363,0.34,-0.702,50.912,0.892,40.363,5.551,2.427,0,3.988,10.0,3.944,76.831,-1.988,1.448,0,0,0,OFFBOARD
263,OUTBOUND,26.69,51.117,0.361,1.54,-40.363,0.34,-0.702,51.116,0.711,40.363,5.896,3.49,0,4.565,10.0,3.919,77.228,-1.971,1.454,0,0,0,OFFBOARD
264,OUTBOUND,26.79,51.319,0.18,1.529,-40.363,0.34,-0.702,51.319,0.53,40.363,5.874,3.561,0,4.689,10.0,3.895,77.641,-1.933,1.463,0,0,0,OFFBOARD
265,OUTBOUND,26.9,51.523,-0.006,1.519,-40.363,0.34,-0.702,51.523,0.344,40.363,5.753,3.956,0,4.617,10.0,3.872,78.062,-1.876,1.476,0,0,0,OFFBOARD
266,OUTBOUND,27.0,51.728,-0.195,1.511,-40.363,0.34,-0.702,51.728,0.155,40.363,5.711,3.932,0,4.415,10.0,3.851,78.482,-1.804,1.491,0,0,0,OFFBOARD
267,OUTBOUND,27.1,51.93,-0.386,1.505,-40.363,0.34,-0.702,51.93,-0.036,40.363,5.62,3.68,0,4.3,10.0,3.833,78.909,-1.723,1.508,0,0,0,OFFBOARD
268,OUTBOUND,27.2,52.13,-0.577,1.5,-40.363,0.34,-0.702,52.13,-0.227,40.363,5.511,1.413,1,4.166,10.0,3.819,79.334,-1.542,1.527,0,0,0,OFFBOARD
269,OUTBOUND,27.3,52.334,-0.772,1.497,-40.363,0.34,-0.702,52.334,-0.422,40.363,5.494,1.069,1,3.991,10.0,3.809,79.613,-1.345,1.546,0,0,0,OFFBOARD
270,OUTBOUND,27.4,52.532,-0.958,1.496,-40.363,0.34,-0.702,52.532,-0.608,40.363,5.552,0.637,1,3.751,10.0,3.812,79.797,-1.023,1.565,0,1,0,OFFBOARD
271,OUTBOUND,27.51,52.742,-1.144,1.497,-40.363,0.34,-0.702,52.742,-0.794,40.363,5.376,0.473,1,3.976,10.0,0.737,79.918,-0.673,1.585,0,1,0,OFFBOARD
272,OUTBOUND,27.61,52.931,-1.288,1.509,-40.363,0.34,-0.702,52.93,-0.938,40.363,0.41,0.41,1,3.971,5.68,0.277,80.018,-0.323,1.598,0,1,0,OFFBOARD
