step,phase,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,fwd_progress_m,lat_offset_m,speed_ms,front_d_m,min_depth_m,prox_alarm,depth_top,depth_mid,depth_bot,tgt_x,tgt_y,tgt_z,collision,near_miss,armed,mode
134,OUTBOUND,13.61,25.576,-1.258,1.498,-2.909,1.238,-0.88,25.576,-1.108,2.909,4.286,2.3,0,3.1,6.785,3.845,50.77,-1.632,1.646,0,0,0,OFFBOARD
135,OUTBOUND,13.71,25.781,-1.268,1.512,-2.909,1.238,-0.88,25.781,-1.118,2.909,4.201,2.343,0,3.059,6.579,3.889,51.214,-1.618,1.655,0,0,0,OFFBOARD
136,OUTBOUND,13.82,25.985,-1.292,1.526,-2.909,1.238,-0.88,25.985,-1.142,2.909,4.716,2.354,0,3.496,6.379,3.923,51.658,-1.599,1.664,0,0,0,OFFBOARD
137,OUTBOUND,13.92,26.189,-1.332,1.54,-2.909,1.238,-0.88,26.189,-1.181,2.909,4.725,2.32,0,3.472,6.239,3.95,52.1,-1.572,1.667,0,0,0,OFFBOARD
138,OUTBOUND,14.02,26.393,-1.385,1.553,-2.909,1.238,-0.88,26.393,-1.235,2.909,4.641,2.191,0,3.434,6.035,3.972,52.541,-1.535,1.668,0,0,0,OFFBOARD
139,OUTBOUND,14.12,26.599,-1.451,1.566,-2.909,1.238,-0.88,26.599,-1.301,2.909,4.441,1.922,1,3.188,5.695,3.993,52.983,-1.475,1.667,0,0,0,OFFBOARD
140,OUTBOUND,14.22,26.805,-1.527,1.579,-2.909,1.238,-0.88,26.805,-1.377,2.909,4.244,1.727,1,2.992,5.495,4.001,53.375,-1.403,1.668,0,0,0,OFFBOARD
141,OUTBOUND,14.32,27.011,-1.607,1.59,-2.909,1.238,-0.88,27.011,-1.457,2.909,4.044,1.53,1,2.792,5.293,4.011,53.698,-1.309,1.669,0,0,0,OFFBOARD
142,OUTBOUND,14.42,27.217,-1.688,1.6,-2.909,1.238,-0.88,27.217,-1.538,2.909,3.845,1.349,1,2.593,5.094,4.021,53.988,-1.193,1.67,0,0,0,OFFBOARD
143,OUTBOUND,14.53,27.421,-1.765,1.61,-2.909,1.238,-0.88,27.421,-1.615,2.909,3.644,1.222,1,2.392,3.777,3.963,54.227,-1.057,1.671,0,0,0,OFFBOARD
144,OUTBOUND,14.63,27.625,-1.833,1.618,-2.909,1.238,-0.88,27.625,-1.683,2.909,3.448,1.112,1,2.195,3.447,3.599,54.499,-0.905,1.671,0,0,0,OFFBOARD
145,OUTBOUND,14.73,27.831,-1.888,1.626,-2.909,1.238,-0.88,27.831,-1.738,2.909,3.249,1.311,1,1.996,3.247,3.244,54.797,-0.756,1.671,0,0,0,OFFBOARD
146,OUTBOUND,14.83,28.035,-1.925,1.632,-2.909,1.238,-0.88,28.035,-1.775,2.909,3.05,1.253,1,1.922,3.048,3.044,55.113,-0.595,1.671,0,0,0,OFFBOARD
147,OUTBOUND,14.93,28.238,-1.94,1.638,-2.909,1.238,-0.88,28.238,-1.79,2.909,2.851,1.216,1,2.441,2.849,2.845,55.437,-0.426,1.669,0,0,0,OFFBOARD
148,OUTBOUND,15.03,28.443,-1.931,1.643,-2.909,1.238,-0.88,28.443,-1.78,2.909,2.65,1.213,1,2.47,2.649,2.645,55.74,-0.25,1.667,0,0,0,OFFBOARD
149,OUTBOUND,15.13,28.646,-1.894,1.648,-2.909,1.238,-0.88,28.646,-1.744,2.909,2.568,1.191,1,2.45,3.345,2.681,56.037,-0.08,1.665,0,0,0,OFFBOARD
150,OUTBOUND,15.24,28.848,-1.83,1.652,-2.909,1.238,-0.88,28.848,-1.68,2.909,3.459,1.051,1,2.252,3.508,3.258,56.298,0.076,1.662,0,0,0,OFFBOARD
151,OUTBOUND,15.34,29.052,-1.738,1.655,-2.909,1.238,-0.88,29.052,-1.587,2.909,3.308,1.413,1,2.248,3.309,3.309,56.608,0.209,1.658,0,0,0,OFFBOARD
152,OUTBOUND,15.44,29.254,-1.622,1.657,-2.909,1.238,-0.88,29.254,-1.472,2.909,3.155,1.556,1,2.908,4.366,3.837,56.956,0.322,1.655,0,0,0,OFFBOARD
153,OUTBOUND,15.54,29.458,-1.485,1.658,-2.909,1.238,-0.88,29.458,-1.335,2.909,4.113,1.654,1,2.905,4.224,4.103,57.289,0.42,1.651,0,0,0,OFFBOARD
154,OUTBOUND,15.64,29.661,-1.333,1.659,-2.909,1.238,-0.88,29.661,-1.183,2.909,3.962,1.687,1,2.78,4.558,4.174,57.658,0.498,1.647,0,0,0,OFFBOARD
155,OUTBOUND,15.74,29.865,-1.17,1.66,-2.909,1.238,-0.88,29.865,-1.02,2.909,4.359,2.171,0,3.471,4.36,4.18,58.046,0.537,1.643,0,0,0,OFFBOARD
156,OUTBOUND,15.84,30.068,-1.001,1.66,-2.909,1.238,-0.88,30.068,-0.851,2.909,4.157,2.308,0,3.556,4.158,4.158,58.442,0.598,1.629,0,0,0,OFFBOARD
157,OUTBOUND,15.95,30.272,-0.828,1.659,-2.909,1.238,-0.88,30.272,-0.677,2.909,3.96,2.649,0,3.421,3.96,3.961,58.843,0.664,1.61,0,0,0,OFFBOARD
158,OUTBOUND,16.05,30.477,-0.65,1.657,-2.909,1.238,-0.88,30.477,-0.5,2.909,3.758,2.896,0,4.09,3.759,3.759,59.249,0.747,1.592,0,0,0,OFFBOARD
159,OUTBOUND,16.15,30.681,-0.473,1.654,-2.909,1.238,-0.88,30.681,-0.322,2.909,3.557,2.963,0,4.206,3.558,3.558,59.66,0.839,1.569,0,0,0,OFFBOARD
160,OUTBOUND,16.25,30.882,-0.296,1.65,-2.909,1.238,-0.88,30.882,-0.146,2.909,4.019,3.355,0,4.013,3.83,3.458,60.077,0.932,1.542,0,0,0,OFFBOARD
161,OUTBOUND,16.35,31.088,-0.115,1.645,-2.909,1.238,-0.88,31.088,0.035,2.909,6.089,3.153,0,4.034,10.0,4.117,60.503,1.039,1.513,0,0,0,OFFBOARD
162,OUTBOUND,16.45,31.289,0.06,1.637,-2.909,1.238,-0.88,31.289,0.211,2.909,5.972,2.949,0,4.428,10.0,4.163,60.938,1.109,1.493,0,0,0,OFFBOARD
163,OUTBOUND,16.55,31.496,0.238,1.628,-2.909,1.238,-0.88,31.496,0.388,2.909,5.855,2.681,0,4.482,10.0,4.143,61.377,1.139,1.48,0,0,0,OFFBOARD
164,OUTBOUND,16.65,31.699,0.405,1.617,-2.909,1.238,-0.88,31.699,0.555,2.909,5.654,2.664,0,4.397,10.0,4.122,61.717,1.131,1.472,0,0,0,OFFBOARD
165,OUTBOUND,16.76,31.904,0.567,1.605,-2.909,1.238,-0.88,31.904,0.717,2.909,5.454,2.941,0,4.197,10.0,4.093,61.969,1.076,1.464,0,0,0,OFFBOARD
166,OUTBOUND,16.86,32.107,0.715,1.593,-2.909,1.238,-0.88,32.106,0.865,2.909,5.266,2.739,0,3.994,10.0,4.057,62.276,0.989,1.451,0,0,0,OFFBOARD
167,OUTBOUND,16.96,32.311,0.852,1.58,-2.909,1.238,-0.88,32.311,1.003,2.909,5.103,2.54,0,3.796,10.0,4.02,62.629,0.86,1.435,0,0,0,OFFBOARD
168,OUTBOUND,17.06,32.513,0.973,1.567,-2.909,1.238,-0.88,32.513,1.123,2.909,4.957,2.362,0,3.672,10.0,3.981,63.016,0.713,1.416,0,0,0,OFFBOARD
169,OUTBOUND,17.16,32.718,1.075,1.554,-2.909,1.238,-0.88,32.718,1.225,2.909,4.871,2.278,0,3.621,10.0,3.955,63.425,0.557,1.395,0,0,0,OFFBOARD
170,OUTBOUND,17.26,32.92,1.156,1.54,-2.909,1.238,-0.88,32.92,1.306,2.909,5.371,2.145,0,4.002,6.871,3.901,63.848,0.395,1.375,0,0,0,OFFBOARD
171,OUTBOUND,17.36,33.122,1.214,1.526,-2.909,1.238,-0.88,33.122,1.364,2.909,5.387,2.387,0,4.031,6.622,3.862,64.281,0.274,1.355,0,0,0,OFFBOARD
172,OUTBOUND,17.47,33.326,1.247,1.511,-2.909,1.238,-0.88,33.326,1.397,2.909,5.304,2.362,0,4.047,6.545,3.824,64.72,0.15,1.337,0,0,0,OFFBOARD
173,OUTBOUND,17.57,33.528,1.253,1.495,-2.909,1.238,-0.88,33.528,1.403,2.909,5.101,2.371,0,3.844,6.358,3.786,65.162,0.018,1.319,0,0,0,OFFBOARD
174,OUTBOUND,17.67,33.733,1.234,1.479,-2.909,1.238,-0.88,33.733,1.384,2.909,4.904,2.392,0,3.648,6.162,3.75,65.607,-0.114,1.304,0,0,0,OFFBOARD
175,OUTBOUND,17.77,33.935,1.189,1.463,-2.909,1.238,-0.88,33.935,1.339,2.909,4.87,2.192,0,3.647,6.002,3.715,66.054,-0.248,1.29,0,0,0,OFFBOARD
176,OUTBOUND,17.87,34.137,1.122,1.447,-2.909,1.238,-0.88,34.137,1.272,2.909,5.271,2.504,0,4.295,6.916,3.681,66.485,-0.326,1.279,0,0,0,OFFBOARD
177,OUTBOUND,17.97,34.34,1.034,1.431,-2.909,1.238,-0.88,34.34,1.184,2.909,5.265,2.583,0,4.331,6.848,3.671,66.923,-0.374,1.27,0,0,0,OFFBOARD
178,OUTBOUND,18.07,34.542,0.929,1.415,-2.909,1.238,-0.88,34.542,1.079,2.909,5.249,2.841,0,4.102,10.0,3.619,67.365,-0.392,1.263,0,0,0,OFFBOARD
179,OUTBOUND,18.17,34.746,0.809,1.399,-2.909,1.238,-0.88,34.746,0.959,2.909,5.258,2.684,0,4.101,10.0,3.588,67.81,-0.444,1.259,0,0,0,OFFBOARD
180,OUTBOUND,18.28,34.949,0.68,1.383,-2.909,1.238,-0.88,34.949,0.831,2.909,5.28,3.177,0,4.7,10.0,3.554,68.257,-0.505,1.257,0,0,0,OFFBOARD
181,OUTBOUND,18.38,35.153,0.544,1.369,-2.909,1.238,-0.88,35.153,0.694,2.909,5.308,3.41,0,4.757,10.0,3.514,68.704,-0.571,1.257,0,0,0,OFFBOARD
182,OUTBOUND,18.48,35.357,0.406,1.355,-2.909,1.238,-0.88,35.357,0.556,2.909,5.329,3.3,0,4.557,6.874,3.475,69.153,-0.647,1.259,0,0,0,OFFBOARD
183,OUTBOUND,18.58,35.561,0.268,1.343,-2.909,1.238,-0.88,35.561,0.418,2.909,5.238,3.85,0,5.031,10.0,3.45,69.562,-0.67,1.265,0,0,0,OFFBOARD
184,OUTBOUND,18.68,35.763,0.135,1.331,-2.909,1.238,-0.88,35.763,0.285,2.909,5.152,4.063,0,5.123,10.0,3.423,69.985,-0.704,1.282,0,0,0,OFFBOARD
185,OUTBOUND,18.78,35.967,0.005,1.322,-2.909,1.238,-0.88,35.967,0.156,2.909,5.088,3.955,0,5.112,10.0,3.401,70.418,-0.749,1.308,0,0,0,OFFBOARD
186,OUTBOUND,18.89,36.169,-0.117,1.314,-2.909,1.238,-0.88,36.169,0.033,2.909,5.025,3.77,0,4.846,10.0,3.376,70.857,-0.789,1.341,0,0,0,OFFBOARD
187,OUTBOUND,18.99,36.373,-0.233,1.309,-2.909,1.238,-0.88,36.373,-0.083,2.909,4.997,3.546,0,4.805,10.0,3.363,71.3,-0.827,1.379,0,0,0,OFFBOARD
188,OUTBOUND,19.09,36.579,-0.343,1.306,-2.909,1.238,-0.88,36.579,-0.193,2.909,4.983,3.324,0,5.111,10.0,3.356,71.745,-0.861,1.42,0,0,0,OFFBOARD
189,OUTBOUND,19.19,36.777,-0.442,1.308,-2.909,1.238,-0.88,36.777,-0.292,2.909,4.983,3.081,0,5.097,10.0,3.357,72.191,-0.886,1.464,0,0,0,OFFBOARD
190,OUTBOUND,19.29,36.983,-0.536,1.312,-2.909,1.238,-0.88,36.983,-0.386,2.909,4.998,2.822,0,5.034,10.0,3.367,72.637,-0.899,1.508,0,0,0,OFFBOARD
191,OUTBOUND,19.39,37.187,-0.623,1.321,-2.909,1.238,-0.88,37.187,-0.473,2.909,5.025,2.555,0,4.885,10.0,3.385,73.03,-0.896,1.552,0,0,0,OFFBOARD
192,OUTBOUND,19.5,37.389,-0.7,1.333,-2.909,1.238,-0.88,37.389,-0.55,2.909,5.065,2.289,0,4.733,10.0,3.412,73.312,-0.878,1.595,0,0,0,OFFBOARD
193,OUTBOUND,19.6,37.591,-0.771,1.348,-2.909,1.238,-0.88,37.591,-0.621,2.909,5.114,2.075,0,4.615,10.0,3.447,73.497,-0.874,1.635,0,0,0,OFFBOARD
194,OUTBOUND,19.7,37.793,-0.833,1.367,-2.909,1.238,-0.88,37.793,-0.683,2.909,5.172,1.883,1,4.501,10.0,3.491,73.634,-0.862,1.663,0,0,0,OFFBOARD
195,OUTBOUND,19.8,37.997,-0.888,1.389,-2.909,1.238,-0.88,37.997,-0.738,2.909,5.24,1.672,1,4.301,10.0,3.541,73.881,-0.84,1.691,0,0,0,OFFBOARD
196,OUTBOUND,19.9,38.199,-0.935,1.413,-2.909,1.238,-0.88,38.199,-0.785,2.909,5.316,1.484,1,4.101,10.0,3.596,74.199,-0.805,1.719,0,0,0,OFFBOARD
197,OUTBOUND,20.0,38.403,-0.973,1.438,-2.909,1.238,-0.88,38.403,-0.823,2.909,5.237,2.645,0,3.901,10.0,3.655,74.563,-0.822,1.744,0,0,0,OFFBOARD
198,OUTBOUND,20.1,38.605,-1.002,1.465,-2.909,1.238,-0.88,38.605,-0.852,2.909,5.128,2.444,0,3.764,10.0,3.718,74.956,-0.828,1.757,0,0,0,OFFBOARD
199,OUTBOUND,20.21,38.807,-1.023,1.492,-2.909,1.238,-0.88,38.807,-0.873,2.909,5.379,2.372,0,3.675,10.0,3.782,75.327,-0.833,1.761,0,0,0,OFFBOARD
200,OUTBOUND,20.31,39.009,-1.036,1.519,-2.909,1.238,-0.88,39.009,-0.886,2.909,5.463,2.569,0,4.011,10.0,3.847,75.658,-0.845,1.756,0,0,0,OFFBOARD
201,OUTBOUND,20.41,39.209,-1.042,1.545,-2.909,1.238,-0.88,39.209,-0.892,2.909,5.435,2.531,0,4.018,6.869,3.908,75.985,-0.851,1.745,0,0,0,OFFBOARD
202,OUTBOUND,20.51,39.413,-1.042,1.57,-2.909,1.238,-0.88,39.413,-0.892,2.909,5.409,2.528,0,3.969,6.679,3.965,76.355,-0.83,1.726,0,0,0,OFFBOARD
203,OUTBOUND,20.61,39.615,-1.037,1.592,-2.909,1.238,-0.88,39.615,-0.887,2.909,5.213,2.542,0,3.926,6.647,4.017,76.752,-0.793,1.701,0,0,0,OFFBOARD
204,OUTBOUND,20.71,39.819,-1.028,1.612,-2.909,1.238,-0.88,39.819,-0.878,2.909,5.011,2.499,0,3.755,10.0,4.065,77.169,-0.756,1.67,0,0,0,OFFBOARD
205,OUTBOUND,20.81,40.021,-1.017,1.628,-2.909,1.238,-0.88,40.021,-0.867,2.909,4.813,2.301,0,3.557,10.0,4.104,77.594,-0.721,1.644,0,0,0,OFFBOARD
206,OUTBOUND,20.92,40.223,-1.003,1.64,-2.909,1.238,-0.88,40.223,-0.853,2.909,4.614,2.256,0,3.357,10.0,4.136,78.025,-0.69,1.62,0,0,0,OFFBOARD
207,OUTBOUND,21.02,40.425,-0.987,1.649,-2.909,1.238,-0.88,40.425,-0.837,2.909,4.549,2.538,0,3.324,6.924,4.16,78.455,-0.683,1.599,0,0,0,OFFBOARD
208,OUTBOUND,21.12,40.627,-0.969,1.653,-2.909,1.238,-0.88,40.627,-0.819,2.909,5.112,2.588,0,3.861,6.756,4.174,78.892,-0.676,1.571,0,0,0,OFFBOARD
209,OUTBOUND,21.22,40.829,-0.948,1.655,-2.909,1.238,-0.88,40.829,-0.798,2.909,5.268,2.626,0,3.87,10.0,4.181,79.333,-0.65,1.538,0,0,0,OFFBOARD
210,OUTBOUND,21.32,41.035,-0.924,1.653,-2.909,1.238,-0.88,41.035,-0.774,2.909,5.004,2.491,0,3.748,10.0,4.177,79.773,-0.634,1.511,0,0,0,OFFBOARD
211,OUTBOUND,21.42,41.237,-0.898,1.648,-2.909,1.238,-0.88,41.237,-0.748,2.909,4.804,2.393,0,3.548,10.0,4.166,80.215,-0.622,1.49,0,0,0,OFFBOARD
212,OUTBOUND,21.52,41.441,-0.87,1.64,-2.909,1.238,-0.88,41.441,-0.72,2.909,4.788,2.798,0,3.486,10.0,4.147,80.659,-0.635,1.473,0,0,0,OFFBOARD
213,OUTBOUND,21.63,41.643,-0.84,1.63,-2.909,1.238,-0.88,41.643,-0.69,2.909,5.544,2.847,0,4.003,10.0,4.123,81.104,-0.648,1.461,0,0,0,OFFBOARD
214,OUTBOUND,21.73,41.845,-0.81,1.618,-2.909,1.238,-0.88,41.845,-0.66,2.909,5.46,2.896,0,4.107,10.0,4.089,81.551,-0.663,1.451,0,0,0,OFFBOARD
215,OUTBOUND,21.83,42.049,-0.779,1.605,-2.909,1.238,-0.88,42.049,-0.629,2.909,5.26,2.748,0,4.004,10.0,4.064,81.999,-0.683,1.445,0,0,0,OFFBOARD
216,OUTBOUND,21.93,42.253,-0.749,1.591,-2.909,1.238,-0.88,42.253,-0.599,2.909,5.114,2.664,0,3.804,10.0,4.032,82.438,-0.701,1.44,0,0,0,OFFBOARD
217,OUTBOUND,22.03,42.455,-0.722,1.576,-2.909,1.238,-0.88,42.455,-0.572,2.909,5.566,3.006,0,3.765,10.0,4.0,82.879,-0.735,1.439,0,0,0,OFFBOARD
218,OUTBOUND,22.13,42.657,-0.698,1.562,-2.909,1.238,-0.88,42.657,-0.547,2.909,5.646,3.05,0,4.23,10.0,3.967,83.322,-0.769,1.441,0,0,0,OFFBOARD
219,OUTBOUND,22.23,42.861,-0.677,1.549,-2.909,1.238,-0.88,42.861,-0.527,2.909,5.66,3.099,0,4.241,10.0,3.935,83.768,-0.805,1.448,0,0,0,OFFBOARD
220,OUTBOUND,22.34,43.063,-0.661,1.536,-2.909,1.238,-0.88,43.063,-0.51,2.909,5.514,3.002,0,4.125,10.0,3.906,84.215,-0.844,1.457,0,0,0,OFFBOARD
221,OUTBOUND,22.44,43.265,-0.649,1.524,-2.909,1.238,-0.88,43.265,-0.499,2.909,5.354,2.883,0,4.058,10.0,3.879,84.664,-0.88,1.468,0,0,0,OFFBOARD
222,OUTBOUND,22.54,43.467,-0.643,1.514,-2.909,1.238,-0.88,43.467,-0.493,2.909,5.358,3.149,0,3.866,10.0,3.855,85.11,-0.924,1.477,0,0,0,OFFBOARD
223,OUTBOUND,22.64,43.671,-0.643,1.506,-2.909,1.238,-0.88,43.671,-0.493,2.909,5.524,3.156,0,3.885,10.0,3.834,85.557,-0.966,1.489,0,0,0,OFFBOARD
224,OUTBOUND,22.74,43.873,-0.648,1.499,-2.909,1.238,-0.88,43.873,-0.498,2.909,5.588,3.174,0,4.361,10.0,3.818,86.006,-1.008,1.503,0,0,0,OFFBOARD
225,OUTBOUND,22.84,44.075,-0.658,1.495,-2.909,1.238,-0.88,44.075,-0.508,2.909,5.604,3.186,0,4.433,10.0,3.805,86.455,-1.056,1.518,0,0,0,OFFBOARD
226,OUTBOUND,22.94,44.279,-0.675,1.492,-2.909,1.238,-0.88,44.279,-0.525,2.909,5.573,3.06,0,4.316,10.0,3.796,86.904,-1.1,1.531,0,0,0,OFFBOARD
227,OUTBOUND,23.05,44.481,-0.696,1.491,-2.909,1.238,-0.88,44.481,-0.546,2.909,5.373,2.86,0,4.116,10.0,3.792,87.353,-1.134,1.542,0,0,0,OFFBOARD
228,OUTBOUND,23.15,44.685,-0.722,1.491,-2.909,1.238,-0.88,44.685,-0.572,2.909,5.293,2.822,0,3.949,10.0,3.791,87.803,-1.168,1.553,0,0,0,OFFBOARD
229,OUTBOUND,23.25,44.889,-0.753,1.493,-2.909,1.238,-0.88,44.889,-0.603,2.909,5.333,3.031,0,3.912,10.0,3.794,88.252,-1.206,1.562,0,0,0,OFFBOARD
230,OUTBOUND,23.35,45.091,-0.788,1.496,-2.909,1.238,-0.88,45.091,-0.638,2.909,5.464,2.983,0,4.35,10.0,3.8,88.701,-1.241,1.571,0,0,0,OFFBOARD
231,OUTBOUND,23.45,45.291,-0.826,1.501,-2.909,1.238,-0.88,45.291,-0.676,2.909,5.494,2.921,0,4.311,10.0,3.813,89.151,-1.267,1.579,0,0,0,OFFBOARD
232,OUTBOUND,23.56,45.497,-0.868,1.506,-2.909,1.238,-0.88,45.497,-0.718,2.909,5.5,2.873,0,4.288,6.823,3.824,89.601,-1.288,1.583,0,0,0,OFFBOARD
233,OUTBOUND,23.66,45.707,-0.913,1.512,-2.909,1.238,-0.88,45.707,-0.763,2.909,5.361,2.823,0,4.105,6.623,3.838,90.05,-1.274,1.585,0,0,0,OFFBOARD
234,OUTBOUND,23.76,45.911,-0.958,1.519,-2.909,1.238,-0.88,45.911,-0.808,2.909,5.163,2.65,0,3.907,6.425,3.852,90.5,-1.233,1.58,0,0,0,OFFBOARD
235,OUTBOUND,23.86,46.113,-1.004,1.525,-2.909,1.238,-0.88,46.113,-0.854,2.909,4.963,2.45,0,3.707,6.225,3.863,90.949,-1.169,1.571,0,0,0,OFFBOARD
236,OUTBOUND,23.96,46.317,-1.05,1.531,-2.909,1.238,-0.88,46.317,-0.9,2.909,4.763,2.297,0,3.507,6.025,3.882,91.399,-1.09,1.558,0,0,0,OFFBOARD
237,OUTBOUND,24.06,46.519,-1.093,1.536,-2.909,1.238,-0.88,46.519,-0.943,2.909,4.655,2.229,0,3.419,5.823,3.896,91.849,-0.997,1.54,0,0,0,OFFBOARD
238,OUTBOUND,24.17,46.721,-1.133,1.54,-2.909,1.238,-0.88,46.721,-0.983,2.909,4.581,2.505,0,3.743,5.623,3.91,92.299,-0.91,1.52,0,0,0,OFFBOARD
239,OUTBOUND,24.27,46.925,-1.168,1.543,-2.909,1.238,-0.88,46.925,-1.018,2.909,5.163,2.476,0,3.777,5.425,3.92,92.749,-0.806,1.498,0,0,0,OFFBOARD
240,OUTBOUND,24.37,47.127,-1.195,1.544,-2.909,1.238,-0.88,47.127,-1.045,2.909,5.165,2.421,0,3.797,5.225,3.924,93.199,-0.678,1.475,0,0,0,OFFBOARD
241,OUTBOUND,24.47,47.331,-1.212,1.543,-2.909,1.238,-0.88,47.331,-1.062,2.909,5.015,2.393,0,3.759,5.021,3.92,93.649,-0.533,1.451,0,0,0,OFFBOARD
242,OUTBOUND,24.57,47.533,-1.217,1.54,-2.909,1.238,-0.88,47.533,-1.067,2.909,4.819,2.307,0,3.563,4.825,3.912,94.099,-0.375,1.427,0,0,0,OFFBOARD
243,OUTBOUND,24.67,47.737,-1.21,1.535,-2.909,1.238,-0.88,47.737,-1.06,2.909,4.619,2.107,0,3.363,4.625,3.898,94.549,-0.215,1.404,0,0,0,OFFBOARD
244,OUTBOUND,24.77,47.939,-1.189,1.528,-2.909,1.238,-0.88,47.939,-1.038,2.909,4.423,2.086,0,3.793,4.423,3.881,94.999,-0.054,1.381,0,0,0,OFFBOARD
245,OUTBOUND,24.88,48.141,-1.152,1.519,-2.909,1.238,-0.88,48.141,-1.002,2.909,4.225,2.423,0,3.994,4.225,3.859,95.448,0.083,1.359,0,0,0,OFFBOARD
246,OUTBOUND,24.98,48.345,-1.1,1.508,-2.909,1.238,-0.88,48.345,-0.95,2.909,4.025,2.495,0,4.019,4.025,3.835,95.898,0.227,1.339,0,0,0,OFFBOARD
247,OUTBOUND,25.08,48.547,-1.033,1.496,-2.909,1.238,-0.88,48.547,-0.883,2.909,3.825,2.563,0,3.819,3.825,3.807,96.348,0.365,1.32,0,0,0,OFFBOARD
248,OUTBOUND,25.18,48.749,-0.95,1.482,-2.909,1.238,-0.88,48.749,-0.8,2.909,3.625,2.429,0,3.807,3.625,3.625,96.798,0.512,1.304,0,0,0,OFFBOARD
249,OUTBOUND,25.28,48.953,-0.851,1.468,-2.909,1.238,-0.88,48.953,-0.701,2.909,3.425,2.834,0,4.393,3.425,3.425,97.248,0.646,1.29,0,0,0,OFFBOARD
250,OUTBOUND,25.38,49.155,-0.74,1.452,-2.909,1.238,-0.88,49.155,-0.59,2.909,3.225,3.032,0,4.475,3.225,3.225,97.698,0.774,1.278,0,0,0,OFFBOARD
251,OUTBOUND,25.48,49.359,-0.616,1.436,-2.909,1.238,-0.88,49.359,-0.466,2.909,3.344,3.017,0,4.273,3.607,3.023,98.147,0.897,1.268,0,0,0,OFFBOARD
252,OUTBOUND,25.59,49.563,-0.482,1.42,-2.909,1.238,-0.88,49.563,-0.332,2.909,5.259,2.825,0,4.752,10.0,3.318,98.597,1.018,1.262,0,0,0,OFFBOARD
253,OUTBOUND,25.69,49.767,-0.339,1.404,-2.909,1.238,-0.88,49.767,-0.189,2.909,5.341,2.557,0,4.951,10.0,3.591,99.046,1.117,1.261,0,0,0,OFFBOARD
254,OUTBOUND,25.79,49.971,-0.189,1.389,-2.909,1.238,-0.88,49.971,-0.039,2.909,5.329,2.357,0,4.864,10.0,3.551,99.401,1.194,1.269,0,0,0,OFFBOARD
255,OUTBOUND,25.89,50.173,-0.036,1.374,-2.909,1.238,-0.88,50.173,0.114,2.909,5.317,2.202,0,4.669,10.0,3.514,99.671,1.24,1.284,0,0,0,OFFBOARD
256,OUTBOUND,25.99,50.377,0.122,1.361,-2.909,1.238,-0.88,50.377,0.272,2.909,5.314,2.48,0,4.689,10.0,3.481,99.874,1.232,1.308,0,0,0,OFFBOARD
257,OUTBOUND,26.09,50.579,0.278,1.349,-2.909,1.238,-0.88,50.579,0.428,2.909,5.269,2.762,0,5.079,10.0,3.454,100.0,1.2,1.327,0,0,0,OFFBOARD
258,OUTBOUND,26.2,50.783,0.435,1.34,-2.909,1.238,-0.88,50.783,0.585,2.909,5.176,3.712,0,5.073,10.0,3.434,100.0,1.116,1.343,0,0,0,OFFBOARD
259,OUTBOUND,26.3,50.985,0.586,1.334,-2.909,1.238,-0.88,50.985,0.736,2.909,5.09,3.499,0,4.988,10.0,3.422,100.0,1.021,1.357,0,0,0,OFFBOARD
260,OUTBOUND,26.4,51.189,0.73,1.33,-2.909,1.238,-0.88,51.189,0.88,2.909,5.009,3.276,0,4.918,10.0,3.411,100.0,0.917,1.369,0,0,0,OFFBOARD
261,OUTBOUND,26.5,51.391,0.862,1.328,-2.909,1.238,-0.88,51.391,1.012,2.909,4.943,3.08,0,4.72,10.0,3.401,100.0,0.806,1.379,0,0,0,OFFBOARD
262,OUTBOUND,26.6,51.593,0.979,1.328,-2.909,1.238,-0.88,51.593,1.129,2.909,4.892,2.93,0,4.52,10.0,3.393,100.0,0.688,1.388,0,0,0,OFFBOARD
263,OUTBOUND,26.7,51.795,1.078,1.329,-2.909,1.238,-0.88,51.795,1.228,2.909,4.859,2.78,0,4.32,6.882,3.389,100.0,0.563,1.395,0,0,0,OFFBOARD
264,OUTBOUND,26.8,51.999,1.156,1.332,-2.909,1.238,-0.88,51.999,1.306,2.909,4.844,2.642,0,4.12,6.632,3.391,100.0,0.477,1.402,0,0,0,OFFBOARD
265,OUTBOUND,26.9,52.201,1.211,1.336,-2.909,1.238,-0.88,52.201,1.361,2.909,4.843,2.554,0,3.945,6.432,3.398,100.0,0.414,1.408,0,0,0,OFFBOARD
266,OUTBOUND,27.01,52.403,1.242,1.341,-2.909,1.238,-0.88,52.403,1.392,2.909,4.858,2.464,0,3.882,6.232,3.409,100.0,0.369,1.414,0,0,0,OFFBOARD
267,OUTBOUND,27.11,52.605,1.249,1.346,-2.909,1.238,-0.88,52.605,1.399,2.909,4.888,2.264,0,4.333,6.054,3.423,100.0,0.325,1.419,0,0,0,OFFBOARD
268,OUTBOUND,27.21,52.809,1.234,1.352,-2.909,1.238,-0.88,52.809,1.385,2.909,4.933,2.18,0,4.373,6.677,3.441,100.0,0.279,1.426,0,0,0,OFFBOARD
