step,phase,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,fwd_progress_m,lat_offset_m,speed_ms,front_d_m,min_depth_m,prox_alarm,depth_top,depth_mid,depth_bot,tgt_x,tgt_y,tgt_z,collision,near_miss,armed,mode
314,OUTBOUND,31.85,62.433,0.154,1.634,-0.119,-0.126,-0.626,62.433,0.304,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.583,1.365,0,0,0,OFFBOARD
315,OUTBOUND,31.95,62.635,0.115,1.617,-0.119,-0.126,-0.626,62.635,0.265,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.66,1.331,0,0,0,OFFBOARD
316,OUTBOUND,32.05,62.837,0.091,1.597,-0.119,-0.126,-0.626,62.837,0.241,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.738,1.304,0,0,0,OFFBOARD
317,OUTBOUND,32.15,63.037,0.082,1.575,-0.119,-0.126,-0.626,63.037,0.232,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.817,1.283,0,0,0,OFFBOARD
318,OUTBOUND,32.25,63.241,0.089,1.551,-0.119,-0.126,-0.626,63.241,0.239,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.896,1.265,0,0,0,OFFBOARD
319,OUTBOUND,32.36,63.445,0.11,1.525,-0.119,-0.126,-0.626,63.445,0.26,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.976,1.255,0,0,0,OFFBOARD
320,OUTBOUND,32.46,63.647,0.145,1.5,-0.119,-0.126,-0.626,63.647,0.295,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.056,1.249,0,0,0,OFFBOARD
321,OUTBOUND,32.56,63.851,0.192,1.474,-0.119,-0.126,-0.626,63.851,0.343,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.136,1.246,0,0,0,OFFBOARD
322,OUTBOUND,32.66,64.051,0.25,1.45,-0.119,-0.126,-0.626,64.051,0.4,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.216,1.244,0,0,0,OFFBOARD
323,OUTBOUND,32.76,64.253,0.317,1.426,-0.119,-0.126,-0.626,64.253,0.467,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.296,1.242,0,0,0,OFFBOARD
324,OUTBOUND,32.86,64.455,0.392,1.404,-0.119,-0.126,-0.626,64.455,0.542,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.376,1.243,0,0,0,OFFBOARD
325,OUTBOUND,32.96,64.653,0.472,1.384,-0.119,-0.126,-0.626,64.653,0.622,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.457,1.245,0,0,0,OFFBOARD
326,OUTBOUND,33.07,64.857,0.561,1.365,-0.119,-0.126,-0.626,64.857,0.711,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.537,1.248,0,0,0,OFFBOARD
327,OUTBOUND,33.17,65.059,0.653,1.349,-0.119,-0.126,-0.626,65.059,0.803,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.618,1.254,0,0,0,OFFBOARD
328,OUTBOUND,33.27,65.263,0.75,1.334,-0.119,-0.126,-0.626,65.263,0.9,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.696,1.269,0,0,0,OFFBOARD
329,OUTBOUND,33.37,65.465,0.85,1.321,-0.119,-0.126,-0.626,65.465,1.0,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.732,1.291,0,0,0,OFFBOARD
330,OUTBOUND,33.47,65.667,0.951,1.311,-0.119,-0.126,-0.626,65.667,1.101,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.733,1.318,0,0,0,OFFBOARD
331,OUTBOUND,33.57,65.871,1.055,1.304,-0.119,-0.126,-0.626,65.871,1.205,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.71,1.349,0,0,0,OFFBOARD
332,OUTBOUND,33.67,66.075,1.158,1.299,-0.119,-0.126,-0.626,66.075,1.308,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.67,1.383,0,0,0,OFFBOARD
333,OUTBOUND,33.78,66.277,1.259,1.298,-0.119,-0.126,-0.626,66.277,1.409,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.618,1.416,0,0,0,OFFBOARD
334,OUTBOUND,33.88,66.479,1.356,1.3,-0.119,-0.126,-0.626,66.479,1.506,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.558,1.45,0,0,0,OFFBOARD
335,OUTBOUND,33.98,66.685,1.449,1.305,-0.119,-0.126,-0.626,66.685,1.599,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.493,1.485,0,0,0,OFFBOARD
336,OUTBOUND,34.08,66.887,1.531,1.314,-0.119,-0.126,-0.626,66.887,1.681,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.423,1.521,0,0,0,OFFBOARD
337,OUTBOUND,34.18,67.089,1.601,1.326,-0.119,-0.126,-0.626,67.089,1.752,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.35,1.556,0,0,0,OFFBOARD
338,OUTBOUND,34.28,67.293,1.66,1.34,-0.119,-0.126,-0.626,67.293,1.81,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.275,1.591,0,0,0,OFFBOARD
339,OUTBOUND,34.38,67.495,1.703,1.357,-0.119,-0.126,-0.626,67.495,1.853,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.199,1.625,0,0,0,OFFBOARD
340,OUTBOUND,34.49,67.699,1.731,1.377,-0.119,-0.126,-0.626,67.699,1.881,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.122,1.658,0,0,0,OFFBOARD
341,OUTBOUND,34.59,67.901,1.743,1.398,-0.119,-0.126,-0.626,67.901,1.893,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.044,1.688,0,0,0,OFFBOARD
342,OUTBOUND,34.69,68.105,1.74,1.422,-0.119,-0.126,-0.626,68.105,1.89,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.966,1.717,0,0,0,OFFBOARD
343,OUTBOUND,34.79,68.307,1.723,1.446,-0.119,-0.126,-0.626,68.307,1.873,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.887,1.742,0,0,0,OFFBOARD
344,OUTBOUND,34.89,68.511,1.693,1.472,-0.119,-0.126,-0.626,68.511,1.843,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.808,1.764,0,0,0,OFFBOARD
345,OUTBOUND,34.99,68.711,1.651,1.499,-0.119,-0.126,-0.626,68.711,1.801,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.729,1.783,0,0,0,OFFBOARD
346,OUTBOUND,35.09,68.915,1.598,1.526,-0.119,-0.126,-0.626,68.915,1.748,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.65,1.798,0,0,0,OFFBOARD
347,OUTBOUND,35.2,69.119,1.534,1.553,-0.119,-0.126,-0.626,69.119,1.685,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.571,1.809,0,0,0,OFFBOARD
348,OUTBOUND,35.3,69.321,1.463,1.579,-0.119,-0.126,-0.626,69.321,1.614,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.491,1.813,0,0,0,OFFBOARD
349,OUTBOUND,35.4,69.523,1.385,1.605,-0.119,-0.126,-0.626,69.523,1.535,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.412,1.808,0,0,0,OFFBOARD
350,OUTBOUND,35.5,69.725,1.301,1.629,-0.119,-0.126,-0.626,69.725,1.451,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.333,1.797,0,0,0,OFFBOARD
351,OUTBOUND,35.6,69.929,1.21,1.651,-0.119,-0.126,-0.626,69.929,1.36,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.253,1.779,0,0,0,OFFBOARD
352,OUTBOUND,35.7,70.131,1.116,1.671,-0.119,-0.126,-0.626,70.131,1.266,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.176,1.754,0,0,0,OFFBOARD
353,OUTBOUND,35.81,70.335,1.018,1.688,-0.119,-0.126,-0.626,70.335,1.168,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.142,1.722,0,0,0,OFFBOARD
354,OUTBOUND,35.91,70.539,0.917,1.702,-0.119,-0.126,-0.626,70.539,1.067,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.143,1.684,0,0,0,OFFBOARD
355,OUTBOUND,36.01,70.741,0.816,1.711,-0.119,-0.126,-0.626,70.741,0.966,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.168,1.64,0,0,0,OFFBOARD
356,OUTBOUND,36.11,70.943,0.715,1.717,-0.119,-0.126,-0.626,70.943,0.865,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.21,1.593,0,0,0,OFFBOARD
357,OUTBOUND,36.21,71.147,0.614,1.718,-0.119,-0.126,-0.626,71.147,0.764,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.263,1.545,0,0,0,OFFBOARD
358,OUTBOUND,36.31,71.349,0.518,1.714,-0.119,-0.126,-0.626,71.349,0.668,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.325,1.496,0,0,0,OFFBOARD
359,OUTBOUND,36.41,71.553,0.426,1.706,-0.119,-0.126,-0.626,71.553,0.577,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.392,1.447,0,0,0,OFFBOARD
360,OUTBOUND,36.52,71.755,0.344,1.693,-0.119,-0.126,-0.626,71.755,0.494,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.463,1.399,0,0,0,OFFBOARD
361,OUTBOUND,36.62,71.959,0.272,1.676,-0.119,-0.126,-0.626,71.959,0.422,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.537,1.354,0,0,0,OFFBOARD
362,OUTBOUND,36.72,72.161,0.214,1.655,-0.119,-0.126,-0.626,72.161,0.364,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.612,1.311,0,0,0,OFFBOARD
363,OUTBOUND,36.82,72.365,0.17,1.631,-0.119,-0.126,-0.626,72.365,0.32,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.688,1.273,0,0,0,OFFBOARD
364,OUTBOUND,36.92,72.569,0.141,1.604,-0.119,-0.126,-0.626,72.569,0.291,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.765,1.241,0,0,0,OFFBOARD
365,OUTBOUND,37.02,72.771,0.129,1.575,-0.119,-0.126,-0.626,72.771,0.279,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.841,1.214,0,0,0,OFFBOARD
366,OUTBOUND,37.12,72.973,0.132,1.544,-0.119,-0.126,-0.626,72.973,0.282,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.918,1.191,0,0,0,OFFBOARD
367,OUTBOUND,37.23,73.177,0.15,1.512,-0.119,-0.126,-0.626,73.177,0.3,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.995,1.174,0,0,0,OFFBOARD
368,OUTBOUND,37.33,73.379,0.182,1.479,-0.119,-0.126,-0.626,73.379,0.332,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.072,1.161,0,0,0,OFFBOARD
369,OUTBOUND,37.43,73.583,0.226,1.447,-0.119,-0.126,-0.626,73.583,0.376,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.15,1.152,0,0,0,OFFBOARD
370,OUTBOUND,37.53,73.785,0.281,1.416,-0.119,-0.126,-0.626,73.785,0.431,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.227,1.147,0,0,0,OFFBOARD
371,OUTBOUND,37.63,73.983,0.344,1.386,-0.119,-0.126,-0.626,73.983,0.494,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.306,1.146,0,0,0,OFFBOARD
372,OUTBOUND,37.73,74.189,0.418,1.358,-0.119,-0.126,-0.626,74.189,0.568,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.385,1.149,0,0,0,OFFBOARD
373,OUTBOUND,37.83,74.393,0.498,1.331,-0.119,-0.126,-0.626,74.393,0.648,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.462,1.156,0,0,0,OFFBOARD
374,OUTBOUND,37.94,74.595,0.584,1.307,-0.119,-0.126,-0.626,74.595,0.734,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.531,1.171,0,0,0,OFFBOARD
375,OUTBOUND,38.04,74.797,0.674,1.286,-0.119,-0.126,-0.626,74.797,0.824,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.578,1.198,0,0,0,OFFBOARD
376,OUTBOUND,38.14,74.999,0.768,1.268,-0.119,-0.126,-0.626,74.999,0.918,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.592,1.235,0,0,0,OFFBOARD
377,OUTBOUND,38.24,75.203,0.866,1.253,-0.119,-0.126,-0.626,75.203,1.016,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.579,1.279,0,0,0,OFFBOARD
378,OUTBOUND,38.34,75.405,0.964,1.243,-0.119,-0.126,-0.626,75.405,1.114,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.546,1.329,0,0,0,OFFBOARD
379,OUTBOUND,38.44,75.609,1.064,1.238,-0.119,-0.126,-0.626,75.609,1.214,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.499,1.382,0,0,0,OFFBOARD
380,OUTBOUND,38.54,75.813,1.161,1.237,-0.119,-0.126,-0.626,75.813,1.311,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.443,1.436,0,0,0,OFFBOARD
381,OUTBOUND,38.65,76.015,1.252,1.242,-0.119,-0.126,-0.626,76.015,1.402,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.379,1.491,0,0,0,OFFBOARD
382,OUTBOUND,38.75,76.219,1.337,1.252,-0.119,-0.126,-0.626,76.219,1.487,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.311,1.544,0,0,0,OFFBOARD
383,OUTBOUND,38.85,76.421,1.411,1.267,-0.119,-0.126,-0.626,76.421,1.561,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.24,1.597,0,0,0,OFFBOARD
384,OUTBOUND,38.95,76.625,1.474,1.286,-0.119,-0.126,-0.626,76.625,1.624,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.166,1.646,0,0,0,OFFBOARD
385,OUTBOUND,39.05,76.827,1.523,1.309,-0.119,-0.126,-0.626,76.827,1.673,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.09,1.692,0,0,0,OFFBOARD
386,OUTBOUND,39.15,77.031,1.558,1.337,-0.119,-0.126,-0.626,77.031,1.708,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.013,1.734,0,0,0,OFFBOARD
387,OUTBOUND,39.25,77.233,1.577,1.367,-0.119,-0.126,-0.626,77.233,1.728,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.936,1.773,0,0,0,OFFBOARD
388,OUTBOUND,39.36,77.435,1.582,1.399,-0.119,-0.126,-0.626,77.435,1.732,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.858,1.807,0,0,0,OFFBOARD
389,OUTBOUND,39.46,77.639,1.573,1.434,-0.119,-0.126,-0.626,77.639,1.723,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.779,1.836,0,0,0,OFFBOARD
390,OUTBOUND,39.56,77.841,1.55,1.47,-0.119,-0.126,-0.626,77.841,1.7,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.7,1.86,0,0,0,OFFBOARD
391,OUTBOUND,39.66,78.043,1.515,1.507,-0.119,-0.126,-0.626,78.043,1.665,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.621,1.878,0,0,0,OFFBOARD
392,OUTBOUND,39.76,78.245,1.468,1.543,-0.119,-0.126,-0.626,78.245,1.618,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.542,1.891,0,0,0,OFFBOARD
393,OUTBOUND,39.86,78.449,1.411,1.579,-0.119,-0.126,-0.626,78.449,1.561,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.463,1.898,0,0,0,OFFBOARD
394,OUTBOUND,39.96,78.651,1.346,1.614,-0.119,-0.126,-0.626,78.651,1.496,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.384,1.895,0,0,0,OFFBOARD
395,OUTBOUND,40.06,78.853,1.272,1.647,-0.119,-0.126,-0.626,78.853,1.423,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.305,1.883,0,0,0,OFFBOARD
396,OUTBOUND,40.17,79.055,1.192,1.677,-0.119,-0.126,-0.626,79.055,1.342,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.225,1.862,0,0,0,OFFBOARD
397,OUTBOUND,40.27,79.257,1.106,1.705,-0.119,-0.126,-0.626,79.257,1.256,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.176,1.832,0,0,0,OFFBOARD
398,OUTBOUND,40.37,79.461,1.014,1.729,-0.119,-0.126,-0.626,79.461,1.164,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.166,1.793,0,0,0,OFFBOARD
399,OUTBOUND,40.47,79.663,0.92,1.748,-0.119,-0.126,-0.626,79.663,1.07,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.183,1.747,0,0,0,OFFBOARD
400,OUTBOUND,40.57,79.867,0.822,1.762,-0.119,-0.126,-0.626,79.867,0.972,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.219,1.695,0,0,0,OFFBOARD
401,OUTBOUND,40.67,80.071,0.723,1.771,-0.119,-0.126,-0.626,80.071,0.873,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.268,1.639,0,0,0,OFFBOARD
402,OUTBOUND,40.77,80.271,0.627,1.775,-0.119,-0.126,-0.626,80.271,0.777,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.327,1.582,0,0,0,OFFBOARD
403,OUTBOUND,40.88,80.475,0.532,1.772,-0.119,-0.126,-0.626,80.475,0.682,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.392,1.524,0,0,0,OFFBOARD
404,OUTBOUND,40.98,80.677,0.445,1.764,-0.119,-0.126,-0.626,80.677,0.596,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.462,1.466,0,0,0,OFFBOARD
405,OUTBOUND,41.08,80.879,0.367,1.751,-0.119,-0.126,-0.626,80.879,0.518,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.535,1.41,0,0,0,OFFBOARD
406,OUTBOUND,41.18,81.083,0.3,1.732,-0.119,-0.126,-0.626,81.083,0.45,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.611,1.356,0,0,0,OFFBOARD
407,OUTBOUND,41.28,81.285,0.247,1.709,-0.119,-0.126,-0.626,81.285,0.397,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.688,1.305,0,0,0,OFFBOARD
408,OUTBOUND,41.38,81.489,0.209,1.681,-0.119,-0.126,-0.626,81.489,0.359,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.765,1.259,0,0,0,OFFBOARD
409,OUTBOUND,41.48,81.691,0.186,1.65,-0.119,-0.126,-0.626,81.691,0.336,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.843,1.217,0,0,0,OFFBOARD
410,OUTBOUND,41.59,81.89,0.18,1.616,-0.119,-0.126,-0.626,81.89,0.33,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.916,1.18,0,0,0,OFFBOARD
411,OUTBOUND,41.69,81.877,0.194,1.613,-0.119,-0.126,-0.626,81.877,0.344,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,0.978,1.144,0,0,0,OFFBOARD
412,OUTBOUND,41.79,81.863,0.223,1.61,-0.119,-0.126,-0.626,81.863,0.373,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.034,1.108,0,0,0,OFFBOARD
413,OUTBOUND,41.89,81.856,0.252,1.614,-0.119,-0.126,-0.626,81.856,0.402,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.084,1.071,0,0,0,OFFBOARD
414,OUTBOUND,41.99,81.857,0.277,1.622,-0.119,-0.126,-0.626,81.857,0.427,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.118,1.033,0,0,0,OFFBOARD
415,OUTBOUND,42.09,81.862,0.302,1.635,-0.119,-0.126,-0.626,81.862,0.453,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.15,0.993,0,0,0,OFFBOARD
416,OUTBOUND,42.2,81.864,0.335,1.647,-0.119,-0.126,-0.626,81.864,0.485,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.18,0.952,0,0,0,OFFBOARD
417,OUTBOUND,42.3,81.884,0.365,1.66,-0.119,-0.126,-0.626,81.884,0.515,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.214,0.908,0,0,0,OFFBOARD
418,OUTBOUND,42.4,81.915,0.39,1.67,-0.119,-0.126,-0.626,81.915,0.54,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.247,0.863,0,0,0,OFFBOARD
419,OUTBOUND,42.5,81.958,0.411,1.674,-0.119,-0.126,-0.626,81.958,0.561,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.287,0.817,0,0,0,OFFBOARD
420,OUTBOUND,42.6,82.025,0.44,1.657,-0.119,-0.126,-0.626,82.025,0.59,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.333,0.773,0,0,0,OFFBOARD
421,OUTBOUND,42.7,82.096,0.446,1.645,-0.119,-0.126,-0.626,82.096,0.596,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.381,0.732,0,0,0,OFFBOARD
422,OUTBOUND,42.8,82.194,0.446,1.614,-0.119,-0.126,-0.626,82.194,0.596,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.424,0.695,0,0,0,OFFBOARD
423,OUTBOUND,42.91,82.322,0.438,1.566,-0.119,-0.126,-0.626,82.322,0.588,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.444,0.665,0,0,0,OFFBOARD
424,OUTBOUND,43.01,82.477,0.414,1.507,-0.119,-0.126,-0.626,82.477,0.564,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.459,0.644,0,0,0,OFFBOARD
425,OUTBOUND,43.11,82.654,0.367,1.439,-0.119,-0.126,-0.626,82.654,0.517,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.479,0.634,0,0,0,OFFBOARD
426,OUTBOUND,43.21,82.843,0.297,1.369,-0.119,-0.126,-0.626,82.842,0.447,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.505,0.634,0,0,0,OFFBOARD
427,OUTBOUND,43.31,83.041,0.201,1.297,-0.119,-0.126,-0.626,83.041,0.351,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.541,0.648,0,0,0,OFFBOARD
428,OUTBOUND,43.41,83.242,0.086,1.227,-0.119,-0.126,-0.626,83.242,0.236,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.573,0.68,0,0,0,OFFBOARD
429,OUTBOUND,43.52,83.446,-0.046,1.16,-0.119,-0.126,-0.626,83.446,0.104,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.619,0.729,0,0,0,OFFBOARD
430,OUTBOUND,43.62,83.65,-0.186,1.099,-0.119,-0.126,-0.626,83.65,-0.036,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.676,0.785,0,0,0,OFFBOARD
431,OUTBOUND,43.72,83.855,-0.327,1.046,-0.119,-0.126,-0.626,83.855,-0.177,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.739,0.845,0,0,0,OFFBOARD
432,OUTBOUND,43.82,84.064,-0.463,1.002,-0.119,-0.126,-0.626,84.064,-0.313,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.808,0.907,0,0,0,OFFBOARD
433,OUTBOUND,43.92,84.281,-0.59,0.966,-0.119,-0.126,-0.626,84.281,-0.44,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.88,0.972,0,0,0,OFFBOARD
434,OUTBOUND,44.02,84.504,-0.701,0.94,-0.119,-0.126,-0.626,84.504,-0.551,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,1.955,1.039,0,0,0,OFFBOARD
435,OUTBOUND,44.12,84.739,-0.795,0.923,-0.119,-0.126,-0.626,84.739,-0.645,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.032,1.106,0,0,0,OFFBOARD
436,OUTBOUND,44.22,84.981,-0.869,0.916,-0.119,-0.126,-0.626,84.981,-0.719,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.11,1.175,0,0,0,OFFBOARD
437,OUTBOUND,44.33,85.232,-0.922,0.917,-0.119,-0.126,-0.626,85.232,-0.772,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.188,1.243,0,0,0,OFFBOARD
438,OUTBOUND,44.43,85.491,-0.953,0.926,-0.119,-0.126,-0.626,85.491,-0.803,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.267,1.313,0,0,0,OFFBOARD
439,OUTBOUND,44.53,85.752,-0.962,0.942,-0.119,-0.126,-0.626,85.752,-0.811,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.347,1.382,0,0,0,OFFBOARD
440,OUTBOUND,44.63,86.013,-0.947,0.966,-0.119,-0.126,-0.626,86.013,-0.797,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.427,1.452,0,0,0,OFFBOARD
441,OUTBOUND,44.73,86.271,-0.908,0.996,-0.119,-0.126,-0.626,86.271,-0.758,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.5,1.521,0,0,0,OFFBOARD
442,OUTBOUND,44.83,86.524,-0.844,1.031,-0.119,-0.126,-0.626,86.524,-0.694,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.5,1.591,0,0,0,OFFBOARD
443,OUTBOUND,44.93,86.763,-0.755,1.071,-0.119,-0.126,-0.626,86.763,-0.605,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.5,1.661,0,0,0,OFFBOARD
444,OUTBOUND,45.04,86.993,-0.645,1.117,-0.119,-0.126,-0.626,86.993,-0.495,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.5,1.731,0,0,0,OFFBOARD
445,OUTBOUND,45.14,87.209,-0.524,1.165,-0.119,-0.126,-0.626,87.209,-0.374,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.5,1.801,0,0,0,OFFBOARD
446,OUTBOUND,45.24,87.418,-0.403,1.217,-0.119,-0.126,-0.626,87.418,-0.253,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.5,1.863,0,0,0,OFFBOARD
447,OUTBOUND,45.34,87.624,-0.297,1.272,-0.119,-0.126,-0.626,87.624,-0.147,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.5,1.917,0,0,0,OFFBOARD
448,OUTBOUND,45.44,87.831,-0.215,1.329,-0.119,-0.126,-0.626,87.831,-0.065,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.5,1.963,0,0,0,OFFBOARD
449,OUTBOUND,45.54,88.045,-0.163,1.388,-0.119,-0.126,-0.626,88.045,-0.013,0.119,6.016,3.803,0,4.297,6.397,4.139,100.0,2.5,1.996,0,0,0,OFFBOARD
